"STATEFP","COUNTYFP","LSAD","TRACTCE","GEOID","AFFGEOID","NAME","Tract","County","State","FacID","cat","measure","value","RE","Sex","def","fmt","source","lbl","technology","geometry"
"16","029","CT","960200","16029960200","1400000US16029960200","9602","Census Tract 9602","Caribou County","ID",705,"Travel time to Screening Facility","Minutes",191.52205433,NA,NA,"Minutes to Lung Cancer Screening","int","SHAPE","192 min",NA,list(c(-111.947212, -111.825599, -111.703889, -111.589489, -111.470569, -111.353187, -111.353175, -111.235399, -111.235412, -111.044142896217, -111.044069127323, -111.043564, -111.044862770065, -111.046710501596, -111.066734, -111.062858, -111.090988, -111.109793, -111.130892, -111.137988, -111.159373, -111.163585, -111.202034, -111.236089, -111.248946, -111.248927, -111.236714, -111.236101, -111.227836, -111.227692, -111.222382, -111.235231, -111.240774, -111.241099, -111.24851, -111.253876, -111.264089, 
-111.264498, -111.279388, -111.295908, -111.318685, -111.335925, -111.341752, -111.338396, -111.368062, -111.46634, -111.574756, -111.575046, -111.584867, -111.589224, -111.59386, -111.59483, -111.614872, -111.638406, -111.712031, -111.720161, -111.722769, -111.706309, -111.694064, -111.686159, -111.680898, -111.689134, -111.692992, -111.682215, -111.682268, -111.740056, -111.740118, -111.757452, -111.766093, -111.763061, -111.766043, -111.770119, -111.767198, -111.776854, -111.789423, -111.799717, 
-111.805401, -111.815354, -111.822431, -111.82028, -111.852663, -111.864154, -111.897338, -111.905747, -111.91329, -111.928569, -111.939703, -111.947516, -111.947212, 43.021012, 43.020591, 43.020766, 43.020052, 43.020418, 43.02108, 43.020474, 43.020541, 43.019525, 43.019408, 42.857354107218, 42.722624, 42.6485517493511, 42.5139239264854, 42.508935, 42.500817, 42.490212, 42.491571, 42.481404, 42.487542, 42.490612, 42.476044, 42.480823, 42.479759, 42.495291, 42.501229, 42.509112, 42.517224, 42.538768, 
42.552304, 42.572643, 42.580633, 42.585043, 42.602457, 42.600586, 42.587754, 42.57801, 42.571701, 42.552861, 42.559267, 42.561287, 42.566573, 42.571036, 42.582367, 42.590294, 42.590126, 42.590415, 42.605831, 42.615076, 42.634036, 42.641391, 42.654616, 42.65508, 42.661244, 42.649376, 42.652451, 42.666076, 42.67629, 42.678279, 42.683096, 42.691304, 42.709491, 42.727702, 42.732232, 42.765002, 42.764573, 42.782421, 42.793551, 42.805315, 42.81796, 42.822258, 42.841311, 42.847024, 42.856151, 42.854426, 
42.860971, 42.872192, 42.880082, 42.890578, 42.89606, 42.920808, 42.925863, 42.953096, 42.964006, 42.963373, 42.9751, 42.968402, 42.979729, 43.021012))
"16","007","CT","950100","16007950100","1400000US16007950100","9501","Census Tract 9501","Bear Lake County","ID",723,"Travel time to Screening Facility","Minutes",188.81640838,NA,NA,"Minutes to Lung Cancer Screening","int","SHAPE","189 min",NA,list(c(-111.235231, -111.222382, -111.227692, -111.227836, -111.236101, -111.236714, -111.248927, -111.248946, -111.236089, -111.202034, -111.163585, -111.159373, -111.137988, -111.130892, -111.109793, -111.090988, -111.062858, -111.066734, -111.046710501596, -111.046987731513, -111.047074, -111.047109, -111.046714, -111.299958972868, -111.316392, -111.316527, -111.326976, -111.341733, -111.354697, -111.360421, -111.356717, -111.346304, -111.347088, -111.355144, -111.349161, -111.347218, -111.353771, 
-111.355573, -111.366375, -111.376284, -111.380966, -111.340599, -111.33298, -111.322568, -111.317179, -111.308022, -111.308407, -111.290205, -111.276015, -111.27578, -111.264686, -111.260459, -111.254789, -111.255166, -111.246019, -111.235231, 42.580633, 42.572643, 42.552304, 42.538768, 42.517224, 42.509112, 42.501229, 42.495291, 42.479759, 42.480823, 42.476044, 42.490612, 42.487542, 42.481404, 42.491571, 42.490212, 42.500817, 42.508935, 42.5139239264854, 42.4008542246723, 42.280787, 42.142497, 
42.001702, 42.0012338768405, 42.120305, 42.125522, 42.177272, 42.212918, 42.239308, 42.291787, 42.321713, 42.334003, 42.347413, 42.352461, 42.363504, 42.378746, 42.388756, 42.400514, 42.406388, 42.421232, 42.435831, 42.441113, 42.444546, 42.459525, 42.470999, 42.47776, 42.496046, 42.497314, 42.504672, 42.509078, 42.520694, 42.537819, 42.546397, 42.55388, 42.573338, 42.580633))
"16","019","CT","970100","16019970100","1400000US16019970100","9701","Census Tract 9701","Bonneville County","ID",732,"Travel time to Screening Facility","Minutes",186.991809875999,NA,NA,"Minutes to Lung Cancer Screening","int","SHAPE","187 min",NA,list(c(-112.043672, -112.043526, -112.003773, -112.003771, -111.96408, -111.95905, -111.946201, -111.942722, -111.93348, -111.933218, -111.923721, -111.922693, -111.916529, -111.916742, -111.904358, -111.904157, -111.909978, -111.904739, -111.916789, -111.912692, -111.904505, -111.899093, -111.863478, -111.826862, -111.801938, -111.783748, -111.745743, -111.745634, -111.626043, -111.566042, -111.565974, -111.399765, -111.264164, -111.243839, -111.226081, -111.223157, -111.22635, -111.217854, -111.214695, 
