FIPS,Tract,County,State,measure,value
16001010353,Census Tract 103.53,Ada County,Idaho,Vacancy Rate,0.0
16001010354,Census Tract 103.54,Ada County,Idaho,Vacancy Rate,0.026044492674986434
16001010355,Census Tract 103.55,Ada County,Idaho,Vacancy Rate,0.029336734693877552
16001010356,Census Tract 103.56,Ada County,Idaho,Vacancy Rate,0.008873720136518772
16001010357,Census Tract 103.57,Ada County,Idaho,Vacancy Rate,0.0885989010989011
16001010358,Census Tract 103.58,Ada County,Idaho,Vacancy Rate,0.05869175627240143
16001010359,Census Tract 103.59,Ada County,Idaho,Vacancy Rate,0.00649772579597141
16001010360,Census Tract 103.60,Ada County,Idaho,Vacancy Rate,0.08503401360544217
16001010361,Census Tract 103.61,Ada County,Idaho,Vacancy Rate,0.027906976744186046
16001010362,Census Tract 103.62,Ada County,Idaho,Vacancy Rate,0.041926345609065156
16001010363,Census Tract 103.63,Ada County,Idaho,Vacancy Rate,0.0
16001010364,Census Tract 103.64,Ada County,Idaho,Vacancy Rate,0.011433597185576077
16001010365,Census Tract 103.65,Ada County,Idaho,Vacancy Rate,0.04559457794208256
16001010366,Census Tract 103.66,Ada County,Idaho,Vacancy Rate,0.0739514348785872
16001010367,Census Tract 103.67,Ada County,Idaho,Vacancy Rate,0.025733815842380377
16001010368,Census Tract 103.68,Ada County,Idaho,Vacancy Rate,0.02813127930341594
16001010369,Census Tract 103.69,Ada County,Idaho,Vacancy Rate,0.006339144215530904
16001010370,Census Tract 103.70,Ada County,Idaho,Vacancy Rate,0.032388663967611336
16001010371,Census Tract 103.71,Ada County,Idaho,Vacancy Rate,0.10833333333333334
16001010403,Census Tract 104.03,Ada County,Idaho,Vacancy Rate,0.04437869822485207
16001010404,Census Tract 104.04,Ada County,Idaho,Vacancy Rate,0.0
16001010405,Census Tract 104.05,Ada County,Idaho,Vacancy Rate,0.0
16001010406,Census Tract 104.06,Ada County,Idaho,Vacancy Rate,0.039589442815249266
16001010407,Census Tract 104.07,Ada County,Idaho,Vacancy Rate,0.0
16001010408,Census Tract 104.08,Ada County,Idaho,Vacancy Rate,0.03901319563970167
16001010409,Census Tract 104.09,Ada County,Idaho,Vacancy Rate,0.004892966360856269
16001010410,Census Tract 104.10,Ada County,Idaho,Vacancy Rate,0.07398452611218569
16001010411,Census Tract 104.11,Ada County,Idaho,Vacancy Rate,0.021834061135371178
16001010501,Census Tract 105.01,Ada County,Idaho,Vacancy Rate,0.029213483146067417
16001010503,Census Tract 105.03,Ada County,Idaho,Vacancy Rate,0.03235440517670483
16001010505,Census Tract 105.05,Ada County,Idaho,Vacancy Rate,0.038317757009345796
16001010506,Census Tract 105.06,Ada County,Idaho,Vacancy Rate,0.028186274509803922
16003950100,Census Tract 9501,Adams County,Idaho,Vacancy Rate,0.42375737152485254
16003950200,Census Tract 9502,Adams County,Idaho,Vacancy Rate,0.2778904665314402
16005000200,Census Tract 2,Bannock County,Idaho,Vacancy Rate,0.03150134048257373
16005000301,Census Tract 3.01,Bannock County,Idaho,Vacancy Rate,0.07491675915649279
16005000302,Census Tract 3.02,Bannock County,Idaho,Vacancy Rate,0.02464604090194022
16005000400,Census Tract 4,Bannock County,Idaho,Vacancy Rate,0.0
16005000500,Census Tract 5,Bannock County,Idaho,Vacancy Rate,0.0
16005000600,Census Tract 6,Bannock County,Idaho,Vacancy Rate,0.1217008797653959
16005000700,Census Tract 7,Bannock County,Idaho,Vacancy Rate,0.081437125748503
16005000800,Census Tract 8,Bannock County,Idaho,Vacancy Rate,0.11891117478510028
16005000900,Census Tract 9,Bannock County,Idaho,Vacancy Rate,0.07413647851727043
16005001000,Census Tract 10,Bannock County,Idaho,Vacancy Rate,0.0
16005001102,Census Tract 11.02,Bannock County,Idaho,Vacancy Rate,0.03804347826086957
16005001103,Census Tract 11.03,Bannock County,Idaho,Vacancy Rate,0.04104903078677309
16005001104,Census Tract 11.04,Bannock County,Idaho,Vacancy Rate,0.031496062992125984
16005001200,Census Tract 12,Bannock County,Idaho,Vacancy Rate,0.06235565819861432
16005001300,Census Tract 13,Bannock County,Idaho,Vacancy Rate,0.11080074487895716
16005001400,Census Tract 14,Bannock County,Idaho,Vacancy Rate,0.055613850996852045
16005001500,Census Tract 15,Bannock County,Idaho,Vacancy Rate,0.09611451942740286
16005001601,Census Tract 16.01,Bannock County,Idaho,Vacancy Rate,0.055965559655596554
16005001602,Census Tract 16.02,Bannock County,Idaho,Vacancy Rate,0.06386975579211021
16005001603,Census Tract 16.03,Bannock County,Idaho,Vacancy Rate,0.07879656160458452
16005001700,Census Tract 17,Bannock County,Idaho,Vacancy Rate,0.0
16005001900,Census Tract 19,Bannock County,Idaho,Vacancy Rate,0.18663967611336033
16005940000,Census Tract 9400,Bannock County,Idaho,Vacancy Rate,0.1137370753323486
16005981800,Census Tract 9818,Bannock County,Idaho,Vacancy Rate,0.061224489795918366
16007950100,Census Tract 9501,Bear Lake County,Idaho,Vacancy Rate,0.25096101043382757
16007950200,Census Tract 9502,Bear Lake County,Idaho,Vacancy Rate,0.5551366635249765
16009940000,Census Tract 9400,Benewah County,Idaho,Vacancy Rate,0.2
16009950100,Census Tract 9501,Benewah County,Idaho,Vacancy Rate,0.10549645390070922
16011940000,Census Tract 9400,Bingham County,Idaho,Vacancy Rate,0.171
16011950101,Census Tract 9501.01,Bingham County,Idaho,Vacancy Rate,0.0548646671543526
16011950102,Census Tract 9501.02,Bingham County,Idaho,Vacancy Rate,0.04202101050525263
16011950200,Census Tract 9502,Bingham County,Idaho,Vacancy Rate,0.036410923276983094
16011950300,Census Tract 9503,Bingham County,Idaho,Vacancy Rate,0.14623757690487457
16011950400,Census Tract 9504,Bingham County,Idaho,Vacancy Rate,0.03228228228228228
16011950501,Census Tract 9505.01,Bingham County,Idaho,Vacancy Rate,0.0060790273556231
16011950502,Census Tract 9505.02,Bingham County,Idaho,Vacancy Rate,0.08469055374592833
16011950600,Census Tract 9506,Bingham County,Idaho,Vacancy Rate,0.08118619348565873
16011950700,Census Tract 9507,Bingham County,Idaho,Vacancy Rate,0.08759553203997648
16013960101,Census Tract 9601.01,Blaine County,Idaho,Vacancy Rate,0.2082294264339152
16013960102,Census Tract 9601.02,Blaine County,Idaho,Vacancy Rate,0.26601941747572816
16013960201,Census Tract 9602.01,Blaine County,Idaho,Vacancy Rate,0.048700109849871845
16013960202,Census Tract 9602.02,Blaine County,Idaho,Vacancy Rate,0.12506354855109303
16013960301,Census Tract 9603.01,Blaine County,Idaho,Vacancy Rate,0.541036717062635
16013960302,Census Tract 9603.02,Blaine County,Idaho,Vacancy Rate,0.5316760224538893
16013960501,Census Tract 9605.01,Blaine County,Idaho,Vacancy Rate,0.6540463795551349
16013960502,Census Tract 9605.02,Blaine County,Idaho,Vacancy Rate,0.5817774458551157
16015950201,Census Tract 9502.01,Boise County,Idaho,Vacancy Rate,0.2805628847845207
16015950202,Census Tract 9502.02,Boise County,Idaho,Vacancy Rate,0.5002333177788147
16015950203,Census Tract 9502.03,Boise County,Idaho,Vacancy Rate,0.29282006920415227
16017950100,Census Tract 9501,Bonner County,Idaho,Vacancy Rate,0.2848064702484113
16017950201,Census Tract 9502.01,Bonner County,Idaho,Vacancy Rate,0.22899728997289973
16017950202,Census Tract 9502.02,Bonner County,Idaho,Vacancy Rate,0.2889374090247453
16017950203,Census Tract 9502.03,Bonner County,Idaho,Vacancy Rate,0.11173974540311174
16017950300,Census Tract 9503,Bonner County,Idaho,Vacancy Rate,0.05455508474576271
16017950401,Census Tract 9504.01,Bonner County,Idaho,Vacancy Rate,0.48534936138241924
16017950402,Census Tract 9504.02,Bonner County,Idaho,Vacancy Rate,0.17688266199649738
16017950403,Census Tract 9504.03,Bonner County,Idaho,Vacancy Rate,0.17890625
16017950500,Census Tract 9505,Bonner County,Idaho,Vacancy Rate,0.16136495083863506
16017950600,Census Tract 9506,Bonner County,Idaho,Vacancy Rate,0.6731348277015724
16017950701,Census Tract 9507.01,Bonner County,Idaho,Vacancy Rate,0.19131455399061034
16017950702,Census Tract 9507.02,Bonner County,Idaho,Vacancy Rate,0.14013266998341625
16017950801,Census Tract 9508.01,Bonner County,Idaho,Vacancy Rate,0.2599171107164002
16017950802,Census Tract 9508.02,Bonner County,Idaho,Vacancy Rate,0.1546583850931677
16017950901,Census Tract 9509.01,Bonner County,Idaho,Vacancy Rate,0.49959967974379504
16017950902,Census Tract 9509.02,Bonner County,Idaho,Vacancy Rate,0.11741682974559686
16019970100,Census Tract 9701,Bonneville County,Idaho,Vacancy Rate,0.19846529473317057
16019970300,Census Tract 9703,Bonneville County,Idaho,Vacancy Rate,0.03683549602344077
