FIPS,Tract,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree
49057211100,Census Tract 2111,Weber County,Utah,5506,0.2166727206683618,0.5869960043588812,0.196331274972757,0.8803123864874682,0.014166363966581911,0.09644024700326916,0.003632401017072285,0.005448601525608427,0.004407713498622589,0.946556473829201,0.23415977961432508,0.09393939393939393
49057211201,Census Tract 2112.01,Weber County,Utah,4509,0.20913728099356843,0.61055666444888,0.18030605455755155,0.8349966733200266,0.009314703925482368,0.10445775116433799,0.004435573297848747,0.04679529829230428,0.0006480881399870382,0.9147764095917045,0.36519766688269606,0.14095917044718081
49057211202,Census Tract 2112.02,Weber County,Utah,7333,0.25201145506613937,0.5513432428746762,0.1966453020591845,0.8904950225010227,0.015546161189144961,0.04363834719759989,0.031365062048274925,0.01895540706395745,0.01523487092678798,0.9062632247143462,0.3922979263647905,0.11426153195090986
56001962700,Census Tract 9627,Albany County,Wyoming,2997,0.18051384718051386,0.6539873206539873,0.16549883216549882,0.8718718718718719,0.0,0.06706706706706707,0.0,0.06106106106106106,0.00975177304964539,0.9029255319148937,0.4029255319148936,0.11613475177304965
56001962800,Census Tract 9628,Albany County,Wyoming,3129,0.2214765100671141,0.6538830297219559,0.12464046021093,0.7171620325982742,0.0006391818472355385,0.19303291786513263,0.0031959092361776927,0.08596995845317992,0.004232804232804233,0.9169312169312169,0.4015873015873016,0.14761904761904762
56001962900,Census Tract 9629,Albany County,Wyoming,1667,0.17036592681463708,0.7144571085782844,0.11517696460707859,0.48170365926814634,0.0,0.4559088182363527,0.016796640671865627,0.04559088182363527,0.04948124501197127,0.8236233040702314,0.30646448523543496,0.08858739026336791
56001963000,Census Tract 9630,Albany County,Wyoming,2493,0.10028078620136383,0.8576012835940634,0.0421179302045728,0.825511432009627,0.0012033694344163659,0.11712795828319295,0.006417970316887284,0.04973926995587646,0.024106400665004156,0.9351620947630923,0.3566084788029925,0.05652535328345802
56001963101,Census Tract 9631.01,Albany County,Wyoming,3695,0.2654939106901218,0.5902571041948579,0.1442489851150203,0.8771312584573748,0.0,0.04330175913396482,0.06549391069012178,0.014073071718538565,0.0,0.9614873837981408,0.7312970340858788,0.45595396193005755
56001963102,Census Tract 9631.02,Albany County,Wyoming,4193,0.12186978297161936,0.718101597901264,0.16002861912711663,0.8280467445742905,0.034342952539947534,0.0639160505604579,0.052468399713808726,0.02122585261149535,0.012588116817724069,0.9546827794561934,0.6515609264853978,0.2719033232628399
56001963400,Census Tract 9634,Albany County,Wyoming,3324,0.11913357400722022,0.8185920577617328,0.06227436823104693,0.7548134777376655,0.009326113116726835,0.06678700361010831,0.11432009626955475,0.05475330926594465,0.0009886307464162135,0.9391992090954029,0.6846267918932278,0.42659416707859615
56001963500,Census Tract 9635,Albany County,Wyoming,2408,0.01287375415282392,0.9808970099667774,0.006229235880398671,0.7898671096345515,0.02408637873754153,0.09925249169435216,0.04194352159468438,0.044850498338870434,0.0,0.9823788546255506,0.5242290748898678,0.21145374449339208
56001963600,Census Tract 9636,Albany County,Wyoming,4353,0.11670112566046405,0.7994486560992419,0.08385021824029405,0.919595681139444,0.00045945325063174823,0.023891569032850907,0.018837583275901678,0.037215713301171606,0.0,0.9867549668874173,0.5831953642384106,0.3480960264900662
56001963700,Census Tract 9637,Albany County,Wyoming,6717,0.17552478785171952,0.6936132201875838,0.13086199196069673,0.8049724579425339,0.011016822986452285,0.09885365490546374,0.03409260086348072,0.051064463302069374,0.00890125173852573,0.9529902642559109,0.6408901251738526,0.31738525730180805
56001963900,Census Tract 9639,Albany County,Wyoming,2549,0.17183209101608474,0.49391918399372303,0.33424872499019226,0.8356218124754806,0.0,0.08042369556688897,0.031777167516673206,0.05217732444095724,0.03361766181635725,0.9187155042649272,0.5820371299548419,0.27496236828901155
56003962600,Census Tract 9626,Big Horn County,Wyoming,2547,0.12288967412642324,0.6054181389870436,0.2716921868865332,0.9218688653317628,0.0,0.04279544562230075,0.0027483313702394976,0.0325873576756969,0.04971042471042471,0.8508687258687259,0.2055984555984556,0.055984555984555984
56003962700,Census Tract 9627,Big Horn County,Wyoming,4073,0.2683525656764056,0.5335133808003928,0.19813405352320157,0.8055487355757427,0.0,0.150748833783452,0.0058924625583108275,0.037809968082494476,0.04512974802557353,0.8480631816472358,0.19706656637833772,0.056412185031966905
56003962800,Census Tract 9628,Big Horn County,Wyoming,5070,0.2962524654832347,0.5043392504930967,0.19940828402366864,0.8749506903353057,0.010256410256410256,0.08067061143984221,0.009664694280078896,0.02445759368836292,0.01923673596028545,0.8178715482469748,0.21160409556313994,0.06732857586099907
56005000101,Census Tract 1.01,Campbell County,Wyoming,1688,0.18009478672985782,0.6907582938388626,0.12914691943127962,0.9686018957345972,0.0,0.008886255924170616,0.0,0.022511848341232227,0.037565740045078885,0.8287002253944402,0.15326821938392185,0.04282494365138993
56005000102,Census Tract 1.02,Campbell County,Wyoming,5230,0.2479923518164436,0.6931166347992351,0.05889101338432123,0.9332695984703633,0.01892925430210325,0.024091778202676863,0.0,0.023709369024856597,0.014044943820224719,0.9123595505617977,0.40308988764044945,0.17050561797752808
56005000103,Census Tract 1.03,Campbell County,Wyoming,1693,0.25103366804489075,0.6774955699940933,0.07147076196101594,0.7330183106910809,0.00767867690490254,0.10986414648552864,0.005906674542232723,0.14353219137625517,0.13344453711426188,0.8223519599666389,0.13928273561301086,0.02335279399499583
56005000200,Census Tract 2,Campbell County,Wyoming,8019,0.2870682129941389,0.6343683751091158,0.07856341189674523,0.7959845367252775,0.003616411023818431,0.12071330589849108,0.0,0.07968574635241302,0.008181632235631009,0.8737983227653917,0.2548578441399059,0.08631622008590714
56005000300,Census Tract 3,Campbell County,Wyoming,4911,0.27244960293219306,0.607004683363877,0.12054571370392995,0.8432091223783343,0.004276114844227245,0.10221950722867033,0.0,0.05029525554876807,0.04245738179478932,0.8292055323255066,0.22000643293663558,0.14506272113219684
56005000400,Census Tract 4,Campbell County,Wyoming,3572,0.2164053751399776,0.635498320268757,0.1480963045912654,0.9109742441209406,0.0011198208286674132,0.04955207166853304,0.0,0.0383538633818589,0.029471960704052395,0.8984854686860417,0.12893982808022922,0.046254604993860006
