"FIPS","Tract","County","State","Total","Under.18","X18.to.64","Over.64","White","Black","AIAN","Asian","NHOPI","Hispanic","Other_Races","Below.9th.grade","High.School","College","Advanced.Degree"
30031000101,"Census Tract 1.01","Gallatin County","Montana",6844,0.215078901227352,0.631502045587376,0.153419053185272,0.933518410286382,0,0.00701344243132671,0.00876680303915839,0,0.0189947399181765,0.0317066043249562,0.0142969056012534,0.95436741088915,0.513121817469644,0.202115158636898
30031000104,"Census Tract 1.04","Gallatin County","Montana",4621,0.274615884007791,0.671066868643151,0.0543172473490586,0.933564163600952,0.00281324388660463,0.00389526076606795,0,0,0.0387362042847868,0.0209911274615884,0.00470114170584285,0.916722632639355,0.293821356615178,0.100067159167226
30031000105,"Census Tract 1.05","Gallatin County","Montana",5086,0.266024380652772,0.64589068029886,0.0880849390483681,0.80357845064884,0,0.0210381439244986,0.00786472670074715,0,0.0802202123476209,0.0872984663782934,0.0139448404090487,0.920979237682058,0.366284474744345,0.140997830802603
30031000201,"Census Tract 2.01","Gallatin County","Montana",6389,0.242604476443888,0.654249491313195,0.103146032242918,0.900453905149476,0,0.0051651275629989,0.00422601346063547,0,0.0610424166536234,0.0291125371732666,0.00894959962317475,0.926519076778144,0.321243523316062,0.0734809232218559
30031000202,"Census Tract 2.02","Gallatin County","Montana",5922,0.263931104356636,0.58628841607565,0.149780479567714,0.942249240121581,0,0,0.00557244174265451,0,0.00202634245187437,0.0501519756838906,0,0.930173292558614,0.427624872579001,0.168195718654434
30031000300,"Census Tract 3","Gallatin County","Montana",3940,0.222081218274112,0.603045685279188,0.174873096446701,0.94238578680203,0,0.00101522842639594,0.00989847715736041,0,0.0233502538071066,0.0233502538071066,0.00641482537419815,0.918389166072701,0.230577334283678,0.0645046329294369
30031000400,"Census Tract 4","Gallatin County","Montana",6123,0.270292340356035,0.534378572595133,0.195329087048832,0.929283031193859,0,0.00440960313571779,0.00767597582884207,0,0.0248244324677446,0.0338069573738364,0.00216346153846154,0.970913461538462,0.377163461538462,0.101923076923077
30031000502,"Census Tract 5.02","Gallatin County","Montana",7706,0.21178302621334,0.623021022579808,0.165195951206852,0.941344406955619,0,0.00051907604464054,0.0025953802232027,0,0.0291980275110304,0.0263431092655074,0.0021849963583394,0.973415877640204,0.62946103423161,0.238528769118718
30031000504,"Census Tract 5.04","Gallatin County","Montana",3148,0.293837357052097,0.434561626429479,0.271601016518424,0.882147395171538,0.000317662007623888,0.00190597204574333,0.00508259212198221,0,0.0378017789072427,0.0727445997458704,0,0.972923359339146,0.566773749426342,0.225332721431849
30031000505,"Census Tract 5.05","Gallatin County","Montana",6821,0.179445829057323,0.702096466793725,0.118457704148952,0.794604896642721,0.00249230318135171,0.00894297023896789,0.0234569711186043,0,0.123002492303181,0.0475003665151737,0,0.976858345021038,0.549555867227676,0.197755960729313
30031000506,"Census Tract 5.06","Gallatin County","Montana",7705,0.151330304996755,0.730434782608696,0.118234912394549,0.916547696301103,0.0125892277741726,0,0.017910447761194,0,0.0145360155743024,0.0384166125892278,0.0533961523360817,0.928543384373773,0.621711817824892,0.285826462504908
30031000507,"Census Tract 5.07","Gallatin County","Montana",4127,0.10322267991277,0.810273806639205,0.0865035134480252,0.896050399806155,0.00266537436394475,0.00266537436394475,0.0101768839350618,0,0.0525805669978192,0.0358614005330749,0.00437028208184346,0.88041319030592,0.470003972983711,0.0949543106873262
30031000600,"Census Tract 6","Gallatin County","Montana",2849,0.16040716040716,0.720603720603721,0.118989118989119,0.84029484029484,0,0.00982800982800983,0,0,0.0824850824850825,0.0673920673920674,0.0119789171058936,0.915189266890273,0.495927168183996,0.162434115955918
30031000701,"Census Tract 7.01","Gallatin County","Montana",3970,0.0720403022670025,0.804534005037783,0.123425692695214,0.883123425692695,0,0.0211586901763224,0.00881612090680101,0,0.0551637279596977,0.0317380352644836,0,0.955810147299509,0.684124386252046,0.273649754500818
