"FIPS","Tract","County","State","Insurance.Coverage","Medicaid.Enrollment","Household.Income","Annual.Labor.Force.Participation.Rate","Annual.Unemployment.Rate","Below.Poverty","Received.Public.Assistance","Uninsured"
30063001501,"Census Tract 15.01","Missoula County","Montana",0.961524094135226,0.288756070227867,83125,0.737879595098561,0.0303249097472924,0.0242857142857143,0.0268972142170989,0.038475905864774
30063001502,"Census Tract 15.02","Missoula County","Montana",0.917460317460317,0.165986394557823,76779,0.628854625550661,0,0.0413625304136253,0.0216473072861668,0.0825396825396826
30063001601,"Census Tract 16.01","Missoula County","Montana",0.951473831963104,0.170242630840184,93449,0.740053050397878,0.0344086021505376,0.0372262773722628,0.137574768896139,0.0485261680368959
30063001602,"Census Tract 16.02","Missoula County","Montana",0.967687647256816,0.140020195220464,69347,0.571139035265505,0.0035486160397445,0.026530612244898,0.0248796147672552,0.0323123527431841
30063001801,"Census Tract 18.01","Missoula County","Montana",0.913743530764807,0.285796434732605,70882,0.436708860759494,0.0418679549114332,0.0384615384615385,0.143817204301075,0.0862564692351926
30063001802,"Census Tract 18.02","Missoula County","Montana",0.921097770154374,0.17770154373928,54719,0.483326794821499,0.0146103896103896,0.0366161616161616,0.0464104423495286,0.0789022298456261
30065000100,"Census Tract 1","Musselshell County","Montana",0.890036654448517,0.163945351549484,59778,0.482128673550437,0.0667215815485997,0.116812227074236,0.0818181818181818,0.109963345551483
30065000200,"Census Tract 2","Musselshell County","Montana",0.939676311917607,0.331535066208926,57731,0.597742127153892,0.0506958250497018,0.0887445887445888,0.11943539630836,0.0603236880823933
30067000100,"Census Tract 1","Park County","Montana",0.908517350157729,0.136698212407992,70188,0.548948948948949,0.012035010940919,0.0822898032200358,0.0304017372421281,0.0914826498422713
30067000200,"Census Tract 2","Park County","Montana",0.88545134129626,0.116898374779714,95889,0.535911602209945,0.0240549828178694,0.0598802395209581,0.0468965517241379,0.11454865870374
30067000300,"Census Tract 3","Park County","Montana",0.907380182299324,0.191120258747427,56130,0.696285506190823,0.0130753138075314,0.147058823529412,0.0933246921581335,0.0926198177006763
