FIPS,County,State,Vacancy Rate,No Vehicle,Single Parent Household,Multi-Unit Structures,Mobile Homes,Owner Occupied Housing,Crowded Housing,Lack Complete Plumbing,Median Home Value,Median Monthly Mortgage,Median Gross Rent,No Home Broadband,Rent Burden (40% Income)
16051,Jefferson County,Idaho,0.06034566936822576,0.0004951195360022634,0.03824171256364959,0.009081144419490284,0.07723855092276145,0.823547750181856,0.04967265925387093,0.013093629845162632,284700.0,1552.0,971.0,0.03915113937805614,0.143698468786808
16053,Jerome County,Idaho,0.06168831168831169,0.03642793987621574,0.05635195254572417,0.005333951762523191,0.09601113172541743,0.7303509639149778,0.0680919426594167,0.0,234300.0,1281.0,834.0,0.10900181189260416,0.15123739688359303
16055,Kootenai County,Idaho,0.11473720371006527,0.018573094721528988,0.0445509089280917,0.06718547683851703,0.08314615648865048,0.7232321423241097,0.016089071968000954,0.0028208113190651024,407000.0,1630.0,1216.0,0.07435761078547676,0.3035483175150992
16057,Latah County,Idaho,0.07930177446390382,0.025618270027215714,0.03854604808839224,0.14224611294144848,0.1042136292699844,0.5992215456086384,0.016573545106409692,0.0038294933768598153,309300.0,1612.0,869.0,0.08603128944201477,0.3568295739348371
16059,Lemhi County,Idaho,0.27793447602516813,0.022482583913869536,0.041165865384615384,0.005207203297895422,0.15990453460620524,0.8356370192307693,0.022536057692307692,0.015625,254800.0,1308.0,725.0,0.07725816784112749,0.18281535648994515
16061,Lewis County,Idaho,0.13528437327443402,0.009969325153374233,0.02937420178799489,0.00883489784649365,0.15571507454445058,0.7337164750957854,0.020434227330779056,0.0070242656449553,184800.0,1198.0,662.0,0.1455820476858345,0.13908872901678657
16063,Lincoln County,Idaho,0.05430327868852459,0.003579952267303103,0.056338028169014086,0.0015368852459016393,0.23668032786885246,0.7351029252437703,0.04171180931744312,0.0027085590465872156,183400.0,1237.0,804.0,0.1540408958130477,0.20040899795501022
16065,Madison County,Idaho,0.16394472361809045,0.011233008435683377,0.01719676099841389,0.3499441652707984,0.042783361250697934,0.40011687119125133,0.12722263961933383,0.002671341514316721,324300.0,1477.0,916.0,0.19181861287124446,0.3395491232952964
16067,Minidoka County,Idaho,0.1027611044417767,0.007212515237708249,0.04482204977254482,0.03169267707082833,0.10024009603841537,0.7211667112657212,0.047497993042547496,0.0005351886540005352,198400.0,1231.0,871.0,0.10173662704309061,0.21065259117082533
16069,Nez Perce County,Idaho,0.06843651398106844,0.014386239249413605,0.05086428404578369,0.06163638341856164,0.09667065607659667,0.7157206260219575,0.018103246904928753,0.004087829946274235,259600.0,1506.0,888.0,0.11659424025926202,0.3186113393590797
16071,Oneida County,Idaho,0.09399606299212598,0.0,0.025529603476371537,0.0014763779527559055,0.027559055118110236,0.8815860945138512,0.044541010320478004,0.0,226000.0,1206.0,884.0,0.10576286155884296,0.19724770642201836
16073,Owyhee County,Idaho,0.11197478991596639,0.012129380053908356,0.07002602318429146,0.01134453781512605,0.19936974789915968,0.710906079962148,0.07215519280813816,0.003785190442394133,247200.0,1503.0,734.0,0.14370955542482566,0.09001636661211129
16075,Payette County,Idaho,0.04590899816364007,0.01590288886797779,0.05186056458511548,0.03305447867782085,0.1270148949194042,0.708404619332763,0.054106073567151414,0.004704875962360992,265500.0,1265.0,823.0,0.12268244575936882,0.18885221855518886
16077,Power County,Idaho,0.09396200814111262,0.026390465380249715,0.07487832272557095,0.0027137042062415195,0.2862957937584803,0.7105952826656683,0.04792212654436541,0.0,174200.0,1193.0,720.0,0.07069031517162183,0.15135834411384216
16079,Shoshone County,Idaho,0.21976926363765845,0.017212659633536923,0.05129609346476816,0.03503774391112377,0.11750462897023216,0.7301935012778387,0.02117561153705732,0.0065717415115005475,183200.0,1163.0,823.0,0.11830015313935682,0.33694181326116374
16081,Teton County,Idaho,0.2754279959718026,0.007783265978146984,0.039379198517489,0.018294729775092312,0.07670359180933199,0.7838776928422516,0.0423905489923558,0.0023164234422052353,479800.0,1845.0,1071.0,0.07401134727750025,0.2861736334405145
16083,Twin Falls County,Idaho,0.04723824755811961,0.013880799844690352,0.04982014388489209,0.034900325584052094,0.07616953218712515,0.6940647482014388,0.02817745803357314,0.0017985611510791368,262200.0,1386.0,951.0,0.07725731480026043,0.25044091710758376
16085,Valley County,Idaho,0.6920462820616555,0.0599535571036521,0.016815554387808723,0.019499959543652398,0.08091269520187717,0.847346295323174,0.0031529164477141357,0.011560693641618497,471000.0,1789.0,962.0,0.10321239934193438,0.37349397590361444
16087,Washington County,Idaho,0.08965062623599208,0.0319094184251158,0.08110065170166546,0.045484508899143045,0.14194682487365415,0.717595944967415,0.018102824040550327,0.0019309678976587015,212000.0,1202.0,881.0,0.08870116156283003,0.4811965811965812
30001,Beaverhead County,Montana,0.1726430298146656,0.006347766946270687,0.031409788166544925,0.027800161160354553,0.16579371474617244,0.6642317993669345,0.013635256878500122,0.008278548819089359,278300.0,1464.0,839.0,0.09480053787539222,0.33792603335750543
30003,Big Horn County,Montana,0.20061796512911056,0.023100172711571675,0.06018774157923799,0.014566320900463474,0.20083866696093577,0.6659304251794589,0.08862506902263942,0.023467697404748758,159700.0,1275.0,707.0,0.2011008605318242,0.18099173553719008
30005,Blaine County,Montana,0.1961061946902655,0.046825396825396826,0.08586525759577279,0.03185840707964602,0.0920353982300885,0.6279172170849846,0.05063848524878908,0.011448701012769706,119400.0,1341.0,597.0,0.17068915382378602,0.15266272189349112
30007,Broadwater County,Montana,0.08447561364360855,0.0022307202039515616,0.018454038997214484,0.005419190309212623,0.10360216767612368,0.8304317548746518,0.005919220055710306,0.0,335700.0,1659.0,846.0,0.1702804278693264,0.28336755646817247
30009,Carbon County,Montana,0.27332395686826066,0.0199374511336982,0.026236559139784947,0.012033130176590093,0.09079543678699797,0.7380645161290322,0.007311827956989247,0.0034408602150537634,355600.0,1635.0,900.0,0.12846826301786396,0.30870279146141216
30011,Carter County,Montana,0.2372448979591837,0.009316770186335404,0.020066889632107024,0.03316326530612245,0.27168367346938777,0.6354515050167224,0.01839464882943144,0.0,140900.0,1185.0,754.0,0.11913912375096081,0.1743119266055046
30013,Cascade County,Montana,0.11391010199374711,0.029617963828490145,0.06559273505509443,0.10668340935882323,0.07826354364204807,0.6801341932498481,0.01405558608323452,0.0018220204181970674,227600.0,1445.0,866.0,0.10956392043717988,0.27423146473779386
30015,Chouteau County,Montana,0.2328767123287671,0.03841438496117695,0.041666666666666664,0.035124692658939236,0.14436248682824027,0.6845238095238095,0.007783882783882784,0.0018315018315018315,172000.0,1214.0,428.0,0.20224525043177888,0.11465892597968069
30017,Custer County,Montana,0.1341421143847487,0.02145568575672553,0.02942353883106485,0.07850953206239168,0.09688041594454073,0.6729383506805444,0.027822257806244997,0.007806244995996798,201000.0,1417.0,872.0,0.12709727897070333,0.26009791921664627
30019,Daniels County,Montana,0.3675819309123118,0.01706036745406824,0.014005602240896359,0.024800708591674048,0.054030115146147036,0.8067226890756303,0.00980392156862745,0.0,162300.0,1515.0,530.0,0.12251655629139069,0.09420289855072464
30021,Dawson County,Montana,0.1394658753709199,0.002305209774089442,0.04403183023872679,0.045423419310659664,0.08696644601689112,0.7220159151193634,0.0007957559681697613,0.0007957559681697613,197100.0,1451.0,791.0,0.10069567268010848,0.258587786259542
30023,Deer Lodge County,Montana,0.20948040109389243,0.03779979144942649,0.0804889298892989,0.053783044667274384,0.06381039197812215,0.6591328413284133,0.003459409594095941,0.0,175700.0,1223.0,650.0,0.17614035087719293,0.36129905277401897
30025,Fallon County,Montana,0.2010981468771448,0.030942334739803096,0.03006872852233677,0.03706245710363761,0.21551132463967054,0.7207903780068728,0.01288659793814433,0.00859106529209622,231300.0,1573.0,812.0,0.06409807355516639,0.04
30027,Fergus County,Montana,0.13696122482942252,0.052976515565264885,0.03220208252988816,0.04393409885172242,0.12431352970544184,0.6733513305052063,0.022175086772078672,0.0007713073659853452,175800.0,1257.0,815.0,0.1081202332884702,0.2361275088547816
30029,Flathead County,Montana,0.16114781501233783,0.017822481030527616,0.04134838923945533,0.05675396004139139,0.09205603757064396,0.7431797694168999,0.02310575508848508,0.00889595293447834,414200.0,1791.0,1029.0,0.07422099025043016,0.29419915019397747
30031,Gallatin County,Montana,0.10691166868762242,0.015344682800213756,0.03197978025650666,0.10243447439604514,0.0577931163137767,0.6135271755023604,0.017274512261352716,0.0007310857668045285,526700.0,2064.0,1405.0,0.0616128163002756,0.30099448708247756
30033,Garfield County,Montana,0.4521276595744681,0.005802707930367505,0.02912621359223301,0.0,0.15159574468085107,0.6941747572815534,0.050970873786407765,0.0,164900.0,1469.0,635.0,0.08695652173913049,0.15873015873015872
30035,Glacier County,Montana,0.21845750655185323,0.013683266038582324,0.14131736526946106,0.0314488955447398,0.1682890303257207,0.6359281437125749,0.07353293413173653,0.021317365269461076,139400.0,1122.0,599.0,0.16656516443361757,0.2026315789473684
30037,Golden Valley County,Montana,0.2478813559322034,0.0027624309392265192,0.0,0.0,0.2076271186440678,0.856338028169014,0.014084507042253521,0.005633802816901409,138900.0,1125.0,725.0,0.1876513317191283,0.0784313725490196
30039,Granite County,Montana,0.4864244741873805,0.039740470397404706,0.018615040953090096,0.0,0.13116634799235183,0.7654504839910647,0.021593447505584513,0.014892032762472078,283300.0,1539.0,735.0,0.14928112572652186,0.22857142857142856
30041,Hill County,Montana,0.14068546158098397,0.031141387460030586,0.07880347378578322,0.030403537866224434,0.12119955776672195,0.6590543583145706,0.013026696687037632,0.0041814088131231905,183300.0,1460.0,729.0,0.17119858021170054,0.2179245283018868
30043,Jefferson County,Montana,0.12651614107109535,0.030185900975519972,0.035462508011108736,0.012315730546743795,0.09983205821981712,0.8310190130314036,0.03076265755180517,0.009613330484939116,354700.0,1749.0,869.0,0.08291583166332661,0.10493046776232617
30045,Judith Basin County,Montana,0.3044151820294346,0.009307135470527405,0.042316258351893093,0.011618900077459334,0.12393493415956623,0.7683741648106904,0.0,0.0066815144766146995,206000.0,1099.0,443.0,0.09385749385749387,0.1971153846153846
30047,Lake County,Montana,0.2668532489656851,0.01910377358490566,0.06838174273858921,0.01849598442443417,0.10525675346799708,0.7194190871369295,0.023651452282157676,0.008049792531120332,337700.0,1691.0,851.0,0.15176842648767264,0.24726412304052056
30049,Lewis And Clark County,Montana,0.0984846229420346,0.022569688122841984,0.05511707010996995,0.05850129506683736,0.08800500163744084,0.7051946765298371,0.010006274561606288,0.00455731316667217,332000.0,1736.0,1006.0,0.08977773958870372,0.25674918785706285
30051,Liberty County,Montana,0.18700114025085518,0.0811554332874828,0.06030855539971949,0.09920182440136831,0.10262257696693272,0.6241234221598878,0.009817671809256662,0.0,118300.0,1306.0,670.0,0.28410256410256407,0.26492537313432835
30053,Lincoln County,Montana,0.1920312926407714,0.01748872796830168,0.03039855888313443,0.022650777767670334,0.14472846356772492,0.7578248142310291,0.017225850033776177,0.008218869623958567,233400.0,1346.0,769.0,0.12395697195134214,0.21292422129242214
30055,McCone County,Montana,0.2845379688929552,0.0,0.015345268542199489,0.0,0.16193961573650503,0.8913043478260869,0.011508951406649617,0.0038363171355498722,186700.0,1869.0,474.0,0.08868144690781798,0.09411764705882353
30057,Madison County,Montana,0.4459838107098381,0.011536444677503933,0.007305422871593144,0.054016189290161894,0.0776774595267746,0.7760606912053948,0.01629671255970778,0.0008429334082607474,375200.0,1616.0,1101.0,0.11709795580763327,0.19824341279799249
30059,Meagher County,Montana,0.4130893736805067,0.01195219123505976,0.0,0.0028149190710767065,0.1505981703026038,0.8537170263788969,0.0035971223021582736,0.0,205900.0,1505.0,848.0,0.13607924921793535,0.05737704918032787
30061,Mineral County,Montana,0.1898635477582846,0.011752136752136752,0.04090471607314726,0.003898635477582846,0.18284600389863548,0.8026948989412896,0.02021174205967276,0.01010587102983638,274700.0,1419.0,761.0,0.14257684761281886,0.3
30063,Missoula County,Montana,0.08419867838210733,0.025893262739077993,0.04898307100662094,0.12744172536489726,0.09153293152276523,0.5881933156246283,0.016770407960987988,0.007473337826586845,382400.0,1834.0,1068.0,0.05800341400434983,0.2866563974198517
30065,Musselshell County,Montana,0.20171834142697048,0.03511530398322851,0.03088441740758072,0.0037355248412401943,0.17146059021292492,0.8081422554983622,0.029948525970987367,0.0009358914365933552,222200.0,1266.0,1035.0,0.12290045063498567,0.10975609756097561
30067,Park County,Montana,0.15777917189460477,0.02282793867120954,0.039602731222842955,0.05311585110832288,0.08207862818904224,0.7024208566108008,0.015890751086281813,0.0074487895716946,399900.0,1653.0,896.0,0.08941702453085476,0.20066750104297038
30069,Petroleum County,Montana,0.3527397260273973,0.0,0.021164021164021163,0.0,0.21232876712328766,0.7037037037037037,0.015873015873015872,0.0,152600.0,1583.0,713.0,0.10096153846153844,0.0
30071,Phillips County,Montana,0.2188476998660116,0.0,0.04059462550028588,0.012505582849486378,0.13711478338543992,0.8004574042309891,0.017724413950829045,0.003430531732418525,178100.0,1404.0,523.0,0.12593666908387724,0.08595988538681948
30073,Pondera County,Montana,0.2173754998182479,0.043775100401606426,0.03204830469112866,0.03853144311159579,0.13776808433296983,0.6669763121226197,0.031119368323269857,0.002786809103576405,172000.0,1277.0,785.0,0.15088143795368125,0.18270571827057183
30075,Powder River County,Montana,0.2650246305418719,0.0327683615819209,0.00938337801608579,0.002955665024630542,0.20591133004926107,0.7882037533512064,0.013404825737265416,0.0,167500.0,1243.0,680.0,0.2267441860465116,0.056962025316455694
30077,Powell County,Montana,0.21569965870307167,0.0004149377593360996,0.030461270670147953,0.028668941979522185,0.157679180887372,0.6988685813751088,0.020017406440382943,0.0017406440382941688,226600.0,1392.0,752.0,0.17837634206065167,0.09393063583815028
30079,Prairie County,Montana,0.25384615384615383,0.0,0.0,0.0,0.20461538461538462,0.7505154639175258,0.0,0.004123711340206186,140600.0,903.0,866.0,0.0940239043824701,0.2066115702479339
30081,Ravalli County,Montana,0.10282286856762032,0.040156709108716944,0.03422295325515997,0.026800590279430665,0.08316275527205218,0.7741815673582002,0.012150474876638192,0.006260943386215313,378400.0,1599.0,935.0,0.10215138367466225,0.22979323308270677
30083,Richland County,Montana,0.18528512322360136,0.04247104247104247,0.04173106646058733,0.07339449541284404,0.15506386040654793,0.6915433870611614,0.012585559726208876,0.00927357032457496,245900.0,1728.0,797.0,0.10168742821804044,0.18611309949892627
30085,Roosevelt County,Montana,0.2517173699705594,0.015525367341280842,0.0560655737704918,0.02404317958783121,0.11776251226692837,0.6563934426229509,0.033770491803278686,0.009836065573770493,112800.0,1381.0,650.0,0.29693741677762986,0.22041984732824427
30087,Rosebud County,Montana,0.2006829524560021,0.037800687285223365,0.06605323693723299,0.0425531914893617,0.19227738376674547,0.6434439697666776,0.04272099901413079,0.015445284258954979,159900.0,1333.0,641.0,0.2358238014115357,0.2110599078341014
30089,Sanders County,Montana,0.20372816674005578,0.026790185277916875,0.019539170506912444,0.0048436811977102595,0.1571994715984148,0.7802764976958525,0.018433179723502304,0.01806451612903226,285300.0,1317.0,731.0,0.13003470820889496,0.4446308724832215
30091,Sheridan County,Montana,0.2983910287664554,0.013545347467608953,0.029881862404447533,0.035592393954168695,0.07898586055582643,0.7727588603196665,0.009034051424600417,0.007644197359277276,121800.0,1200.0,789.0,0.10292072322670376,0.1437308868501529
30093,Silver Bow County,Montana,0.1284748309541698,0.018361229078191356,0.053978779840848805,0.09212275327977808,0.054845980465815174,0.7014588859416445,0.007029177718832891,0.004708222811671088,195800.0,1234.0,793.0,0.12540817227076162,0.30075521990226567
30095,Stillwater County,Montana,0.18380931930427313,0.016766467065868262,0.04104183109707971,0.004294610264118532,0.11659866867081813,0.8371481189160748,0.02236253617469087,0.005787950539331755,316200.0,1736.0,855.0,0.11905568733762562,0.16155088852988692
30097,Sweet Grass County,Montana,0.2267379679144385,0.01452513966480447,0.020055325034578148,0.0074866310160427805,0.10106951871657754,0.7627939142461964,0.011065006915629323,0.0013831258644536654,271100.0,1470.0,876.0,0.1149863760217984,0.08454810495626822
30099,Teton County,Montana,0.16133424098025867,0.015555555555555555,0.023944805194805196,0.03641933287950987,0.07113682777399591,0.7601461038961039,0.018262987012987012,0.005275974025974026,217200.0,1442.0,890.0,0.13815126050420168,0.233502538071066
30101,Toole County,Montana,0.22928295405753543,0.05170731707317073,0.014484679665738161,0.06526406182911121,0.11678832116788321,0.649025069637883,0.022284122562674095,0.0011142061281337048,166200.0,1218.0,741.0,0.1334397810218978,0.14126984126984127
30103,Treasure County,Montana,0.26973684210526316,0.01662049861495845,0.04804804804804805,0.017543859649122806,0.1600877192982456,0.6816816816816816,0.024024024024024024,0.0,210700.0,1452.0,950.0,0.2161764705882353,0.09433962264150944
30105,Valley County,Montana,0.3371548900327562,0.01622108741363773,0.04341687257324391,0.03743565746373421,0.051240056153486195,0.7571478997529121,0.010236498411577833,0.00035298270384751147,183200.0,1450.0,675.0,0.10247397593619034,0.251453488372093
30107,Wheatland County,Montana,0.2553191489361702,0.00909090909090909,0.056,0.0,0.1072340425531915,0.7737142857142857,0.004571428571428572,0.009142857142857144,163200.0,1349.0,685.0,0.1900910010111223,0.020202020202020204
30109,Wibaux County,Montana,0.22203672787979967,0.0081799591002045,0.01072961373390558,0.0,0.13689482470784642,0.7446351931330472,0.032188841201716736,0.0,101800.0,1138.0,964.0,0.10191082802547768,0.17647058823529413
30111,Yellowstone County,Montana,0.060275148092786356,0.015002122369777455,0.05908950321810978,0.07891823063721419,0.10145047887947739,0.6953179080077175,0.016304107692534278,0.00497812863602221,289300.0,1669.0,1055.0,0.07576084743566802,0.29704645429496784
32001,Churchill County,Nevada,0.11395327361713917,0.01849884935386794,0.0498176133402814,0.021608643457382955,0.15763228368270385,0.6689942678478374,0.031683168316831684,0.004898384575299636,255200.0,1552.0,1142.0,0.060679123970263205,0.2496851385390428
32003,Clark County,Nevada,0.09846253824700116,0.03522523918758525,0.07378476080863369,0.1632038125152311,0.028520213370880832,0.5619011806090343,0.04519280557734749,0.004841614335984007,368800.0,1779.0,1406.0,0.08894590025810978,0.35624240729009843
32005,Douglas County,Nevada,0.13990252692796004,0.01958187494087598,0.040569496690633776,0.034729901298275793,0.06143260842855388,0.7672491786105423,0.02318937193466978,0.004428360554259321,529600.0,2015.0,1360.0,0.05736339630306719,0.3355155482815057
32007,Elko County,Nevada,0.12849162011173185,0.033254616546010606,0.06657208911307272,0.03841926916384284,0.2174191775803645,0.6836906263135771,0.023486759142496847,0.00546448087431694,274200.0,1752.0,1077.0,0.10244735344336942,0.17408637873754154
32009,Esmeralda County,Nevada,0.337431693989071,0.0,0.0,0.17896174863387979,0.3633879781420765,0.5175257731958763,0.020618556701030927,0.0,95500.0,1149.0,1312.0,0.20041109969167525,0.4658119658119658
32011,Eureka County,Nevada,0.4282848545636911,0.0,0.05263157894736842,0.006018054162487462,0.5075225677031093,0.7596491228070176,0.043859649122807015,0.014035087719298246,177400.0,2019.0,875.0,0.030940594059405968,0.24817518248175183
32013,Humboldt County,Nevada,0.08929735366966497,0.035107033639143734,0.04881190953335242,0.017468387433189937,0.34467474905488205,0.7014028056112225,0.04279988548525623,0.002004008016032064,242200.0,1524.0,927.0,0.0994261623140883,0.19367209971236818
32015,Lander County,Nevada,0.1948608137044968,0.0,0.12588652482269502,0.010706638115631691,0.5324768022840828,0.7557624113475178,0.0350177304964539,0.0,198000.0,1328.0,869.0,0.03263362144999116,0.2885662431941924
32017,Lincoln County,Nevada,0.2822862129144852,0.01153612629022465,0.08632218844984803,0.02181500872600349,0.15837696335078533,0.7367781155015197,0.03343465045592705,0.0060790273556231,171800.0,1346.0,739.0,0.15613290032475646,0.20554272517321015
32019,Lyon County,Nevada,0.05255878284923928,0.010187875266318033,0.0476599398883641,0.011553168985436499,0.18834919860060206,0.763847144697295,0.024774581365392873,0.00291970802919708,314200.0,1614.0,1196.0,0.07433550609611939,0.2943636363636364
32021,Mineral County,Nevada,0.21722846441947566,0.0,0.08399787347155768,0.0,0.1793591344153142,0.7389686337054758,0.010101010101010102,0.0,153400.0,1196.0,868.0,0.18839285714285714,0.24032586558044808
32023,Nye County,Nevada,0.12671383459247712,0.022603650429106732,0.04545246486931844,0.013750649558300356,0.317264260302994,0.7509955600311256,0.022703345997162082,0.005080789124364902,235500.0,1432.0,1004.0,0.15988942043761278,0.30753676470588237
32027,Pershing County,Nevada,0.17892903787548978,0.014077425842131725,0.05143160127253447,0.037004788855028295,0.4871571615150196,0.7301166489925769,0.012725344644750796,0.007953340402969246,164400.0,1322.0,652.0,0.1241898390131716,0.07465618860510806
32029,Storey County,Nevada,0.125129265770424,0.024498886414253896,0.030732860520094562,0.0,0.1778697001034126,0.9698581560283688,0.004728132387706856,0.0,297800.0,1586.0,913.0,0.09744722631320568,0.23529411764705882
32031,Washoe County,Nevada,0.07703376822716808,0.0281002687386568,0.061755534767695665,0.16075402916346893,0.05386128165771297,0.5855472404115997,0.04157571977964868,0.004344662716973287,460000.0,1965.0,1401.0,0.08515075502516756,0.31602904111650304
32033,White Pine County,Nevada,0.1911976911976912,0.003252513305736251,0.07344632768361582,0.004329004329004329,0.21452621452621454,0.7377341659232828,0.018138566755872734,0.007731192387749034,197600.0,1374.0,983.0,0.09856702825766706,0.12018140589569161
32510,Carson City,Nevada,0.05188162221410303,0.017023510442836252,0.05947334617854849,0.13766086144602768,0.08979823813583404,0.6187111967458788,0.04071933204881182,0.0011560693641618498,390800.0,1748.0,1127.0,0.08980303357055563,0.2503088152723189
49001,Beaver County,Utah,0.21143250688705234,0.009262322196493549,0.05109170305676856,0.007231404958677686,0.03202479338842975,0.8048034934497816,0.012663755458515284,0.0,248200.0,1227.0,948.0,0.17057971014492757,0.232662192393736
49003,Box Elder County,Utah,0.062209419850414394,0.015482081271554956,0.048014226437462955,0.04588639579543157,0.039165150596321,0.7606833001023873,0.02015411973918198,0.0061971223796949935,308900.0,1519.0,927.0,0.056029274691890785,0.2413870749831119
