"FIPS","County","State","measure","value"
49001,"Beaver County","Utah","pctBB_100_20",1
49003,"Box Elder County","Utah","pctBB_100_20",1
49005,"Cache County","Utah","pctBB_100_20",1
49007,"Carbon County","Utah","pctBB_100_20",1
49009,"Daggett County","Utah","pctBB_100_20",1
49011,"Davis County","Utah","pctBB_100_20",1
49013,"Duchesne County","Utah","pctBB_100_20",1
49015,"Emery County","Utah","pctBB_100_20",1
49017,"Garfield County","Utah","pctBB_100_20",1
49019,"Grand County","Utah","pctBB_100_20",1
49021,"Iron County","Utah","pctBB_100_20",1
49023,"Juab County","Utah","pctBB_100_20",1
49025,"Kane County","Utah","pctBB_100_20",1
49027,"Millard County","Utah","pctBB_100_20",1
49029,"Morgan County","Utah","pctBB_100_20",1
49031,"Piute County","Utah","pctBB_100_20",1
49033,"Rich County","Utah","pctBB_100_20",1
49035,"Salt Lake County","Utah","pctBB_100_20",1
49037,"San Juan County","Utah","pctBB_100_20",1
49039,"Sanpete County","Utah","pctBB_100_20",1
49041,"Sevier County","Utah","pctBB_100_20",1
49043,"Summit County","Utah","pctBB_100_20",1
49045,"Tooele County","Utah","pctBB_100_20",1
49047,"Uintah County","Utah","pctBB_100_20",1
49049,"Utah County","Utah","pctBB_100_20",1
49051,"Wasatch County","Utah","pctBB_100_20",1
49053,"Washington County","Utah","pctBB_100_20",1
49055,"Wayne County","Utah","pctBB_100_20",1
49057,"Weber County","Utah","pctBB_100_20",1
56001,"Albany County","Wyoming","pctBB_100_20",1
56003,"Big Horn County","Wyoming","pctBB_100_20",1
56005,"Campbell County","Wyoming","pctBB_100_20",1
56007,"Carbon County","Wyoming","pctBB_100_20",1
56009,"Converse County","Wyoming","pctBB_100_20",1
56011,"Crook County","Wyoming","pctBB_100_20",1
56013,"Fremont County","Wyoming","pctBB_100_20",1
56015,"Goshen County","Wyoming","pctBB_100_20",1
56017,"Hot Springs County","Wyoming","pctBB_100_20",1
56019,"Johnson County","Wyoming","pctBB_100_20",1
56021,"Laramie County","Wyoming","pctBB_100_20",1
56023,"Lincoln County","Wyoming","pctBB_100_20",1
56025,"Natrona County","Wyoming","pctBB_100_20",1
56027,"Niobrara County","Wyoming","pctBB_100_20",1
56029,"Park County","Wyoming","pctBB_100_20",1
56031,"Platte County","Wyoming","pctBB_100_20",1
56033,"Sheridan County","Wyoming","pctBB_100_20",1
56035,"Sublette County","Wyoming","pctBB_100_20",1
56037,"Sweetwater County","Wyoming","pctBB_100_20",1
56039,"Teton County","Wyoming","pctBB_100_20",1
56041,"Uinta County","Wyoming","pctBB_100_20",1
56043,"Washakie County","Wyoming","pctBB_100_20",1
56045,"Weston County","Wyoming","pctBB_100_20",1
16001,"Ada County","Idaho","pct5G_7_1",0.8918
16003,"Adams County","Idaho","pct5G_7_1",0.3203
16005,"Bannock County","Idaho","pct5G_7_1",0.6536
16007,"Bear Lake County","Idaho","pct5G_7_1",0.43
16009,"Benewah County","Idaho","pct5G_7_1",0.3353
16011,"Bingham County","Idaho","pct5G_7_1",0.6762
16013,"Blaine County","Idaho","pct5G_7_1",0.2814
16015,"Boise County","Idaho","pct5G_7_1",0.172
