FIPS,County,State,measure,value
30075,Powder River County,Montana,No Vehicle,0.0327683615819209
30077,Powell County,Montana,No Vehicle,0.0004149377593360996
30079,Prairie County,Montana,No Vehicle,0.0
30081,Ravalli County,Montana,No Vehicle,0.040156709108716944
30083,Richland County,Montana,No Vehicle,0.04247104247104247
30085,Roosevelt County,Montana,No Vehicle,0.015525367341280842
30087,Rosebud County,Montana,No Vehicle,0.037800687285223365
30089,Sanders County,Montana,No Vehicle,0.026790185277916875
30091,Sheridan County,Montana,No Vehicle,0.013545347467608953
30093,Silver Bow County,Montana,No Vehicle,0.018361229078191356
30095,Stillwater County,Montana,No Vehicle,0.016766467065868262
30097,Sweet Grass County,Montana,No Vehicle,0.01452513966480447
30099,Teton County,Montana,No Vehicle,0.015555555555555555
30101,Toole County,Montana,No Vehicle,0.05170731707317073
30103,Treasure County,Montana,No Vehicle,0.01662049861495845
30105,Valley County,Montana,No Vehicle,0.01622108741363773
30107,Wheatland County,Montana,No Vehicle,0.00909090909090909
30109,Wibaux County,Montana,No Vehicle,0.0081799591002045
30111,Yellowstone County,Montana,No Vehicle,0.015002122369777455
32001,Churchill County,Nevada,No Vehicle,0.01849884935386794
32003,Clark County,Nevada,No Vehicle,0.03522523918758525
32005,Douglas County,Nevada,No Vehicle,0.01958187494087598
32007,Elko County,Nevada,No Vehicle,0.033254616546010606
32009,Esmeralda County,Nevada,No Vehicle,0.0
32011,Eureka County,Nevada,No Vehicle,0.0
32013,Humboldt County,Nevada,No Vehicle,0.035107033639143734
32015,Lander County,Nevada,No Vehicle,0.0
32017,Lincoln County,Nevada,No Vehicle,0.01153612629022465
32019,Lyon County,Nevada,No Vehicle,0.010187875266318033
32021,Mineral County,Nevada,No Vehicle,0.0
32023,Nye County,Nevada,No Vehicle,0.022603650429106732
32027,Pershing County,Nevada,No Vehicle,0.014077425842131725
32029,Storey County,Nevada,No Vehicle,0.024498886414253896
32031,Washoe County,Nevada,No Vehicle,0.0281002687386568
