"FIPS","County","State","Vacancy.Rate","No.Vehicle","Single.Parent.Household","Multi.Unit.Structures","Mobile.Homes","Owner.Occupied.Housing","Crowded.Housing","Lack.Complete.Plumbing","Median.Home.Value","Median.Monthly.Mortgage","Median.Gross.Rent","No.Home.Broadband","Rent.Burden..40..Income."
49027,"Millard County","Utah",0.144889779559118,0.00646264968637141,0.0625732364659011,0.0178356713426854,0.0498997995991984,0.784157487696274,0.0309350831966253,0.0152331849074291,246400,1365,897,0.0928406466512702,0.194353963083605
49029,"Morgan County","Utah",0.0594834333420297,0.00398117987694535,0.0305131761442441,0.0026089225150013,0,0.901803051317614,0.0188626907073509,0,600900,2306,1493,0.0352370346802418,0.0367231638418079
49031,"Piute County","Utah",0.364349775784753,0,0.0158730158730159,0,0.100896860986547,0.925925925925926,0.0423280423280423,0.0017636684303351,235400,1200,792,0.132821723730815,0.166666666666667
49033,"Rich County","Utah",0.746036680136773,0,0.0465116279069767,0.027976375505129,0.199253963319863,0.804161566707466,0.0122399020807834,0,291200,1390,743,0.0634735202492211,0.13125
49035,"Salt Lake County","Utah",0.053563882716975,0.0245031928109788,0.0521185148911757,0.187881390202787,0.0180227459640227,0.669967281901346,0.0300656042286282,0.00210279196042142,484500,2045,1493,0.0477864805112882,0.29301466309787
49037,"San Juan County","Utah",0.171418389166073,0.03046875,0.0643010752688172,0.000534568781183179,0.172487526728439,0.798279569892473,0.138064516129032,0.0913978494623656,189900,1456,805,0.260213523131673,0.101279317697228
49039,"Sanpete County","Utah",0.162229457958246,0.00532094594594595,0.0516689529035208,0.0340930856157824,0.042616357019728,0.764860539551898,0.0376085962505716,0.0109739368998628,300400,1428,911,0.111324737992913,0.268351968886728
49041,"Sevier County","Utah",0.150717978173464,0.020433958289446,0.0304341945083187,0.0240091901206203,0.0840896036760482,0.798863790071689,0.0369268226700933,0.00162315704044366,274100,1411,878,0.0646092258995484,0.203093476798924
49043,"Summit County","Utah",0.447569258948332,0.0304761904761905,0.0531187400704566,0.161527894375334,0.014882088071434,0.803688609518547,0.0188574981004352,0.00172687711542447,1000400,2805,1969,0.0361814246730028,0.241027445460943
49045,"Tooele County","Utah",0.0450741569309802,0.0263594033620077,0.0639479392624729,0.0460684398044577,0.0389013174248074,0.826377440347072,0.0368763557483731,0.00377440347071584,391300,1819,1134,0.0348250226179081,0.171414292853573
49047,"Uintah County","Utah",0.133212341197822,0.0143280292071365,0.0654941373534338,0.0536479128856624,0.109764065335753,0.720435510887772,0.0387772194304858,0.00209380234505863,270200,1501,914,0.0767930852979472,0.1345116836429
49049,"Utah County","Utah",0.0379030830070632,0.0153952881932293,0.0432562039242953,0.124751608397112,0.0128573396029669,0.681312052024008,0.0386038997556262,0.00257666077033977,489200,2012,1441,0.058165440696605,0.292383213552361
49051,"Wasatch County","Utah",0.224070956882041,0.0148438832963658,0.0323738005840634,0.0599507963226725,0.0143726531140748,0.78906967042136,0.0253650396328744,0.000834376303712975,724400,2451,1905,0.0504874553985334,0.22626582278481
49053,"Washington County","Utah",0.152912283366881,0.0164507531147338,0.0385420091460681,0.065803299026496,0.0365855202359703,0.725916848492094,0.0316974026362196,0.0010610634545835,465600,1827,1464,0.0593352022426912,0.338713195201745
49055,"Wayne County","Utah",0.366608289550496,0.0016597510373444,0.0497695852534562,0,0.10507880910683,0.757603686635945,0.0423963133640553,0,364800,1395,1018,0.0890736342042755,0.0988593155893536
49057,"Weber County","Utah",0.0633094984532684,0.0207272375826153,0.0576267148874427,0.0970536031238907,0.0324965769055226,0.745541563349323,0.0247311944387297,0.00301018916548461,389200,1758,1269,0.042806440937154,0.260851063829787
56001,"Albany County","Wyoming",0.113477448625567,0.036537779354381,0.0381118670600277,0.102321857485989,0.0848145182812917,0.493587813835872,0.0104762478174484,0.00150520801974833,322100,1776,936,0.0851306305022935,0.375936273927
56003,"Big Horn County","Wyoming",0.188640595903166,0.00509504213207917,0.0273123708974065,0.00968342644320298,0.150279329608939,0.772090888225843,0.0190498049116364,0.00596740876750057,198200,1292,876,0.102769552342797,0.167170191339376
56005,"Campbell County","Wyoming",0.103899358460305,0.0207009719358775,0.0619162145533867,0.0728247794707298,0.172864875701684,0.784104256390178,0.00464231780300912,0.00615246937748196,266400,1792,952,0.0514607805171895,0.305958549222798
56007,"Carbon County","Wyoming",0.284063260340633,0.020781791192479,0.0830926083262532,0.0262773722627737,0.164233576642336,0.767714528462192,0.010875106202209,0.016142735768904,214500,1458,894,0.0797361250537789,0.108266276517922
56009,"Converse County","Wyoming",0.140900195694716,0.0133190447030006,0.0445067461012791,0.0638265843745296,0.116062020171609,0.783073418608726,0.0134922025582618,0.006308042754512,269700,1716,930,0.11709670345735,0.176898222940226
56011,"Crook County","Wyoming",0.212904982303294,0.00257142857142857,0.0145278450363196,0.0103457664034849,0.194936019602505,0.75959875475614,0.0231753718436527,0.00484261501210654,276800,1737,881,0.0915454295909964,0.210071942446043
56013,"Fremont County","Wyoming",0.152309541525957,0.0166931637519873,0.0536124240378123,0.0337130101310744,0.164959075038635,0.706887238352465,0.0359216745442269,0.0106684672518569,252700,1589,858,0.110268923268612,0.208246947707901
56015,"Goshen County","Wyoming",0.137713310580205,0.0178440029433407,0.0326538689887196,0.0395904436860068,0.10938566552901,0.740550168216901,0.0237482683554324,0.0019790223629527,234600,1349,759,0.139134921317396,0.254004576659039
56017,"Hot Springs County","Wyoming",0.165060240963855,0.0195,0.0245310245310245,0.021285140562249,0.193172690763052,0.726310726310726,0.00144300144300144,0.00288600288600289,214400,1356,976,0.0891198584697037,0.216168717047452
56019,"Johnson County","Wyoming",0.154476806903991,0.0145363408521303,0.0339372288849196,0.0276159654800432,0.111326860841424,0.795866292421536,0.0132686909926002,0.00459300842051544,296000,1448,1081,0.0996100673520028,0.10875
56021,"Laramie County","Wyoming",0.0561600639545212,0.0195901688600445,0.0515728301531657,0.050386391899094,0.0782332563510393,0.708020610309861,0.00955226689880714,0.001576359315813,324900,1823,1080,0.0713406761881707,0.267042707493956
56023,"Lincoln County","Wyoming",0.193690463996722,0.00654885654885655,0.0255335365853659,0.0120864488374475,0.127317422923282,0.800813008130081,0.0517022357723577,0.00444613821138211,334500,1625,868,0.0973191150089695,0.211734693877551
56025,"Natrona County","Wyoming",0.102854370502143,0.0121245800601177,0.0668469280456662,0.105414948384141,0.0832592113420123,0.735676731260328,0.0200390566321166,0.0032146612588253,260400,1610,973,0.0718624773475587,0.29029324846556
56027,"Niobrara County","Wyoming",0.171988388969521,0.00190839694656489,0.0175284837861525,0.0725689404934688,0.129172714078374,0.652059596844873,0.00175284837861525,0.0035056967572305,194200,1462,775,0.131050228310502,0.267002518891688
56029,"Park County","Wyoming",0.110308512792817,0.0101207258006217,0.0516731163214204,0.0162694930128941,0.0885033416593533,0.746794142195918,0.0127475529251081,0.00136580924197587,374200,1696,933,0.088634029441972,0.210967935271202
56031,"Platte County","Wyoming",0.167310996563574,0,0.00928553004900696,0.0459621993127148,0.228092783505155,0.724787206603044,0.00309517668300232,0.00876966726850658,248900,1519,745,0.176193836744295,0.203373945641987
56033,"Sheridan County","Wyoming",0.112956156471515,0.00919019712306873,0.0338882722900481,0.0625492255185088,0.0711472827513783,0.698631150573437,0.0145763965963744,0.0130965593784684,352200,1801,950,0.0712425110705913,0.272771912595139
56035,"Sublette County","Wyoming",0.290131704523764,0.0066006600660066,0.0505512234471632,0.0284405420881848,0.101927848826112,0.810701801559559,0.0212422694272654,0,350100,1778,1116,0.149771689497717,0.153409090909091
56037,"Sweetwater County","Wyoming",0.12290648080724,0.0159181636726547,0.0611397734685406,0.0508686154166233,0.19322792052429,0.739844630255589,0.0205182944908972,0.00130463144161774,242900,1539,913,0.0785116955520543,0.249829040346478
56039,"Teton County","Wyoming",0.305117381322669,0.00589926996534179,0.0435894703186614,0.0713915426201585,0.0248833592534992,0.615261643397634,0.0546733454119152,0,1371900,2825,1758,0.0706207142221035,0.18781163434903
56041,"Uinta County","Wyoming",0.156630581867388,0.0145947081058379,0.0410482684850916,0.0601037437979251,0.18425800631484,0.765342960288809,0.0403797299104158,0,255400,1426,882,0.0617120431689968,0.124216524216524
56043,"Washakie County","Wyoming",0.112467532467532,0.0181866104375329,0.0427275387767047,0.00545454545454545,0.0779220779220779,0.741878841088674,0.0210711150131694,0,188600,1188,725,0.111493644067797,0.172335600907029
56045,"Weston County","Wyoming",0.194029850746269,0.00552665799739922,0.0482933914306463,0.0207784606379865,0.171202809482002,0.88961510530138,0.00798838053740015,0.00326797385620915,214000,1581,694,0.117628850023216,0.0921052631578947
