FIPS,Tract,County,State,Vacancy Rate,No Vehicle,Single Parent Household,Multi-Unit Structures,Mobile Homes,Owner Occupied Housing,Crowded Housing,Lack Complete Plumbing,Median Home Value,Median Monthly Mortgage,Median Gross Rent,No Home Broadband,Rent Burden (40% Income)
16027020505,Census Tract 205.05,Canyon County,Idaho,0.01950162513542795,0.022429906542056073,0.08397790055248619,0.05308775731310943,0.007583965330444204,0.4149171270718232,0.027624309392265192,0.0,273700.0,1085.0,1326.0,0.05377358490566042,0.23701605288007555
16027020506,Census Tract 205.06,Canyon County,Idaho,0.023455824863174355,0.042702358189929894,0.188951160928743,0.2736512900703675,0.0,0.15612489991993594,0.10408326661329063,0.0,297800.0,1639.0,1104.0,0.02543464262717321,0.325426944971537
16027020601,Census Tract 206.01,Canyon County,Idaho,0.015084294587400177,0.013045793397231097,0.05990990990990991,0.0,0.0,0.7873873873873873,0.026126126126126126,0.008558558558558558,355200.0,1430.0,1464.0,0.0250292740046838,0.0614406779661017
16027020603,Census Tract 206.03,Canyon County,Idaho,0.005405405405405406,0.0,0.09535573122529645,0.003931203931203931,0.003931203931203931,0.7480237154150198,0.011857707509881422,0.0,294900.0,1322.0,1170.0,0.06313131313131315,0.0803921568627451
16027020604,Census Tract 206.04,Canyon County,Idaho,0.045454545454545456,0.0053533190578158455,0.08452380952380953,0.11136363636363636,0.15113636363636362,0.5226190476190476,0.05,0.008333333333333333,264700.0,1440.0,1137.0,0.09906357811729916,0.22942643391521197
16027020700,Census Tract 207,Canyon County,Idaho,0.02051901025950513,0.013996138996138996,0.0061614294516327784,0.0,0.1019915509957755,0.862600123228589,0.06531115218730746,0.0061614294516327784,501200.0,1673.0,1658.0,0.04681818181818187,0.0
16027020903,Census Tract 209.03,Canyon County,Idaho,0.004371584699453552,0.0,0.03293084522502744,0.004371584699453552,0.003278688524590164,0.942371020856202,0.014270032930845226,0.0,351800.0,1669.0,1704.0,0.00932869946954451,0.19047619047619047
16027020904,Census Tract 209.04,Canyon County,Idaho,0.014654161781946073,0.0,0.0380725758477097,0.027549824150058615,0.016998827667057445,0.875669244497323,0.0761451516954194,0.0,366700.0,1508.0,1433.0,0.04962636520406205,0.1722488038277512
16027020905,Census Tract 209.05,Canyon County,Idaho,0.036603221083455345,0.0,0.044832826747720364,0.0,0.019765739385065886,0.878419452887538,0.0,0.0,426200.0,1742.0,1750.0,0.07752566180442999,0.06875
16027020906,Census Tract 209.06,Canyon County,Idaho,0.023140495867768594,0.0,0.007896221094190638,0.0,0.03581267217630854,0.9441624365482234,0.016356457980823462,0.0,419200.0,1750.0,1347.0,0.003664223850766146,0.1919191919191919
16027020907,Census Tract 209.07,Canyon County,Idaho,0.01148600143575018,0.0,0.0,0.0,0.0,0.8380537400145244,0.0,0.0,400800.0,1575.0,1426.0,0.04456465739309634,0.40358744394618834
16027020908,Census Tract 209.08,Canyon County,Idaho,0.0670926517571885,0.0,0.002054794520547945,0.0,0.0,0.9075342465753424,0.023287671232876714,0.0,369800.0,1458.0,1525.0,0.025459375691830877,0.1111111111111111
16027020909,Census Tract 209.09,Canyon County,Idaho,0.0,0.0039392234102419805,0.017352185089974295,0.0,0.04691516709511568,0.9627249357326478,0.007069408740359897,0.0,404800.0,1323.0,1775.0,0.010648367250354895,0.5
16027020910,Census Tract 209.10,Canyon County,Idaho,0.0,0.0,0.019296254256526674,0.0,0.0,0.923950056753689,0.0,0.0,593500.0,2061.0,0.0,0.004156275976724855,0.08955223880597014
16027021003,Census Tract 210.03,Canyon County,Idaho,0.04215116279069767,0.015033947623666343,0.03566009104704097,0.0,0.0,0.8899848254931715,0.025796661608497723,0.0,303000.0,1617.0,1658.0,0.034892000949442226,0.2413793103448276
16027021004,Census Tract 210.04,Canyon County,Idaho,0.0,0.002944423997055576,0.0932589964521034,0.044602128737962494,0.00456158134820071,0.7612772427774962,0.012671059300557527,0.0451089711099848,331100.0,1368.0,1449.0,0.12029808374733852,0.4819532908704883
16027021005,Census Tract 210.05,Canyon County,Idaho,0.0,0.05348133198789102,0.052028639618138424,0.0,0.03007159904534606,0.7451073985680191,0.059665871121718374,0.0,374000.0,1567.0,1653.0,0.047228469374255844,0.3295880149812734
16027021006,Census Tract 210.06,Canyon County,Idaho,0.04905136510874595,0.0,0.01897810218978102,0.02313743637204998,0.37251272559000465,0.8126520681265207,0.05012165450121654,0.0,201100.0,1193.0,1299.0,0.05228624154193151,0.17142857142857143
16027021007,Census Tract 210.07,Canyon County,Idaho,0.0,0.0,0.0,0.0,0.022561863173216887,0.6069868995633187,0.018195050946142648,0.0,340200.0,1536.0,1550.0,0.06282998944033791,0.23148148148148148
16027021008,Census Tract 210.08,Canyon County,Idaho,0.03412073490813648,0.02755404832556168,0.057065217391304345,0.06456692913385827,0.06404199475065617,0.5222826086956521,0.07771739130434782,0.008695652173913044,353200.0,1626.0,1536.0,0.024834437086092676,0.29692832764505117
16027021101,Census Tract 211.01,Canyon County,Idaho,0.028999064546304958,0.0,0.036608863198458574,0.0,0.01028999064546305,0.8896917148362236,0.04527938342967245,0.0,323100.0,1559.0,2053.0,0.03311881965154606,0.4890829694323144
16027021102,Census Tract 211.02,Canyon County,Idaho,0.0,0.003795066413662239,0.0886426592797784,0.0,0.0,0.8873499538319483,0.010156971375807941,0.0,363300.0,1978.0,1784.0,0.004546832373446552,0.07377049180327869
16027021103,Census Tract 211.03,Canyon County,Idaho,0.0,0.01764705882352941,0.11416666666666667,0.0525,0.04833333333333333,0.7766666666666666,0.0,0.0,370500.0,1354.0,1324.0,0.00924269528920696,0.208955223880597
16027021104,Census Tract 211.04,Canyon County,Idaho,0.1,0.0,0.0966183574879227,0.12111801242236025,0.02732919254658385,0.6211180124223602,0.018633540372670808,0.00759144237405107,410800.0,1871.0,1498.0,0.028451001053740765,0.2204007285974499
16027021105,Census Tract 211.05,Canyon County,Idaho,0.0,0.03968514266972778,0.015865384615384615,0.0,0.03028846153846154,0.9139423076923077,0.008653846153846154,0.0,446700.0,1792.0,947.0,0.022281343531759257,0.2122905027932961
16027021201,Census Tract 212.01,Canyon County,Idaho,0.019081272084805655,0.02030456852791878,0.051152737752161385,0.01060070671378092,0.1420494699646643,0.6721902017291066,0.01585014409221902,0.0,317100.0,1507.0,1320.0,0.03471615720524013,0.29010989010989013
16027021202,Census Tract 212.02,Canyon County,Idaho,0.06695069993913573,0.0,0.018917155903457272,0.017650639074863056,0.09981740718198417,0.7521200260926288,0.09197651663405088,0.0,282000.0,1391.0,1218.0,0.07086614173228345,0.23157894736842105
16027021300,Census Tract 213,Canyon County,Idaho,0.06438631790744467,0.017713365539452495,0.07096774193548387,0.15995975855130784,0.1720321931589537,0.32150537634408605,0.13118279569892474,0.004301075268817204,215100.0,1237.0,954.0,0.14255319148936174,0.3676703645007924
16027021500,Census Tract 215,Canyon County,Idaho,0.08667972575905974,0.03579730357973036,0.12707774798927615,0.0940254652301665,0.05582761998041136,0.49168900804289545,0.04664879356568365,0.0,238600.0,1323.0,890.0,0.0703487200161258,0.35443037974683544
16027021600,Census Tract 216,Canyon County,Idaho,0.042053522665210265,0.023809523809523808,0.046180159635119726,0.1064991807755325,0.040415073730202075,0.6100342075256556,0.13968072976054732,0.0,306800.0,1346.0,900.0,0.05146007759852966,0.3201754385964912
16027021701,Census Tract 217.01,Canyon County,Idaho,0.056625802685347344,0.025187803800265134,0.0655940594059406,0.047285464098073555,0.0,0.8768564356435643,0.03094059405940594,0.0,375600.0,1511.0,1341.0,0.010606850982437854,0.1507537688442211
16027021702,Census Tract 217.02,Canyon County,Idaho,0.021309569934134055,0.0,0.07205067300079177,0.018597442851607904,0.23014335528864782,0.6536025336500396,0.08234362628661916,0.0,236300.0,976.0,859.0,0.09796176331173956,0.29942857142857143
16027021801,Census Tract 218.01,Canyon County,Idaho,0.01684341859014348,0.03960964408725603,0.06852791878172589,0.0031191515907673115,0.08733624454148471,0.8407360406091371,0.03807106598984772,0.0,376200.0,1828.0,1406.0,0.06961451247165529,0.28286852589641437
16027021802,Census Tract 218.02,Canyon County,Idaho,0.018076644974692697,0.0,0.1170839469808542,0.0,0.03036876355748373,0.7754050073637703,0.0,0.0,422800.0,1926.0,0.0,0.06322350845948355,0.1180327868852459
16027021901,Census Tract 219.01,Canyon County,Idaho,0.01632208922742111,0.0,0.042404129793510326,0.009067827348567283,0.13964454116793618,0.8429203539823009,0.014749262536873156,0.015855457227138645,313100.0,1637.0,1024.0,0.027632950990615246,0.3685446009389671
16027021904,Census Tract 219.04,Canyon County,Idaho,0.10486634681288554,0.01789838337182448,0.05130168453292496,0.0,0.181631254283756,0.8560490045941807,0.10260336906584992,0.007656967840735069,402100.0,1546.0,946.0,0.0850893571619098,0.09042553191489362
16027021905,Census Tract 219.05,Canyon County,Idaho,0.04863013698630137,0.01852958756724447,0.01655867530597552,0.0,0.1,0.9560835133189345,0.03167746580273578,0.0367170626349892,508400.0,1991.0,1788.0,0.025702618304107583,0.7868852459016393
16027021906,Census Tract 219.06,Canyon County,Idaho,0.011343283582089553,0.0,0.0,0.0,0.0853731343283582,0.9130434782608695,0.0640096618357488,0.022946859903381644,635400.0,2652.0,2067.0,0.06180074587107087,0.0
16027021907,Census Tract 219.07,Canyon County,Idaho,0.08072174738841406,0.06513105639396347,0.03305785123966942,0.0,0.03323836657169991,0.9535123966942148,0.030991735537190084,0.0,442900.0,2121.0,1525.0,0.011323196376577194,0.28888888888888886
16027022100,Census Tract 221,Canyon County,Idaho,0.015367727771679473,0.006310679611650485,0.023968784838350056,0.010976948408342482,0.1690450054884742,0.6867335562987736,0.07692307692307693,0.01282051282051282,330500.0,1500.0,992.0,0.08045509955302721,0.2900355871886121
16027022200,Census Tract 222,Canyon County,Idaho,0.05300859598853868,0.0301941049604601,0.01664145234493192,0.0,0.1504297994269341,0.7957639939485628,0.061522945032778616,0.0,351200.0,1813.0,875.0,0.09482142857142861,0.18518518518518517
16027022301,Census Tract 223.01,Canyon County,Idaho,0.0275049115913556,0.013812154696132596,0.020202020202020204,0.0,0.16404715127701375,0.8282828282828283,0.06464646464646465,0.0,492400.0,1662.0,1066.0,0.0844982913948431,0.2529411764705882
16027022302,Census Tract 223.02,Canyon County,Idaho,0.0,0.0,0.0,0.0,0.0,0.8,0.00963855421686747,0.0,682500.0,1462.0,1721.0,0.17754172989377848,0.6265060240963856
16027022303,Census Tract 223.03,Canyon County,Idaho,0.01834862385321101,0.0,0.018691588785046728,0.0,0.1559633027522936,0.9813084112149533,0.006675567423230975,0.0,606400.0,2344.0,0.0,0.03514870606411746,0.0
16027022400,Census Tract 224,Canyon County,Idaho,0.03656413232733604,0.013937282229965157,0.010240963855421687,0.0,0.09692396982008125,0.8451807228915663,0.03253012048192771,0.0,594000.0,1775.0,1000.0,0.040355280942266814,0.21011673151750973
16029960100,Census Tract 9601,Caribou County,Idaho,0.1330998248686515,0.0050150451354062184,0.02356902356902357,0.03619381202568593,0.07355516637478109,0.8141414141414142,0.020202020202020204,0.022222222222222223,207700.0,1242.0,870.0,0.05481955230698954,0.2427536231884058
16029960200,Census Tract 9602,Caribou County,Idaho,0.336376404494382,0.010101010101010102,0.012698412698412698,0.018960674157303372,0.1853932584269663,0.8296296296296296,0.016931216931216932,0.0,238300.0,1231.0,756.0,0.08661119515885018,0.37267080745341613
16031950100,Census Tract 9501,Cassia County,Idaho,0.14942528735632185,0.006069802731411229,0.0,0.0,0.10426929392446634,0.7915057915057915,0.08204633204633205,0.0,302200.0,1222.0,736.0,0.07603920243325446,0.041666666666666664
16031950200,Census Tract 9502,Cassia County,Idaho,0.07059736229635376,0.0,0.027545909849749584,0.0,0.05663304887509697,0.7145242070116862,0.06176961602671119,0.0,356000.0,1566.0,1214.0,0.04662333992653289,0.4649122807017544
16031950300,Census Tract 9503,Cassia County,Idaho,0.01758923952405587,0.0184821077467558,0.026856240126382307,0.04759441282979824,0.0734609415416451,0.7309110057925223,0.01790416008425487,0.0,292400.0,1257.0,794.0,0.07741581259150809,0.2054794520547945
16031950400,Census Tract 9504,Cassia County,Idaho,0.085995085995086,0.0755879059350504,0.14448924731182797,0.06572481572481573,0.1382063882063882,0.5006720430107527,0.08198924731182795,0.0,119600.0,1045.0,870.0,0.16167817856229216,0.32301480484522205
16031950500,Census Tract 9505,Cassia County,Idaho,0.07834549878345498,0.0,0.0454065469904963,0.0,0.04330900243309002,0.7032734952481521,0.06230200633579725,0.0,254300.0,1320.0,1091.0,0.08129413696830345,0.1708185053380783
16031950600,Census Tract 9506,Cassia County,Idaho,0.16800920598388952,0.00939306358381503,0.051175656984785614,0.0011507479861910242,0.19677790563866512,0.8644536652835408,0.058091286307053944,0.0,233000.0,1201.0,930.0,0.05931586608442507,0.21428571428571427
16033950100,Census Tract 9501,Clark County,Idaho,0.4298642533936652,0.0,0.01984126984126984,0.0,0.1515837104072398,0.6388888888888888,0.007936507936507936,0.03571428571428571,203000.0,1570.0,771.0,0.060565275908479155,0.06593406593406594
16035940001,Census Tract 9400.01,Clearwater County,Idaho,0.13275613275613277,0.04599659284497445,0.028286189683860232,0.0,0.1919191919191919,0.8502495840266223,0.0066555740432612314,0.0,292000.0,1318.0,881.0,0.07772020725388606,0.28888888888888886
16035940002,Census Tract 9400.02,Clearwater County,Idaho,0.1894135962636222,0.008615384615384615,0.035211267605633804,0.03788271925272444,0.21328489880643486,0.7253521126760564,0.02560819462227913,0.004481434058898848,230700.0,1489.0,843.0,0.1314333148865523,0.2773892773892774
16035970100,Census Tract 9701,Clearwater County,Idaho,0.2950075642965204,0.018260869565217393,0.029327610872675252,0.0,0.20625315179021683,0.9034334763948498,0.019313304721030045,0.009298998569384835,240600.0,1263.0,823.0,0.14720812182741116,0.044444444444444446
16037960200,Census Tract 9602,Custer County,Idaho,0.3890644753476612,0.01770890979524073,0.0,0.008533501896333754,0.22123893805309736,0.7765131919296431,0.0020693222969477496,0.01189860320744956,295600.0,1447.0,744.0,0.0825972785867749,0.1550925925925926
16039960100,Census Tract 9601,Elmore County,Idaho,0.36884021901443503,0.00804289544235925,0.022870662460567823,0.012444001991040319,0.14733698357391736,0.7744479495268138,0.02444794952681388,0.0,254100.0,1130.0,806.0,0.09156876295784377,0.17132867132867133
16039960201,Census Tract 9602.01,Elmore County,Idaho,0.030091348737238045,0.02771141901576684,0.08587257617728532,0.0,0.13970983342289092,0.7811634349030471,0.040997229916897505,0.0,270900.0,1359.0,1068.0,0.007891541885876152,0.2430379746835443
16039960202,Census Tract 9602.02,Elmore County,Idaho,0.025355596784168214,0.0,0.08756345177664974,0.0,0.016079158936301793,0.8553299492385786,0.004441624365482234,0.0,269900.0,1300.0,1270.0,0.05028297779712665,0.05701754385964912
16039960300,Census Tract 9603,Elmore County,Idaho,0.13249370277078085,0.022928608650338717,0.0586527293844367,0.04584382871536524,0.06297229219143577,0.5267131242740999,0.04413472706155633,0.0,232600.0,1448.0,959.0,0.07115135834411379,0.18895705521472392
16039960401,Census Tract 9604.01,Elmore County,Idaho,0.05840634125990822,0.0194376952447067,0.01993797075764289,0.012515644555694618,0.20108468919482686,0.7611874169251218,0.04031900753212229,0.03721754541426672,345800.0,1431.0,1128.0,0.15158371040723984,0.10204081632653061
16039960402,Census Tract 9604.02,Elmore County,Idaho,0.03665987780040733,0.012658227848101266,0.02466525722339676,0.015614392396469789,0.1384928716904277,0.5066948555320648,0.07047216349541931,0.0,221900.0,1234.0,1009.0,0.13405893283780201,0.15714285714285714
16039960500,Census Tract 9605,Elmore County,Idaho,0.03026634382566586,0.004524886877828055,0.009987515605493134,0.004842615012106538,0.006053268765133172,0.003745318352059925,0.03620474406991261,0.0,0.0,0.0,1821.0,0.03993480032599839,0.2606516290726817
16041970100,Census Tract 9701,Franklin County,Idaho,0.06216984965461195,0.001460706982179375,0.007365684575389948,0.008126777732629013,0.02600568874441284,0.7335355285961872,0.060658578856152515,0.0,310700.0,1432.0,854.0,0.025388601036269387,0.22439024390243903
16041970200,Census Tract 9702,Franklin County,Idaho,0.03720405862457723,0.04708960104643558,0.040983606557377046,0.000751597143930853,0.06200676437429538,0.7685402029664324,0.01405152224824356,0.0,299300.0,1488.0,811.0,0.022963604852686337,0.22596964586846544
16043970100,Census Tract 9701,Fremont County,Idaho,0.8583659491193738,0.0,0.0,0.0009784735812133072,0.07803326810176126,0.9568221070811744,0.0,0.0,461800.0,2243.0,0.0,0.03023070803500394,0.0
16043970200,Census Tract 9702,Fremont County,Idaho,0.21708601521357518,0.01264367816091954,0.02765321375186846,0.004681100058513751,0.0965476887068461,0.8707025411061285,0.03811659192825112,0.004484304932735426,302800.0,1468.0,890.0,0.03404722679846239,0.15606936416184972
16043970301,Census Tract 9703.01,Fremont County,Idaho,0.1157379056950398,0.0,0.05886426592797784,0.0,0.17146356399265156,0.7652354570637119,0.08310249307479224,0.0,217900.0,1364.0,931.0,0.06519916142557647,0.15339233038348082
16043970302,Census Tract 9703.02,Fremont County,Idaho,0.07586763518966909,0.01475796930342385,0.02445414847161572,0.004035512510088781,0.23083131557707828,0.8462882096069869,0.07248908296943231,0.0,288800.0,1323.0,769.0,0.05034129692832767,0.32954545454545453
16045960100,Census Tract 9601,Gem County,Idaho,0.02370500438981563,0.009675858732462506,0.026528776978417268,0.0,0.12554872695346794,0.8723021582733813,0.04091726618705036,0.0,435800.0,1567.0,917.0,0.07280477408354646,0.1056338028169014
16045960200,Census Tract 9602,Gem County,Idaho,0.04251012145748988,0.012860817376393255,0.11289640591966173,0.025910931174089068,0.11417004048582996,0.6367864693446089,0.1788583509513742,0.0,354400.0,1354.0,834.0,0.07089277834975727,0.06752037252619325
16045960301,Census Tract 9603.01,Gem County,Idaho,0.06759776536312849,0.007654455986878075,0.0695026962252846,0.03798882681564246,0.0670391061452514,0.8376273217495507,0.005392450569203115,0.0,338500.0,1242.0,903.0,0.03922046285018266,0.16236162361623616
16045960302,Census Tract 9603.02,Gem County,Idaho,0.0816,0.0,0.013066202090592335,0.0608,0.1336,0.7212543554006968,0.025261324041811847,0.0,331700.0,1430.0,957.0,0.06221279604100394,0.178125
16047960101,Census Tract 9601.01,Gooding County,Idaho,0.06734006734006734,0.0,0.09169675090252707,0.039057239057239054,0.09225589225589226,0.6036101083032491,0.06353790613718412,0.0,188800.0,1246.0,869.0,0.12927950945324473,0.4007285974499089
16047960102,Census Tract 9601.02,Gooding County,Idaho,0.089419795221843,0.0016556291390728477,0.012743628185907047,0.007508532423208191,0.11331058020477816,0.7421289355322339,0.0,0.0,287700.0,1303.0,1014.0,0.09359477124183002,0.0377906976744186
16047960201,Census Tract 9602.01,Gooding County,Idaho,0.07497243660418963,0.04029850746268657,0.058402860548271755,0.06725468577728776,0.1565600882028666,0.7550655542312277,0.07926102502979737,0.02800953516090584,225600.0,1083.0,807.0,0.16759776536312854,0.26763990267639903
16047960202,Census Tract 9602.02,Gooding County,Idaho,0.16541916167664672,0.012285012285012284,0.008071748878923767,0.0,0.22679640718562874,0.7533632286995515,0.03587443946188341,0.0,235100.0,1329.0,726.0,0.03824756606397772,0.02909090909090909
16049940000,Census Tract 9400,Idaho County,Idaho,0.1647438855560683,0.017654476670870115,0.029281767955801105,0.0,0.21688970927549608,0.8784530386740331,0.03149171270718232,0.018232044198895028,241900.0,1351.0,766.0,0.1422478140328428,0.19090909090909092
16049960100,Census Tract 9601,Idaho County,Idaho,0.4251679902260232,0.0,0.021253985122210415,0.0,0.1588271227855834,0.822529224229543,0.007438894792773645,0.025504782146652496,312800.0,1516.0,810.0,0.12338530066815145,0.11377245508982035
16049960201,Census Tract 9602.01,Idaho County,Idaho,0.25848303393213573,0.0,0.0,0.0,0.06686626746506986,0.9542395693135935,0.009421265141318977,0.009421265141318977,290700.0,1170.0,0.0,0.06546854942233638,0.0
16049960202,Census Tract 9602.02,Idaho County,Idaho,0.16703393565447333,0.01388286334056399,0.05343915343915344,0.03393565447333627,0.13574261789334507,0.6603174603174603,0.010582010582010581,0.0021164021164021165,296500.0,1801.0,1022.0,0.06967042136003343,0.2367601246105919
16049960300,Census Tract 9603,Idaho County,Idaho,0.22249388753056235,0.0,0.0330188679245283,0.006112469437652812,0.09657701711491443,0.7594339622641509,0.09905660377358491,0.0,236500.0,1241.0,850.0,0.07539118065433859,0.22875816993464052
16049960400,Census Tract 9604,Idaho County,Idaho,0.44635627530364375,0.007978723404255319,0.021937842778793418,0.012145748987854251,0.11842105263157894,0.8336380255941499,0.04021937842778794,0.021937842778793418,317200.0,1559.0,752.0,0.21493624772313302,0.4065934065934066
16051960100,Census Tract 9601,Jefferson County,Idaho,0.195822454308094,0.004527447651386531,0.060876623376623376,0.01174934725848564,0.1181462140992167,0.6452922077922078,0.030032467532467532,0.008928571428571428,205600.0,1544.0,1145.0,0.05337891138574813,0.08466819221967964
16051960200,Census Tract 9602,Jefferson County,Idaho,0.0607661822985469,0.010579064587973273,0.07735583684950774,0.0,0.0416116248348745,0.8502109704641351,0.0379746835443038,0.007032348804500703,279200.0,1400.0,1125.0,0.050682261208576995,0.2112676056338028
16051960301,Census Tract 9603.01,Jefferson County,Idaho,0.025664527956003668,0.0,0.01317027281279398,0.006416131989000917,0.015582034830430797,0.8955785512699906,0.03857008466603951,0.004703668861712135,451000.0,1715.0,1252.0,0.04626623376623373,0.27927927927927926
16051960302,Census Tract 9603.02,Jefferson County,Idaho,0.003168854685377999,0.0,0.04586739327883742,0.008148483476686284,0.015391579900407425,0.7016348773841962,0.05086285195277021,0.0,279100.0,1566.0,1039.0,0.02898073439815574,0.2404870624048706
16051960401,Census Tract 9604.01,Jefferson County,Idaho,0.02844394868934746,0.002163721601153985,0.04133180252583238,0.0,0.11767986614612382,0.9730195177956372,0.022962112514351322,0.0,412300.0,1668.0,1510.0,0.01741697416974175,0.2127659574468085
16051960402,Census Tract 9604.02,Jefferson County,Idaho,0.051694915254237285,0.013755158184319119,0.024575513851653262,0.00211864406779661,0.10805084745762712,0.8748882931188561,0.04647006255585344,0.012064343163538873,375900.0,1802.0,999.0,0.023672783302983613,0.010714285714285714
16053970100,Census Tract 9701,Jerome County,Idaho,0.09950248756218906,0.002204261572373255,0.06629834254143646,0.009950248756218905,0.06384742951907131,0.6325966850828729,0.061694290976058934,0.0,229500.0,1210.0,627.0,0.07086113759135682,0.11528822055137844
16053970200,Census Tract 9702,Jerome County,Idaho,0.08689655172413793,0.009234111895708854,0.04229607250755287,0.0,0.29310344827586204,0.716012084592145,0.05740181268882175,0.008308157099697885,217500.0,1152.0,1004.0,0.1804796960341961,0.2393617021276596
16053970300,Census Tract 9703,Jerome County,Idaho,0.033707865168539325,0.018223234624145785,0.07364341085271318,0.01451310861423221,0.0702247191011236,0.6768410852713178,0.1065891472868217,0.0,214800.0,1316.0,935.0,0.16764322916666663,0.2158920539730135
16053970400,Census Tract 9704,Jerome County,Idaho,0.02689075630252101,0.11091127098321343,0.10449050086355786,0.0,0.13109243697478992,0.7495682210708118,0.08290155440414508,0.0,228600.0,1186.0,826.0,0.12261904761904763,0.0896551724137931
16053970501,Census Tract 9705.01,Jerome County,Idaho,0.09757613424487259,0.0,0.01652892561983471,0.0,0.009944064636420136,0.9566115702479339,0.046143250688705235,0.0,433600.0,1654.0,0.0,0.03086164043082018,0.0
16053970502,Census Tract 9705.02,Jerome County,Idaho,0.01763668430335097,0.03479381443298969,0.03411131059245961,0.023809523809523808,0.03968253968253968,0.8061041292639138,0.018850987432675045,0.0,268400.0,1275.0,803.0,0.053012048192771055,0.1527777777777778
16055000101,Census Tract 1.01,Kootenai County,Idaho,0.2781667727562062,0.06839378238341969,0.06701940035273368,0.0,0.16231699554423934,0.8959435626102292,0.0,0.023809523809523808,450700.0,1732.0,976.0,0.16207013959822947,0.0847457627118644
16055000102,Census Tract 1.02,Kootenai County,Idaho,0.23045267489711935,0.02065934065934066,0.0314913844325609,0.003200731595793324,0.07407407407407407,0.9037433155080213,0.035650623885918005,0.0,457900.0,1911.0,1097.0,0.05315904139433547,0.07407407407407407
16055000201,Census Tract 2.01,Kootenai County,Idaho,0.06786703601108034,0.022349570200573064,0.030460624071322436,0.0,0.15650969529085873,0.8514115898959881,0.015601783060921248,0.0,605800.0,1979.0,1894.0,0.012086827824370983,0.235
16055000202,Census Tract 2.02,Kootenai County,Idaho,0.13309859154929576,0.04015748031496063,0.011372867587327376,0.0,0.2,0.9455727051177905,0.010560519902518278,0.0,617900.0,2623.0,0.0,0.08555018137847648,0.0
16055000203,Census Tract 2.03,Kootenai County,Idaho,0.1436532507739938,0.037783375314861464,0.0014461315979754157,0.0,0.24148606811145512,0.7924801156905278,0.013015184381778741,0.0,586300.0,2096.0,1566.0,0.06740914419695199,0.11846689895470383
16055000301,Census Tract 3.01,Kootenai County,Idaho,0.05771144278606965,0.054060434372049104,0.02006335797254488,0.01658374792703151,0.13034825870646766,0.8000703977472721,0.04294262583597325,0.01900739176346357,409200.0,1675.0,1424.0,0.08949323110099439,0.1619718309859155
16055000303,Census Tract 3.03,Kootenai County,Idaho,0.0180752320468979,0.004189944134078212,0.09253731343283582,0.014655593551538837,0.020029311187103077,0.7960199004975125,0.0,0.0,435100.0,1649.0,1418.0,0.0109495602225812,0.40487804878048783
16055000304,Census Tract 3.04,Kootenai County,Idaho,0.16531165311653118,0.006607929515418502,0.12743506493506493,0.0,0.07384823848238482,0.8920454545454546,0.030844155844155844,0.0,427100.0,1857.0,1187.0,0.017375033413525753,0.37593984962406013
16055000401,Census Tract 4.01,Kootenai County,Idaho,0.05296296296296296,0.06371911573472042,0.037152913570590536,0.09,0.1259259259259259,0.7149002737583106,0.023464998044583497,0.0,433700.0,1860.0,1078.0,0.11166515563614388,0.438957475994513
16055000402,Census Tract 4.02,Kootenai County,Idaho,0.044612575006522305,0.004589902215126721,0.036865101037684325,0.07931124445603965,0.10722671536655361,0.7561441835062808,0.015019115237575096,0.0,440700.0,1784.0,1009.0,0.05901176470588232,0.17581187010078386
16055000501,Census Tract 5.01,Kootenai County,Idaho,0.024824162184526273,0.05537576411362819,0.03394145099703012,0.032271410839884156,0.063301613570542,0.7598642341960119,0.03606279168434451,0.00848536274925753,391300.0,1563.0,1031.0,0.10459259259259257,0.2314487632508834
16055000502,Census Tract 5.02,Kootenai County,Idaho,0.06211849192100539,0.07291666666666667,0.06240428790199081,0.15906642728904846,0.04631956912028725,0.6160030627871363,0.022970903522205207,0.0,442800.0,1501.0,1384.0,0.05646603098927294,0.22731804586241275
16055000503,Census Tract 5.03,Kootenai County,Idaho,0.010222489476849068,0.005185825410544511,0.04678007290400972,0.14371617558628982,0.034275405892964524,0.5364520048602673,0.009720534629404616,0.0,437000.0,1680.0,1576.0,0.06114398422090728,0.1349934469200524
16055000601,Census Tract 6.01,Kootenai County,Idaho,0.04391304347826087,0.01634877384196185,0.03956343792633015,0.04608695652173913,0.17521739130434782,0.7567075943610733,0.02773988176443838,0.0,500900.0,2037.0,1470.0,0.11890243902439024,0.5476635514018692
16055000602,Census Tract 6.02,Kootenai County,Idaho,0.07142857142857142,0.004873591227535791,0.06547406082289803,0.07308970099667775,0.06445182724252492,0.550268336314848,0.05080500894454383,0.028980322003577818,386400.0,1476.0,1341.0,0.09661341853035144,0.3349244232299125
16055000701,Census Tract 7.01,Kootenai County,Idaho,0.023333333333333334,0.0,0.0908703071672355,0.05708333333333333,0.01125,0.6527303754266212,0.02303754266211604,0.0,436200.0,1571.0,1519.0,0.02570054717293979,0.29484029484029484
16055000702,Census Tract 7.02,Kootenai County,Idaho,0.0,0.0,0.0,0.0,0.0691131498470948,0.9003058103975535,0.0,0.0,525000.0,1619.0,1900.0,0.05284191829484908,0.6809815950920245
