FIPS,Tract,County,State,Insurance Coverage,Medicaid Enrollment,Household Income,Annual Labor Force Participation Rate,Annual Unemployment Rate,Below Poverty,Received Public Assistance,Uninsured
16001001100,Census Tract 11,Ada County,Idaho,0.8259023354564756,0.3834394904458599,52420.0,0.7393689986282579,0.022263450834879406,0.10775427995971802,0.22698490014612763,0.17409766454352438
16001001201,Census Tract 12.01,Ada County,Idaho,0.9168831168831169,0.16132756132756132,75775.0,0.5737158105403602,0.021511627906976746,0.027857829010566763,0.05098572399728076,0.08311688311688314
16001001203,Census Tract 12.03,Ada County,Idaho,0.9095226786986464,0.30871526953217765,73050.0,0.7417737386399248,0.01436417405999155,0.06621773288439955,0.2072879330943847,0.09047732130135355
16001001204,Census Tract 12.04,Ada County,Idaho,0.9109112013929194,0.2089378990133488,51538.0,0.6366223908918406,0.08594138102334824,0.18758815232722145,0.1367419738406659,0.08908879860708063
16001001401,Census Tract 14.01,Ada County,Idaho,0.8933839022334598,0.14959966287399915,53797.0,0.8244422890397672,0.05058823529411765,0.032719836400818,0.14210985178727115,0.10661609776654024
16001001402,Census Tract 14.02,Ada County,Idaho,0.9366745682356925,0.2211310531662716,48281.0,0.6590126291618829,0.06329849012775841,0.20947176684881602,0.15121630506245892,0.0633254317643075
16001001500,Census Tract 15,Ada County,Idaho,0.8820650844139956,0.11695620259358944,78365.0,0.7365575247822169,0.04934747145187602,0.032432432432432434,0.1388888888888889,0.11793491558600444
16001001600,Census Tract 16,Ada County,Idaho,0.8996872207327972,0.09405719392314567,61509.0,0.694259354177345,0.05057216685123662,0.055505004549590536,0.07839294463498285,0.10031277926720283
16001001701,Census Tract 17.01,Ada County,Idaho,0.8906901343214451,0.32839277443260767,60455.0,0.8667068757539204,0.0744606819763396,0.21122994652406418,0.1751740139211137,0.10930986567855494
16001001702,Census Tract 17.02,Ada County,Idaho,0.828014616321559,0.2711327649208283,65467.0,0.7656069364161849,0.04983012457531144,0.18339100346020762,0.1340621403912543,0.17198538367844096
16001001800,Census Tract 18,Ada County,Idaho,0.8893528183716075,0.19832985386221294,61078.0,0.6719978313906207,0.035498184751916094,0.07462686567164178,0.1181021144920062,0.11064718162839249
16001001900,Census Tract 19,Ada County,Idaho,0.8681714719271624,0.13144916540212442,69417.0,0.6308983666061706,0.037037037037037035,0.04107424960505529,0.08608655188459749,0.13182852807283763
16001002000,Census Tract 20,Ada County,Idaho,0.8707617789520036,0.2820343461030383,41155.0,0.5476683937823834,0.028855250709555344,0.373574144486692,0.16339522546419097,0.12923822104799643
16001002100,Census Tract 21,Ada County,Idaho,0.9145962732919255,0.12163561076604555,88705.0,0.5693341478313989,0.018240343347639486,0.052884615384615384,0.06973848069738481,0.0854037267080745
16001002223,Census Tract 22.23,Ada County,Idaho,0.9858264700248994,0.11108982953457192,120694.0,0.7181840734309104,0.026252158894645942,0.009305654974946313,0.03198031980319803,0.014173529975100574
16001002225,Census Tract 22.25,Ada County,Idaho,0.9620529620529621,0.06497406497406498,79651.0,0.6778476589797344,0.01804123711340206,0.02959183673469388,0.024164889836531627,0.03794703794703791
16001002226,Census Tract 22.26,Ada County,Idaho,0.9720689655172414,0.08413793103448276,104183.0,0.650523560209424,0.0,0.014943960149439602,0.04504504504504504,0.027931034482758577
16001002227,Census Tract 22.27,Ada County,Idaho,0.9452501812907904,0.16243654822335024,97022.0,0.5963528831936915,0.015702479338842976,0.05730337078651685,0.09193054136874361,0.054749818709209586
16001002228,Census Tract 22.28,Ada County,Idaho,0.9433558959743499,0.19451371571072318,91364.0,0.6701834862385321,0.03216974674880219,0.05827505827505827,0.04885057471264368,0.05664410402565012
16001002229,Census Tract 22.29,Ada County,Idaho,0.9667221297836939,0.10371602884082086,83194.0,0.7016961651917404,0.0,0.040082219938335044,0.11138411138411139,0.03327787021630613
16001002230,Census Tract 22.30,Ada County,Idaho,0.9720260727865291,0.13307984790874525,89583.0,0.7078392621870883,0.03862261516984644,0.08317025440313111,0.029980013324450366,0.027973927213470917
16001002231,Census Tract 22.31,Ada County,Idaho,0.8226867982965544,0.17421602787456447,80150.0,0.6107412339103417,0.016715116279069766,0.0518783542039356,0.08376421923474664,0.17731320170344556
16001002313,Census Tract 23.13,Ada County,Idaho,0.9335295560461123,0.15428010792249203,81488.0,0.6534090909090909,0.021739130434782608,0.026954177897574125,0.042735042735042736,0.06647044395388768
16001002314,Census Tract 23.14,Ada County,Idaho,0.8947273056713173,0.18862112701576372,83579.0,0.7359614943845978,0.018685767673621925,0.1099630996309963,0.07902439024390244,0.10527269432868269
16001002315,Census Tract 23.15,Ada County,Idaho,0.9418140330861381,0.14204221334854536,72130.0,0.7566512082011227,0.043225806451612905,0.07063711911357341,0.1389358108108108,0.05818596691386191
16001002316,Census Tract 23.16,Ada County,Idaho,0.954358552631579,0.15419407894736842,63750.0,0.7081951681667457,0.08361204013377926,0.039735099337748346,0.11590038314176246,0.04564144736842102
16001002317,Census Tract 23.17,Ada County,Idaho,0.8842625264643613,0.2928722653493296,55064.0,0.7467090331366318,0.031610942249240125,0.03064066852367688,0.09568965517241379,0.11573747353563868
16001002318,Census Tract 23.18,Ada County,Idaho,0.9056391822062458,0.23140867220849248,68250.0,0.6581239114207514,0.019281663516068054,0.07897240723120837,0.07053291536050156,0.09436081779375416
16001002319,Census Tract 23.19,Ada County,Idaho,0.9468085106382979,0.3074468085106383,63789.0,0.7043842682140554,0.05263157894736842,0.1136094674556213,0.1221183800623053,0.05319148936170215
16001002412,Census Tract 24.12,Ada County,Idaho,0.9287315105333931,0.18870461676378306,69667.0,0.5648197955890264,0.030952380952380953,0.011342155009451797,0.0965270684371808,0.07126848946660691
16001002414,Census Tract 24.14,Ada County,Idaho,0.9026518966096005,0.27861698556562603,65517.0,0.6334056399132321,0.036986301369863014,0.03035143769968051,0.1206896551724138,0.09734810339039945
16001002415,Census Tract 24.15,Ada County,Idaho,0.9341923607915325,0.12517257248044178,71736.0,0.6504904491481672,0.027777777777777776,0.0,0.016159695817490494,0.06580763920846755
16001002416,Census Tract 24.16,Ada County,Idaho,0.9615033752964788,0.14979018427294288,76698.0,0.7099200752233192,0.03940397350993378,0.0316333118140736,0.05885311871227364,0.03849662470352122
16001002417,Census Tract 24.17,Ada County,Idaho,0.9738977072310405,0.1037037037037037,90905.0,0.622847543049139,0.02157788267026298,0.03754693366708386,0.0507380073800738,0.02610229276895948
16001002418,Census Tract 24.18,Ada County,Idaho,0.9267030755964357,0.14831848232250647,83167.0,0.6562099871959027,0.04048780487804878,0.032502708559046585,0.0665266106442577,0.07329692440356428
16001002419,Census Tract 24.19,Ada County,Idaho,0.8877968877968878,0.12394212394212394,85469.0,0.633954857703631,0.047471620227038186,0.07345971563981042,0.05725190839694656,0.11220311220311219
16001010101,Census Tract 101.01,Ada County,Idaho,0.9626262626262626,0.08409090909090909,154219.0,0.575142675967026,0.016538037486218304,0.02,0.030921052631578946,0.03737373737373739
16001010102,Census Tract 101.02,Ada County,Idaho,0.9715159317669778,0.06404892178950757,128750.0,0.5827636212968718,0.04514752932811945,0.07075732448866777,0.0,0.028484068233022186
16001010224,Census Tract 102.24,Ada County,Idaho,0.9854902878539668,0.11163117247835244,146103.0,0.6376854599406528,0.021870637505816658,0.07055749128919861,0.0,0.014509712146033249
16001010226,Census Tract 102.26,Ada County,Idaho,0.865515114127082,0.10086366440468847,87941.0,0.734085414987913,0.045554335894621295,0.0,0.0,0.13448488587291796
16001010227,Census Tract 102.27,Ada County,Idaho,0.8724942490962866,0.17515609595793624,78243.0,0.6674757281553398,0.017575757575757574,0.0,0.21278195488721804,0.1275057509037134
16001010228,Census Tract 102.28,Ada County,Idaho,0.9897250763676756,0.26714801444043323,77176.0,0.4684804246848042,0.06657223796033994,0.06594399277326106,0.05461847389558233,0.010274923632324406
16001010229,Census Tract 102.29,Ada County,Idaho,0.9812260536398467,0.0657088122605364,106648.0,0.5253074063482985,0.023952095808383235,0.11979823455233292,0.02569960022844089,0.018773946360153282
16001010230,Census Tract 102.30,Ada County,Idaho,0.9580597331073925,0.1745392925227706,117247.0,0.6597828964786868,0.09911717495987159,0.07802547770700637,0.006020066889632107,0.04194026689260755
16001010231,Census Tract 102.31,Ada County,Idaho,0.9951787866613098,0.019284853354760947,138798.0,0.5996868475991649,0.0,0.07421383647798742,0.0,0.004821213338690233
16001010232,Census Tract 102.32,Ada County,Idaho,0.9641399416909621,0.1131195335276968,83000.0,0.4657620700536447,0.029132791327913278,0.012974976830398516,0.03784570596797671,0.035860058309037934
16001010233,Census Tract 102.33,Ada County,Idaho,0.9406273338312173,0.07542942494398805,114659.0,0.565849605317823,0.003671071953010279,0.05187637969094923,0.07040998217468805,0.05937266616878267
16001010234,Census Tract 102.34,Ada County,Idaho,0.8876427829698857,0.06438213914849429,78750.0,0.5540442069468059,0.0,0.09709425939050319,0.02572202166064982,0.11235721703011425
16001010235,Census Tract 102.35,Ada County,Idaho,0.932549504950495,0.11901815181518152,92806.0,0.6187899655681259,0.04133545310015898,0.03679369250985545,0.12332439678284182,0.06745049504950495
16001010236,Census Tract 102.36,Ada County,Idaho,0.9736588499839384,0.09058785737230966,88802.0,0.49045732805185455,0.06901615271659324,0.013388259526261586,0.06699928724162509,0.026341150016061632
16001010237,Census Tract 102.37,Ada County,Idaho,0.9288442211055277,0.05849246231155779,81698.0,0.7170946102243813,0.08483870967741935,0.04848910751932537,0.03355119825708061,0.07115577889447233
16001010336,Census Tract 103.36,Ada County,Idaho,0.9786259541984733,0.11297709923664122,111591.0,0.5468648998060762,0.04373522458628842,0.07581227436823104,0.04221635883905013,0.021374045801526687
16001010337,Census Tract 103.37,Ada County,Idaho,0.9058081357407004,0.03567544050467696,136190.0,0.7995233839737861,0.05327868852459016,0.0,0.06476997578692494,0.0941918642592996
16001010338,Census Tract 103.38,Ada County,Idaho,0.9678851174934726,0.04464751958224543,108261.0,0.5911052107534019,0.0,0.0,0.007309941520467836,0.03211488250652739
16001010339,Census Tract 103.39,Ada County,Idaho,0.9900332225913622,0.10510419812745395,97218.0,0.6863412788497919,0.006615214994487321,0.0,0.0,0.009966777408637828
16001010340,Census Tract 103.40,Ada County,Idaho,0.9230366492146597,0.08638743455497382,82310.0,0.638124054462935,0.02797534376481745,0.012987012987012988,0.009738283627510651,0.07696335078534033
16001010341,Census Tract 103.41,Ada County,Idaho,0.9739232839838493,0.01379542395693136,136811.0,0.8109385550303849,0.0030530113794060504,0.0,0.013986013986013986,0.02607671601615069
16001010342,Census Tract 103.42,Ada County,Idaho,0.9125023932605782,0.049588359180547575,101063.0,0.6330655610261726,0.009823986901350798,0.00863664404688464,0.009148084619782733,0.08749760673942175
16001010343,Census Tract 103.43,Ada County,Idaho,0.9207033842070338,0.21466489714664896,113244.0,0.6810126582278481,0.0,0.06155632984901278,0.1196652719665272,0.07929661579296621
16001010344,Census Tract 103.44,Ada County,Idaho,0.918232044198895,0.056353591160221,97704.0,0.7839041095890411,0.007426823940585408,0.015023474178403756,0.03492516037063435,0.08176795580110496
16001010345,Census Tract 103.45,Ada County,Idaho,0.9303350970017636,0.06547619047619048,88696.0,0.8005431502715752,0.014323407463249152,0.041635124905374715,0.0316055625790139,0.06966490299823636
16001010346,Census Tract 103.46,Ada County,Idaho,0.6828885400313972,0.076138147566719,89322.0,0.5708661417322834,0.03103448275862069,0.0,0.023166023166023165,0.3171114599686028
16001010347,Census Tract 103.47,Ada County,Idaho,0.8756875687568757,0.2125962596259626,57227.0,0.6234256926952141,0.01616161616161616,0.04751381215469613,0.2190359975594875,0.1243124312431243
16001010348,Census Tract 103.48,Ada County,Idaho,0.8396011396011396,0.12934472934472935,70053.0,0.7616822429906542,0.024101665205959685,0.11388611388611389,0.03112313937753721,0.16039886039886042
16001010349,Census Tract 103.49,Ada County,Idaho,0.9515654268129515,0.020604763179020606,97704.0,0.8224874855602619,0.039794007490636704,0.0,0.0,0.04843457318704847
16001010350,Census Tract 103.50,Ada County,Idaho,0.8306060606060606,0.018484848484848486,76865.0,0.39154616240266965,0.10890151515151515,0.12962962962962962,0.007818052594171997,0.16939393939393943
16001010351,Census Tract 103.51,Ada County,Idaho,0.9621720561317877,0.044234289200732156,69871.0,0.5758232235701907,0.024078254326561323,0.0,0.0,0.03782794386821231
16001010352,Census Tract 103.52,Ada County,Idaho,0.9171466548515729,0.08529020824102791,92828.0,0.7503961965134707,0.020415346708905314,0.040145985401459854,0.05485232067510549,0.08285334514842713
16001010353,Census Tract 103.53,Ada County,Idaho,0.9973797492045667,0.03743215422047539,147161.0,0.6441281138790036,0.030847145488029467,0.02431834929992631,0.0,0.0026202507954332654
16001010354,Census Tract 103.54,Ada County,Idaho,0.9024975984630164,0.07845020813320525,92625.0,0.7165188001689903,0.028007075471698114,0.0594467333725721,0.025871766029246346,0.09750240153698364
16001010355,Census Tract 103.55,Ada County,Idaho,0.9993670886075949,0.00949367088607595,150357.0,0.5452342487883683,0.06962962962962962,0.0,0.007082152974504249,0.0006329113924050667
16001010356,Census Tract 103.56,Ada County,Idaho,0.9583605842598648,0.05668192718552431,147563.0,0.784973366975049,0.007857142857142858,0.008258258258258258,0.0928122819260293,0.04163941574013519
16001010357,Census Tract 103.57,Ada County,Idaho,0.998950957251508,0.09572515079989509,159659.0,0.49207988980716255,0.0,0.0,0.050860134629768135,0.0010490427484920462
16001010358,Census Tract 103.58,Ada County,Idaho,0.9761215629522432,0.07308248914616498,133536.0,0.6713362068965517,0.016853932584269662,0.04851004851004851,0.05991943605236657,0.02387843704775683
16001010359,Census Tract 103.59,Ada County,Idaho,0.9893975903614458,0.07734939759036144,94216.0,0.6156583629893239,0.017822736030828516,0.06041335453100159,0.0,0.010602409638554189
16001010360,Census Tract 103.60,Ada County,Idaho,0.9575772437469348,0.01888180480627759,122097.0,0.7629762976297629,0.0,0.05972323379461034,0.0,0.04242275625306524
16001010361,Census Tract 103.61,Ada County,Idaho,0.9570537981990302,0.004848764719464327,93143.0,0.618960244648318,0.046442687747035576,0.008278145695364239,0.0,0.04294620180096975
16001010362,Census Tract 103.62,Ada County,Idaho,0.9193868349864743,0.03769161406672678,108905.0,0.6986408782017773,0.02356902356902357,0.03785011355034065,0.0068322981366459624,0.08061316501352567
16001010363,Census Tract 103.63,Ada County,Idaho,0.9832269826800365,0.11321786690975387,113477.0,0.703125,0.04180790960451977,0.03777472527472527,0.018626309662398137,0.0167730173199635
16001010364,Census Tract 103.64,Ada County,Idaho,0.8118749007779013,0.20193681536751865,68659.0,0.6500107227107013,0.07687231936654569,0.07265209686946249,0.09447740757644911,0.18812509922209875
16001010365,Census Tract 103.65,Ada County,Idaho,0.9432545201668985,0.039221140472879,93253.0,0.6752275682704811,0.006740491092922484,0.034988713318284424,0.018093249826026444,0.05674547983310152
16001010366,Census Tract 103.66,Ada County,Idaho,0.9614325068870524,0.06005509641873278,103967.0,0.6957370647575659,0.025257249766136577,0.021404109589041095,0.09181636726546906,0.038567493112947604
16001010367,Census Tract 103.67,Ada County,Idaho,0.9044129112739747,0.2080149695930142,69203.0,0.7538135593220339,0.02866779089376054,0.18138261464750172,0.09449811003779925,0.09558708872602528
16001010368,Census Tract 103.68,Ada County,Idaho,0.8934240362811792,0.19954648526077098,52813.0,0.7842003853564548,0.0029484029484029483,0.05456852791878172,0.2038547071905115,0.10657596371882083
16001010369,Census Tract 103.69,Ada County,Idaho,0.9549140447615958,0.1530976321764515,106553.0,0.778778386844166,0.020613373554550025,0.0547945205479452,0.052128583840139006,0.045085955238404196
16001010370,Census Tract 103.70,Ada County,Idaho,0.9458023379383634,0.09032943676939426,72964.0,0.639823717948718,0.007514088916718848,0.02707275803722504,0.0362381363244176,0.054197662061636565
16001010371,Census Tract 103.71,Ada County,Idaho,0.9551630434782609,0.3095108695652174,105423.0,0.5607758620689656,0.0668716372021522,0.08104395604395605,0.3171987641606591,0.044836956521739135
16001010403,Census Tract 104.03,Ada County,Idaho,0.9624172538970746,0.09054025197522955,112500.0,0.7233273056057866,0.03166666666666667,0.08447488584474885,0.18527918781725888,0.037582746102925446
16001010404,Census Tract 104.04,Ada County,Idaho,0.9162835712557464,0.2927655456085168,89425.0,0.6694694114236011,0.04677349501948896,0.07873303167420814,0.2210595160235448,0.08371642874425356
16001010405,Census Tract 104.05,Ada County,Idaho,0.9506933744221879,0.1016949152542373,83479.0,0.8337965536409117,0.034666666666666665,0.22958579881656804,0.007700770077007701,0.04930662557781207
16001010406,Census Tract 104.06,Ada County,Idaho,0.9682174995213478,0.2601952900631821,75096.0,0.6261353647817169,0.004679457182966776,0.07990314769975787,0.08149405772495756,0.031782500478652165
16001010407,Census Tract 104.07,Ada County,Idaho,0.9435158501440922,0.1272334293948127,93125.0,0.7546708185053381,0.0,0.04706565950029053,0.011671087533156498,0.05648414985590777
16001010408,Census Tract 104.08,Ada County,Idaho,0.9142416225749559,0.04254850088183421,118060.0,0.7209876543209877,0.034674657534246575,0.0,0.02204030226700252,0.08575837742504411
16001010409,Census Tract 104.09,Ada County,Idaho,0.9467844202898551,0.12092391304347826,75208.0,0.5640199238206857,0.008311688311688312,0.10728910728910729,0.04358974358974359,0.0532155797101449
16001010410,Census Tract 104.10,Ada County,Idaho,0.9215720524017468,0.2541484716157205,71319.0,0.7643762183235867,0.021039209435766655,0.06351550960118169,0.0873634945397816,0.07842794759825322
16001010411,Census Tract 104.11,Ada County,Idaho,0.9896942631398145,0.1078667124699416,109565.0,0.6949006050129646,0.0,0.0,0.05190311418685121,0.010305736860185544
16001010501,Census Tract 105.01,Ada County,Idaho,0.8738805970149254,0.11380597014925373,125500.0,0.204867081073932,0.010329244673983214,0.02472952086553323,0.052429667519181586,0.12611940298507462
16001010503,Census Tract 105.03,Ada County,Idaho,0.9649767801857585,0.04779411764705882,102426.0,0.7254750898818696,0.016991150442477877,0.013523131672597865,0.06614583333333333,0.0350232198142415
16001010505,Census Tract 105.05,Ada County,Idaho,0.8485193621867881,0.05694760820045558,97012.0,0.7414730598121602,0.027333333333333334,0.10648714810281518,0.023645320197044337,0.15148063781321186
16001010506,Census Tract 105.06,Ada County,Idaho,0.9320461384152458,0.05265797392176529,109537.0,0.6485131974607418,0.010819165378670788,0.055230125523012555,0.018625561978163133,0.06795386158475425
16003950100,Census Tract 9501,Adams County,Idaho,0.8790322580645161,0.10195852534562212,71250.0,0.6859504132231405,0.09738955823293173,0.08258928571428571,0.0,0.12096774193548387
16003950200,Census Tract 9502,Adams County,Idaho,0.8731508875739645,0.09911242603550297,51354.0,0.3955996548748921,0.07633587786259542,0.11607142857142858,0.03451581975071908,0.12684911242603547
16005000200,Census Tract 2,Bannock County,Idaho,0.9511776251226692,0.21246319921491658,86739.0,0.5624388653407238,0.06202898550724638,0.0502092050209205,0.07848837209302326,0.048822374877330765
16005000301,Census Tract 3.01,Bannock County,Idaho,0.890382626680455,0.30403309203722856,50162.0,0.6162901686286987,0.047496128033040784,0.024504084014002333,0.16201780415430267,0.10961737331954502
16005000302,Census Tract 3.02,Bannock County,Idaho,0.9375805560670226,0.21082673540784386,81528.0,0.6420867820416353,0.076171875,0.042747021723896286,0.05617382087970323,0.06241944393297738
16005000400,Census Tract 4,Bannock County,Idaho,0.9784849843119677,0.09816225907664725,81750.0,0.6638124362895005,0.0036855036855036856,0.03715846994535519,0.03941541186891054,0.02151501568803227
16005000500,Census Tract 5,Bannock County,Idaho,0.947979797979798,0.1505050505050505,90393.0,0.5954514128187457,0.07407407407407407,0.0996309963099631,0.08005822416302766,0.05202020202020197
16005000600,Census Tract 6,Bannock County,Idaho,0.8721563601409804,0.2742710669657161,56250.0,0.5030542579949695,0.08928571428571429,0.17012987012987013,0.24553950722175022,0.1278436398590196
16005000700,Census Tract 7,Bannock County,Idaho,0.9006999125109362,0.24496937882764655,44299.0,0.5443192948090108,0.08861898335582546,0.10060975609756098,0.16032064128256512,0.09930008748906383
16005000800,Census Tract 8,Bannock County,Idaho,0.8724320742213386,0.19383697813121273,37218.0,0.6820590461771385,0.041620421753607105,0.1341222879684418,0.21516900247320692,0.12756792577866138
16005000900,Census Tract 9,Bannock County,Idaho,0.8231014097316962,0.23101409731696226,33085.0,0.7291997880233174,0.11555232558139535,0.1736842105263158,0.23778195488721804,0.1768985902683038
16005001000,Census Tract 10,Bannock County,Idaho,0.9555412371134021,0.35695876288659795,46204.0,0.6797877045555064,0.057905009759271306,0.11950549450549451,0.23049894588896697,0.04445876288659789
16005001102,Census Tract 11.02,Bannock County,Idaho,0.9437240663900415,0.17842323651452283,75330.0,0.6650911546252533,0.05482233502538071,0.039832285115303984,0.10962962962962963,0.05627593360995853
16005001103,Census Tract 11.03,Bannock County,Idaho,0.976397238922289,0.045201514139389894,103676.0,0.6261970960766141,0.00986679822397632,0.023275145469659187,0.010498687664041995,0.023602761077710976
16005001104,Census Tract 11.04,Bannock County,Idaho,0.9540614542135686,0.1636750836629145,98409.0,0.573943661971831,0.05998636673483299,0.013095238095238096,0.13989169675090252,0.04593854578643142
16005001200,Census Tract 12,Bannock County,Idaho,0.9206434316353888,0.22010723860589812,60150.0,0.6964499401675309,0.042382588774341354,0.1392978482446206,0.12020460358056266,0.07935656836461125
16005001300,Census Tract 13,Bannock County,Idaho,0.9081435739096874,0.34967194133539176,46369.0,0.6377990430622009,0.09602400600150038,0.270223752151463,0.23737373737373738,0.09185642609031264
16005001400,Census Tract 14,Bannock County,Idaho,0.9597380548144555,0.3453795779772011,43996.0,0.6775407779171895,0.05,0.11793372319688109,0.25499412455934195,0.04026194518554449
16005001500,Census Tract 15,Bannock County,Idaho,0.90022060071271,0.2460546410996097,54722.0,0.6285444234404537,0.01992481203007519,0.09822866344605476,0.16605504587155964,0.09977939928728996
16005001601,Census Tract 16.01,Bannock County,Idaho,0.8721359940872137,0.42017738359201773,42350.0,0.6539094650205761,0.04971680302076778,0.03289473684210526,0.3164642375168691,0.12786400591278635
16005001602,Census Tract 16.02,Bannock County,Idaho,0.8864536572484817,0.29390018484288355,53170.0,0.5953757225433526,0.07766990291262135,0.1172566371681416,0.16879623402824478,0.11354634275151831
16005001603,Census Tract 16.03,Bannock County,Idaho,0.9216965742251223,0.26141924959216967,36328.0,0.5283582089552239,0.01533494753833737,0.0326975476839237,0.19078415521422798,0.0783034257748777
