FIPS,Tract,County,State,PM25,Lead Paint,Diesel PM,Toxics Release to Air,Traffic Proximity,Water Discharge,Superfund Proximity,RMP Proximity,Hazardous Waste Proximity,Ozone,Underground Storage Tanks,Nitrogen Dioxide,Drinking Water Noncompliance
49037978100,Census Tract 9781.00,San Juan County,Utah,4.77282759562842,0.278271918678526,0.012349834084165,0.002486601782706,32334.1941922042,2.273315424281907,1.667177382252589,0.005552053098304,0.0,61.66651,0.557235894201849,3.326427121867898,0.0
49037978200,Census Tract 9782.00,San Juan County,Utah,4.5765368852459,0.228443449048152,0.012847119666847,0.471529625205985,13206.45763410068,162.4442190013304,0.0,0.165756762360384,0.0,59.90757,1.340422194499592,3.801068826248519,1.072968136597979
49039972101,Census Tract 9721.01,Sanpete County,Utah,5.36686120218579,0.324727481353987,0.015124252936105,76.96941709014428,21801.488832623392,42.27685900624397,0.0,0.060410390534065,0.0,64.65766,0.938364616154673,5.24551521806769,48.358237291462174
49039972102,Census Tract 9721.02,Sanpete County,Utah,5.5883106557377,0.265794223826715,0.018033284503097,68.37175023564403,23190.55692425557,17.854438571863657,0.0,0.034498208938063,0.0,65.27418,0.125536572497331,6.296736067984816,27.440067057837386
49039972200,Census Tract 9722.00,Sanpete County,Utah,5.70031912568306,0.371997254632807,0.022836665963625,53.83102778555824,30868.097107545665,188.29868403065376,0.0,0.407201084799514,0.0,64.95117,0.195013342265015,5.551660756894274,3.340744320927985
49039972300,Census Tract 9723.00,Sanpete County,Utah,5.38513360655738,0.269406392694064,0.027741852049227,1344.5649342691972,39004.33289117718,115.38379288043336,0.0,0.0,0.0,63.43839,0.545158584819448,9.858980517831757,0.416945328821343
49039972401,Census Tract 9724.01,Sanpete County,Utah,5.38039043715847,0.353846153846154,0.028993784492639,36.74122608658743,72067.55106647458,171.9469538089265,0.0,0.0,0.0,64.06875,1.553526103563283,7.363556357245022,0.0
49039972402,Census Tract 9724.02,Sanpete County,Utah,5.31576666666667,0.091926458832934,0.027479985732,53.84815973571874,29155.023120873488,139.09843398571627,0.0,0.0,0.0,64.14847,1.297538476207901,6.654181717284056,0.0
49039972500,Census Tract 9725.00,Sanpete County,Utah,5.08279754098361,0.409117821195974,0.014929977315044,41.33177437402465,25338.68900544256,92.00591726791907,0.0,0.0,0.0,63.75741,0.056777547489174,4.321063584573953,0.43932080962211
49041975100,Census Tract 9751.00,Sevier County,Utah,4.97241803278689,0.305679012345679,0.040535335309581,38.93114028038236,47727.00064589945,1083.2757278743215,0.0,0.0,0.0,62.73368,1.248977973984153,7.954693525013083,0.204035659549102
49041975200,Census Tract 9752.00,Sevier County,Utah,4.76882786885246,0.326863354037267,0.015542533921314,3.066325476585366,16526.583079417374,157.92168998964632,0.0,0.0,0.0,62.33885,0.0,3.058662392744204,1.12766131340117
49041975300,Census Tract 9753.00,Sevier County,Utah,5.1483262295082,0.236873508353222,0.05979915282138,3.533590867127028,112381.04638297232,0.0,0.0,0.0,0.0,62.3851,7.548279690422479,8.85112569291553,0.0
49041975400,Census Tract 9754.00,Sevier County,Utah,5.15615983606557,0.356379187455453,0.056667194892199,8.64808017391071,116988.3908864868,0.0,0.0,0.0,0.0,62.34192,4.571459781957027,9.19101481846002,0.344421536847869
49041975500,Census Tract 9755.00,Sevier County,Utah,4.98723606557377,0.307168784029038,0.026422393875966,0.001609229517697,14880.550164520811,0.0,0.0,0.005266570807373,0.0,62.31219,0.000988133089158,6.945877269936276,0.018196224909301
49043964101,Census Tract 9641.01,Summit County,Utah,5.90967486338798,0.230852211434736,0.05350950420141,148.85016574734243,48705.90834976888,1710.95861365987,0.0,0.026849136802614,0.0,69.44223,0.052029919899944,5.2011130180796,0.170213402365882
49043964103,Census Tract 9641.03,Summit County,Utah,6.48928579234973,0.109174311926606,0.060766175207577,476.50602764541287,107113.67332672513,3830.921227381103,2.054442108953198,0.068884587892213,0.284131114901884,70.34071,0.192987635764591,6.139723077826543,0.676605504587156
49043964104,Census Tract 9641.04,Summit County,Utah,5.71283934426229,0.083791208791209,0.040442928042935,162.1617383882943,45054.600449918304,2469.5231884860377,0.038853163382785,0.022255248012517,0.0,68.91207,0.977533366824068,4.881981201262006,0.321292191728041
49043964201,Census Tract 9642.01,Summit County,Utah,6.25808961748634,0.139411764705882,0.027544842735536,123.83039977075484,15721.522572747372,373.6687566374465,0.036823790487924,0.0,0.026683027946213,68.72516,0.285360047570413,5.721329404513758,1.449415922071663
49043964202,Census Tract 9642.02,Summit County,Utah,6.08430710382514,0.148148148148148,0.018645524207345,25.604322400146145,2098.3256328944526,456.8241256768114,0.042793457945505,0.0,0.035659762332811,69.09595,0.059429546093022,3.286164708027792,1.848987237723092
