"FIPS","County","State","measure","value"
16045,"Gem County","Idaho","Economic Segregation",-0.0418579530110721
16047,"Gooding County","Idaho","Economic Segregation",-0.129716981132075
16049,"Idaho County","Idaho","Economic Segregation",-0.14923100350236
16051,"Jefferson County","Idaho","Economic Segregation",0.00959692898272553
16053,"Jerome County","Idaho","Economic Segregation",-0.052573798487436
16055,"Kootenai County","Idaho","Economic Segregation",0.0155707339661959
16057,"Latah County","Idaho","Economic Segregation",-0.0918545273383983
16059,"Lemhi County","Idaho","Economic Segregation",-0.244179104477612
16061,"Lewis County","Idaho","Economic Segregation",-0.238680465717982
16063,"Lincoln County","Idaho","Economic Segregation",-0.0974945533769063
16065,"Madison County","Idaho","Economic Segregation",-0.132415088433245
16067,"Minidoka County","Idaho","Economic Segregation",-0.0816483235218838
16069,"Nez Perce County","Idaho","Economic Segregation",-0.0671884057971014
16071,"Oneida County","Idaho","Economic Segregation",-0.0559006211180124
16073,"Owyhee County","Idaho","Economic Segregation",-0.152306967984934
16075,"Payette County","Idaho","Economic Segregation",-0.0476742959603417
16077,"Power County","Idaho","Economic Segregation",-0.101181683899557
16079,"Shoshone County","Idaho","Economic Segregation",-0.221341785525621
16081,"Teton County","Idaho","Economic Segregation",0.13732779357096
16083,"Twin Falls County","Idaho","Economic Segregation",-0.0794703939608398
16085,"Valley County","Idaho","Economic Segregation",-0.0206458443620963
16087,"Washington County","Idaho","Economic Segregation",-0.188554658840792
30001,"Beaverhead County","Montana","Economic Segregation",-0.14753700558117
30003,"Big Horn County","Montana","Economic Segregation",-0.202655107017069
30005,"Blaine County","Montana","Economic Segregation",-0.200696560731389
30007,"Broadwater County","Montana","Economic Segregation",-0.0287396121883657
30009,"Carbon County","Montana","Economic Segregation",-0.0511026293469042
30011,"Carter County","Montana","Economic Segregation",-0.247078464106845
30013,"Cascade County","Montana","Economic Segregation",-0.0775158268641325
30015,"Chouteau County","Montana","Economic Segregation",-0.11754068716094
30017,"Custer County","Montana","Economic Segregation",-0.0939730372720063
30019,"Daniels County","Montana","Economic Segregation",-0.11731843575419
30021,"Dawson County","Montana","Economic Segregation",-0.0522911051212938
30023,"Deer Lodge County","Montana","Economic Segregation",-0.192543859649123
30025,"Fallon County","Montana","Economic Segregation",-0.0698689956331878
30027,"Fergus County","Montana","Economic Segregation",-0.140576923076923
30029,"Flathead County","Montana","Economic Segregation",-0.0194408740359897
30031,"Gallatin County","Montana","Economic Segregation",0.103935559952829
30033,"Garfield County","Montana","Economic Segregation",-0.113022113022113
30035,"Glacier County","Montana","Economic Segregation",-0.268327743172017
30037,"Golden Valley County","Montana","Economic Segregation",-0.154696132596685
30039,"Granite County","Montana","Economic Segregation",-0.156363636363636
30041,"Hill County","Montana","Economic Segregation",-0.139094121426277
30043,"Jefferson County","Montana","Economic Segregation",0.0899795501022495
30045,"Judith Basin County","Montana","Economic Segregation",-0.0859977949283352
30047,"Lake County","Montana","Economic Segregation",-0.126981519507187
30049,"Lewis And Clark County","Montana","Economic Segregation",0.0239438916979286
30051,"Liberty County","Montana","Economic Segregation",-0.205839416058394
30053,"Lincoln County","Montana","Economic Segregation",-0.24734703093249
30055,"McCone County","Montana","Economic Segregation",0.0110024449877751
30057,"Madison County","Montana","Economic Segregation",-0.045638671347556
30059,"Meagher County","Montana","Economic Segregation",-0.16164994425864
30061,"Mineral County","Montana","Economic Segregation",-0.0712945590994371
30063,"Missoula County","Montana","Economic Segregation",-0.0236435459509701
30065,"Musselshell County","Montana","Economic Segregation",-0.131862975129047
30067,"Park County","Montana","Economic Segregation",-0.0623713213031367
30069,"Petroleum County","Montana","Economic Segregation",-0.105
30071,"Phillips County","Montana","Economic Segregation",-0.146975692481628
30073,"Pondera County","Montana","Economic Segregation",-0.154910714285714
30075,"Powder River County","Montana","Economic Segregation",-0.0252454417952314
30077,"Powell County","Montana","Economic Segregation",-0.129471890971039
30079,"Prairie County","Montana","Economic Segregation",-0.286538461538462
30081,"Ravalli County","Montana","Economic Segregation",-0.0241226902390969
30083,"Richland County","Montana","Economic Segregation",-0.0284444444444444
30085,"Roosevelt County","Montana","Economic Segregation",-0.223226238286479
30087,"Rosebud County","Montana","Economic Segregation",-0.165852069077876
30089,"Sanders County","Montana","Economic Segregation",-0.207225380524482
30091,"Sheridan County","Montana","Economic Segregation",-0.0585034013605442
30093,"Silver Bow County","Montana","Economic Segregation",-0.185052453248192
30095,"Stillwater County","Montana","Economic Segregation",0.0783148100284311
30097,"Sweet Grass County","Montana","Economic Segregation",-0.0521042084168337
30099,"Teton County","Montana","Economic Segregation",-0.110114192495922
30101,"Toole County","Montana","Economic Segregation",-0.0992868897421832
30103,"Treasure County","Montana","Economic Segregation",-0.0575916230366492
30105,"Valley County","Montana","Economic Segregation",-0.0811359026369168
30107,"Wheatland County","Montana","Economic Segregation",-0.230057803468208
30109,"Wibaux County","Montana","Economic Segregation",-0.0192307692307692
30111,"Yellowstone County","Montana","Economic Segregation",0.0106103476151981
32001,"Churchill County","Nevada","Economic Segregation",-0.0387541118421053
32003,"Clark County","Nevada","Economic Segregation",-0.00339517901101988
32005,"Douglas County","Nevada","Economic Segregation",0.0876943496397421
32007,"Elko County","Nevada","Economic Segregation",0.0227156451447867
32009,"Esmeralda County","Nevada","Economic Segregation",-0.39553752535497
32011,"Eureka County","Nevada","Economic Segregation",-0.0603174603174603
32013,"Humboldt County","Nevada","Economic Segregation",-0.0210090038587966
32015,"Lander County","Nevada","Economic Segregation",0.0235191637630662
32017,"Lincoln County","Nevada","Economic Segregation",-0.017220172201722
32019,"Lyon County","Nevada","Economic Segregation",-0.00888016052597874
32021,"Mineral County","Nevada","Economic Segregation",-0.222863741339492
32023,"Nye County","Nevada","Economic Segregation",-0.123957526318188
32027,"Pershing County","Nevada","Economic Segregation",-0.0487276664861938
32029,"Storey County","Nevada","Economic Segregation",0.130202774813234
32031,"Washoe County","Nevada","Economic Segregation",0.0722646570443224
32033,"White Pine County","Nevada","Economic Segregation",-0.123862635749927
32510,"Carson City","Nevada","Economic Segregation",-0.0436749534923051
49001,"Beaver County","Utah","Economic Segregation",0.020536462699078
49003,"Box Elder County","Utah","Economic Segregation",0.00678851174934726
49005,"Cache County","Utah","Economic Segregation",0.0226355582355397
49007,"Carbon County","Utah","Economic Segregation",-0.181727533341643
49009,"Daggett County","Utah","Economic Segregation",-0.0877862595419847
49011,"Davis County","Utah","Economic Segregation",0.210204579939655
49013,"Duchesne County","Utah","Economic Segregation",-0.0402144772117962
49015,"Emery County","Utah","Economic Segregation",-0.0565927654609102
49017,"Garfield County","Utah","Economic Segregation",-0.137148495313271
49019,"Grand County","Utah","Economic Segregation",-0.11576354679803
49021,"Iron County","Utah","Economic Segregation",-0.0569742598433208
49023,"Juab County","Utah","Economic Segregation",0.0567092651757189
49025,"Kane County","Utah","Economic Segregation",-0.0297619047619048
49027,"Millard County","Utah","Economic Segregation",-0.0412467775955003
49029,"Morgan County","Utah","Economic Segregation",0.312621359223301
49031,"Piute County","Utah","Economic Segregation",-0.326278659611993
49033,"Rich County","Utah","Economic Segregation",-0.0171358629130967
49035,"Salt Lake County","Utah","Economic Segregation",0.141326343230378
49037,"San Juan County","Utah","Economic Segregation",-0.160215053763441
49039,"Sanpete County","Utah","Economic Segregation",-0.0520118884316415
49041,"Sevier County","Utah","Economic Segregation",-0.0511294467739754
49043,"Summit County","Utah","Economic Segregation",0.374456033708641
49045,"Tooele County","Utah","Economic Segregation",0.149501084598698
49047,"Uintah County","Utah","Economic Segregation",-0.0641541038525963
49049,"Utah County","Utah","Economic Segregation",0.151460619012076
49051,"Wasatch County","Utah","Economic Segregation",0.282352941176471
49053,"Washington County","Utah","Economic Segregation",0.0363152703470126
49055,"Wayne County","Utah","Economic Segregation",-0.102304147465438
49057,"Weber County","Utah","Economic Segregation",0.075449633471571
56001,"Albany County","Wyoming","Economic Segregation",-0.134023722078391
56003,"Big Horn County","Wyoming","Economic Segregation",-0.106265779205876
56005,"Campbell County","Wyoming","Economic Segregation",0.0675093685329157
56007,"Carbon County","Wyoming","Economic Segregation",-0.0664401019541206
56009,"Converse County","Wyoming","Economic Segregation",0.0261082880672858
56011,"Crook County","Wyoming","Economic Segregation",-0.0141819439640263
56013,"Fremont County","Wyoming","Economic Segregation",-0.0948008102633356
56015,"Goshen County","Wyoming","Economic Segregation",-0.156342766673263
56017,"Hot Springs County","Wyoming","Economic Segregation",-0.128427128427128
56019,"Johnson County","Wyoming","Economic Segregation",-0.0755294718040316
56021,"Laramie County","Wyoming","Economic Segregation",0.0102580994282757
56023,"Lincoln County","Wyoming","Economic Segregation",0.0895579268292683
56025,"Natrona County","Wyoming","Economic Segregation",-0.0118071203244705
56027,"Niobrara County","Wyoming","Economic Segregation",-0.249780893952673
56029,"Park County","Wyoming","Economic Segregation",-0.0457546096061917
56031,"Platte County","Wyoming","Economic Segregation",-0.0683518184163013
56033,"Sheridan County","Wyoming","Economic Segregation",-0.0493525712171661
56035,"Sublette County","Wyoming","Economic Segregation",0.0295778435063189
56037,"Sweetwater County","Wyoming","Economic Segregation",-0.0159520844452351
56039,"Teton County","Wyoming","Economic Segregation",0.266226153682191
56041,"Uinta County","Wyoming","Economic Segregation",-0.0169808797967643
56043,"Washakie County","Wyoming","Economic Segregation",-0.102721685689201
56045,"Weston County","Wyoming","Economic Segregation",-0.0446623093681917
16001,"Ada County","Idaho","Racial Economic Segregation",0.213568886629385
16003,"Adams County","Idaho","Racial Economic Segregation",0.128995433789954
16005,"Bannock County","Idaho","Racial Economic Segregation",0.111757648470306
16007,"Bear Lake County","Idaho","Racial Economic Segregation",0.133448873483536
16009,"Benewah County","Idaho","Racial Economic Segregation",0.0864756158873806
16011,"Bingham County","Idaho","Racial Economic Segregation",0.146667499531514
16013,"Blaine County","Idaho","Racial Economic Segregation",0.198432091223783
16015,"Boise County","Idaho","Racial Economic Segregation",0.122020431328036
16017,"Bonner County","Idaho","Racial Economic Segregation",0.127404459411194
16019,"Bonneville County","Idaho","Racial Economic Segregation",0.166927935820001
16021,"Boundary County","Idaho","Racial Economic Segregation",0.0901758014477766
16023,"Butte County","Idaho","Racial Economic Segregation",0.0462143559488692
16025,"Camas County","Idaho","Racial Economic Segregation",0.100294985250737
16027,"Canyon County","Idaho","Racial Economic Segregation",0.102046727167407
16029,"Caribou County","Idaho","Racial Economic Segregation",0.102880658436214
16031,"Cassia County","Idaho","Racial Economic Segregation",0.0984462248118475
16033,"Clark County","Idaho","Racial Economic Segregation",0.0238095238095238
16035,"Clearwater County","Idaho","Racial Economic Segregation",0.089862398202752
16037,"Custer County","Idaho","Racial Economic Segregation",0.0724262803931712
16039,"Elmore County","Idaho","Racial Economic Segregation",0.077617994100295
16041,"Franklin County","Idaho","Racial Economic Segregation",0.153388090349076
16043,"Fremont County","Idaho","Racial Economic Segregation",0.113182423435419
16045,"Gem County","Idaho","Racial Economic Segregation",0.111936267890899
16047,"Gooding County","Idaho","Racial Economic Segregation",0.0693033381712627
16049,"Idaho County","Idaho","Racial Economic Segregation",0.0765950966955992
16051,"Jefferson County","Idaho","Racial Economic Segregation",0.141327406808769
16053,"Jerome County","Idaho","Racial Economic Segregation",0.101488167845816
16055,"Kootenai County","Idaho","Racial Economic Segregation",0.158644940958555
16057,"Latah County","Idaho","Racial Economic Segregation",0.111034998131772
16059,"Lemhi County","Idaho","Racial Economic Segregation",0.088955223880597
16061,"Lewis County","Idaho","Racial Economic Segregation",0.0523932729624838
16063,"Lincoln County","Idaho","Racial Economic Segregation",0.0773420479302832
16065,"Madison County","Idaho","Racial Economic Segregation",0.100328689935827
16067,"Minidoka County","Idaho","Racial Economic Segregation",0.103532121832608
16069,"Nez Perce County","Idaho","Racial Economic Segregation",0.141101449275362
16071,"Oneida County","Idaho","Racial Economic Segregation",0.119565217391304
16073,"Owyhee County","Idaho","Racial Economic Segregation",0.0529661016949153
16075,"Payette County","Idaho","Racial Economic Segregation",0.101044193650459
16077,"Power County","Idaho","Racial Economic Segregation",0.0576070901033973
16079,"Shoshone County","Idaho","Racial Economic Segregation",0.0524740271174503
16081,"Teton County","Idaho","Racial Economic Segregation",0.249507981631314
16083,"Twin Falls County","Idaho","Racial Economic Segregation",0.110403397027601
16085,"Valley County","Idaho","Racial Economic Segregation",0.205134992059291
16087,"Washington County","Idaho","Racial Economic Segregation",0.0816825629738322
30001,"Beaverhead County","Montana","Racial Economic Segregation",0.0822615869934482
30003,"Big Horn County","Montana","Racial Economic Segregation",0.0476835545922514
30005,"Blaine County","Montana","Racial Economic Segregation",0.0809751850239443
30007,"Broadwater County","Montana","Racial Economic Segregation",0.163781163434903
30009,"Carbon County","Montana","Racial Economic Segregation",0.146734520780322
30011,"Carter County","Montana","Racial Economic Segregation",0.0434056761268781
30013,"Cascade County","Montana","Racial Economic Segregation",0.114354464464751
30015,"Chouteau County","Montana","Racial Economic Segregation",0.0854430379746835
30017,"Custer County","Montana","Racial Economic Segregation",0.109833465503569
30019,"Daniels County","Montana","Racial Economic Segregation",0.0656424581005587
30021,"Dawson County","Montana","Racial Economic Segregation",0.116172506738544
30023,"Deer Lodge County","Montana","Racial Economic Segregation",0.0598684210526316
30025,"Fallon County","Montana","Racial Economic Segregation",0.165065502183406
30027,"Fergus County","Montana","Racial Economic Segregation",0.0928846153846154
30029,"Flathead County","Montana","Racial Economic Segregation",0.154562982005141
30031,"Gallatin County","Montana","Racial Economic Segregation",0.224340908636645
30033,"Garfield County","Montana","Racial Economic Segregation",0.147420147420147
30035,"Glacier County","Montana","Racial Economic Segregation",0.060134163871586
30037,"Golden Valley County","Montana","Racial Economic Segregation",0.0801104972375691
30039,"Granite County","Montana","Racial Economic Segregation",0.0858181818181818
30041,"Hill County","Montana","Racial Economic Segregation",0.0828782524895599
30043,"Jefferson County","Montana","Racial Economic Segregation",0.230674846625767
30045,"Judith Basin County","Montana","Racial Economic Segregation",0.156560088202867
30047,"Lake County","Montana","Racial Economic Segregation",0.100041067761807
30049,"Lewis And Clark County","Montana","Racial Economic Segregation",0.175044854020551
30051,"Liberty County","Montana","Racial Economic Segregation",0.0832116788321168
30053,"Lincoln County","Montana","Racial Economic Segregation",0.0678482727477986
30055,"McCone County","Montana","Racial Economic Segregation",0.145476772616137
30057,"Madison County","Montana","Racial Economic Segregation",0.113691601404267
30059,"Meagher County","Montana","Racial Economic Segregation",0.100334448160535
30061,"Mineral County","Montana","Racial Economic Segregation",0.134146341463415
30063,"Missoula County","Montana","Racial Economic Segregation",0.157178265752682
30065,"Musselshell County","Montana","Racial Economic Segregation",0.0994838104176443
30067,"Park County","Montana","Racial Economic Segregation",0.147511202615962
30069,"Petroleum County","Montana","Racial Economic Segregation",0.1
30071,"Phillips County","Montana","Racial Economic Segregation",0.0864895421141888
30073,"Pondera County","Montana","Racial Economic Segregation",0.0933035714285714
30075,"Powder River County","Montana","Racial Economic Segregation",0.115007012622721
30077,"Powell County","Montana","Racial Economic Segregation",0.0741056218057922
30079,"Prairie County","Montana","Racial Economic Segregation",0.0788461538461538
30081,"Ravalli County","Montana","Racial Economic Segregation",0.142712604505032
30083,"Richland County","Montana","Racial Economic Segregation",0.141111111111111
30085,"Roosevelt County","Montana","Racial Economic Segregation",0.0689424364123159
30087,"Rosebud County","Montana","Racial Economic Segregation",0.0814597588791137
30089,"Sanders County","Montana","Racial Economic Segregation",0.0599669906473501
30091,"Sheridan County","Montana","Racial Economic Segregation",0.150340136054422
30093,"Silver Bow County","Montana","Racial Economic Segregation",0.08138398384049
30095,"Stillwater County","Montana","Racial Economic Segregation",0.223313517704833
30097,"Sweet Grass County","Montana","Racial Economic Segregation",0.0961923847695391
30099,"Teton County","Montana","Racial Economic Segregation",0.0848287112561175
30101,"Toole County","Montana","Racial Economic Segregation",0.125068568294021
30103,"Treasure County","Montana","Racial Economic Segregation",0.115183246073298
30105,"Valley County","Montana","Racial Economic Segregation",0.0875591615956728
30107,"Wheatland County","Montana","Racial Economic Segregation",0.114450867052023
30109,"Wibaux County","Montana","Racial Economic Segregation",0.147435897435897
30111,"Yellowstone County","Montana","Racial Economic Segregation",0.165434807714517
32001,"Churchill County","Nevada","Racial Economic Segregation",0.125925164473684
32003,"Clark County","Nevada","Racial Economic Segregation",0.0810806983424163
32005,"Douglas County","Nevada","Racial Economic Segregation",0.221368979901403
32007,"Elko County","Nevada","Racial Economic Segregation",0.163665200040929
32009,"Esmeralda County","Nevada","Racial Economic Segregation",0.0425963488843813
32011,"Eureka County","Nevada","Racial Economic Segregation",0.0968253968253968
32013,"Humboldt County","Nevada","Racial Economic Segregation",0.119908532228098
32015,"Lander County","Nevada","Racial Economic Segregation",0.179442508710801
