FIPS,Tract,County,State,measure,value
16005001200,Census Tract 12,Bannock County,Idaho,LILATracts_Vehicle,0
16005001300,Census Tract 13,Bannock County,Idaho,LILATracts_Vehicle,0
16005001400,Census Tract 14,Bannock County,Idaho,LILATracts_Vehicle,0
16005001500,Census Tract 15,Bannock County,Idaho,LILATracts_Vehicle,0
16005001601,Census Tract 16.01,Bannock County,Idaho,LILATracts_Vehicle,0
16005001602,Census Tract 16.02,Bannock County,Idaho,LILATracts_Vehicle,0
16005001603,Census Tract 16.03,Bannock County,Idaho,LILATracts_Vehicle,0
16005001700,Census Tract 17,Bannock County,Idaho,LILATracts_Vehicle,0
16005001900,Census Tract 19,Bannock County,Idaho,LILATracts_Vehicle,0
16005940000,Census Tract 9400,Bannock County,Idaho,LILATracts_Vehicle,0
16005981800,Census Tract 9818,Bannock County,Idaho,LILATracts_Vehicle,0
16007950100,Census Tract 9501,Bear Lake County,Idaho,LILATracts_Vehicle,0
16007950200,Census Tract 9502,Bear Lake County,Idaho,LILATracts_Vehicle,0
16009940000,Census Tract 9400,Benewah County,Idaho,LILATracts_Vehicle,0
16009950100,Census Tract 9501,Benewah County,Idaho,LILATracts_Vehicle,0
16011940000,Census Tract 9400,Bingham County,Idaho,LILATracts_Vehicle,0
16011950100,Census Tract 9501,Bingham County,Idaho,LILATracts_Vehicle,0
16011950200,Census Tract 9502,Bingham County,Idaho,LILATracts_Vehicle,0
16011950300,Census Tract 9503,Bingham County,Idaho,LILATracts_Vehicle,0
16011950400,Census Tract 9504,Bingham County,Idaho,LILATracts_Vehicle,0
16011950500,Census Tract 9505,Bingham County,Idaho,LILATracts_Vehicle,0
16011950600,Census Tract 9506,Bingham County,Idaho,LILATracts_Vehicle,0
16011950700,Census Tract 9507,Bingham County,Idaho,LILATracts_Vehicle,0
16013960100,Census Tract 9601,Blaine County,Idaho,LILATracts_Vehicle,0
16013960200,Census Tract 9602,Blaine County,Idaho,LILATracts_Vehicle,0
16013960300,Census Tract 9603,Blaine County,Idaho,LILATracts_Vehicle,0
16013960500,Census Tract 9605,Blaine County,Idaho,LILATracts_Vehicle,0
