GEOID,Tract,County,State,FacID,cat,measure,value,RE,Sex,def,fmt,source,lbl
16055000901,Census Tract 9.01,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055000902,Census Tract 9.02,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001002,Census Tract 10.02,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001003,Census Tract 10.03,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001004,Census Tract 10.04,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001100,Census Tract 11.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001201,Census Tract 12.01,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001202,Census Tract 12.02,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.499288142327388,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001300,Census Tract 13.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001400,Census Tract 14.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001500,Census Tract 15.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001600,Census Tract 16.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001700,Census Tract 17.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001801,Census Tract 18.01,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001802,Census Tract 18.02,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001901,Census Tract 19.01,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055001902,Census Tract 19.02,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055002000,Census Tract 20.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16055940000,Census Tract 9400.00,Kootenai County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005101,Census Tract 51.01,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005102,Census Tract 51.02,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.499638241453848,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005200,Census Tract 52.00,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005301,Census Tract 53.01,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005302,Census Tract 53.02,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005400,Census Tract 54.00,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005500,Census Tract 55.00,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.490942328984684,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16057005600,Census Tract 56.00,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,3.9049121957882207,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3.9
16057005700,Census Tract 57.00,Latah County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.477140352717809,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16059970100,Census Tract 9701.00,Lemhi County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16059970200,Census Tract 9702.00,Lemhi County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16059970300,Census Tract 9703.00,Lemhi County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16061940001,Census Tract 9400.01,Lewis County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16061940002,Census Tract 9400.02,Lewis County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.44710656642785,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.4
16061950300,Census Tract 9503.00,Lewis County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.414634146341464,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.4
16063950100,Census Tract 9501.00,Lincoln County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950101,Census Tract 9501.01,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950102,Census Tract 9501.02,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950103,Census Tract 9501.03,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950200,Census Tract 9502.00,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950301,Census Tract 9503.01,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,2.98881891787688,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950303,Census Tract 9503.03,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950304,Census Tract 9503.04,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950401,Census Tract 9504.01,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950402,Census Tract 9504.02,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950501,Census Tract 9505.01,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16065950502,Census Tract 9505.02,Madison County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16067970100,Census Tract 9701.00,Minidoka County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16067970200,Census Tract 9702.00,Minidoka County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16067970300,Census Tract 9703.00,Minidoka County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16067970400,Census Tract 9704.00,Minidoka County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16067970500,Census Tract 9705.00,Minidoka County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16069940000,Census Tract 9400.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.489666698894896,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960200,Census Tract 9602.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960300,Census Tract 9603.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960400,Census Tract 9604.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960500,Census Tract 9605.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960600,Census Tract 9606.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960700,Census Tract 9607.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.482867726501003,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960800,Census Tract 9608.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069960900,Census Tract 9609.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16069961000,Census Tract 9610.00,Nez Perce County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16071960100,Census Tract 9601.00,Oneida County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16073950101,Census Tract 9501.01,Owyhee County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16073950102,Census Tract 9501.02,Owyhee County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16073950200,Census Tract 9502.00,Owyhee County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16075960100,Census Tract 9601.00,Payette County,Idaho,NA,Broadband Coverage,GSO_B_upload,2.999279225167055,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16075960200,Census Tract 9602.00,Payette County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16075960301,Census Tract 9603.01,Payette County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16075960302,Census Tract 9603.02,Payette County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16075960400,Census Tract 9604.00,Payette County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16077960100,Census Tract 9601.00,Power County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16077960200,Census Tract 9602.00,Power County,Idaho,NA,Broadband Coverage,GSO_B_upload,2.9990954035314585,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16079960200,Census Tract 9602.00,Shoshone County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.423291991958075,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.4
16079960300,Census Tract 9603.00,Shoshone County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.490003691078447,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16079960400,Census Tract 9604.00,Shoshone County,Idaho,NA,Broadband Coverage,GSO_B_upload,4.487508106030574,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
16081960101,Census Tract 9601.01,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960102,Census Tract 9601.02,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960103,Census Tract 9601.03,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960104,Census Tract 9601.04,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960105,Census Tract 9601.05,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960106,Census Tract 9601.06,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16081960107,Census Tract 9601.07,Teton County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000200,Census Tract 2.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000300,Census Tract 3.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000400,Census Tract 4.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000500,Census Tract 5.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000600,Census Tract 6.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000701,Census Tract 7.01,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000702,Census Tract 7.02,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000800,Census Tract 8.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083000900,Census Tract 9.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001001,Census Tract 10.01,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001002,Census Tract 10.02,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001100,Census Tract 11.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001201,Census Tract 12.01,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001202,Census Tract 12.02,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001301,Census Tract 13.01,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001302,Census Tract 13.02,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16083001600,Census Tract 16.00,Twin Falls County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16085970100,Census Tract 9701.00,Valley County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16085970200,Census Tract 9702.00,Valley County,Idaho,NA,Broadband Coverage,GSO_B_upload,2.998793967076855,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16085970301,Census Tract 9703.01,Valley County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16085970302,Census Tract 9703.02,Valley County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16087970100,Census Tract 9701.00,Washington County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16087970200,Census Tract 9702.00,Washington County,Idaho,NA,Broadband Coverage,GSO_B_upload,2.9986774916424817,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
16087970300,Census Tract 9703.00,Washington County,Idaho,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30001000100,Census Tract 1.00,Beaverhead County,Montana,NA,Broadband Coverage,GSO_B_upload,3.4030605326876517,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3.4
30001000200,Census Tract 2.00,Beaverhead County,Montana,NA,Broadband Coverage,GSO_B_upload,3.309932211670184,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3.3
30001000300,Census Tract 3.00,Beaverhead County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30003000100,Census Tract 1.00,Big Horn County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30003940400,Census Tract 9404.00,Big Horn County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30003940500,Census Tract 9405.00,Big Horn County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30003940600,Census Tract 9406.00,Big Horn County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30003940700,Census Tract 9407.00,Big Horn County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30005000100,Census Tract 1.00,Blaine County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30005000200,Census Tract 2.00,Blaine County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30005940100,Census Tract 9401.00,Blaine County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30005940200,Census Tract 9402.00,Blaine County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30007000100,Census Tract 1.00,Broadwater County,Montana,NA,Broadband Coverage,GSO_B_upload,4.5,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
30007000200,Census Tract 2.00,Broadwater County,Montana,NA,Broadband Coverage,GSO_B_upload,4.452007934409811,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",4.5
30009000100,Census Tract 1.00,Carbon County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30009000200,Census Tract 2.00,Carbon County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30009000300,Census Tract 3.00,Carbon County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30009000400,Census Tract 4.00,Carbon County,Montana,NA,Broadband Coverage,GSO_B_upload,3.000867842661449,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30009000500,Census Tract 5.00,Carbon County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30011000300,Census Tract 3.00,Carter County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000100,Census Tract 1.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000200,Census Tract 2.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000300,Census Tract 3.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000400,Census Tract 4.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000700,Census Tract 7.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000800,Census Tract 8.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013000900,Census Tract 9.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001000,Census Tract 10.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001100,Census Tract 11.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001201,Census Tract 12.01,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,0.4080267558528428,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",0.4
30013001202,Census Tract 12.02,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,1.6967005076142132,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",1.7
30013001600,Census Tract 16.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001700,Census Tract 17.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001800,Census Tract 18.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013001900,Census Tract 19.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013002100,Census Tract 21.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013002201,Census Tract 22.01,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013002202,Census Tract 22.02,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013002301,Census Tract 23.01,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013002302,Census Tract 23.02,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013010100,Census Tract 101.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013010400,Census Tract 104.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013010600,Census Tract 106.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013010700,Census Tract 107.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30013010800,Census Tract 108.00,Cascade County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30015010200,Census Tract 102.00,Chouteau County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30015010300,Census Tract 103.00,Chouteau County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
30017961300,Census Tract 9613.00,Custer County,Montana,NA,Broadband Coverage,GSO_B_upload,3,NA,NA,GSO Satellite Upload Speed for Business,int,"FCC, DEC 2023",3
