"FIPS","County","State","measure","value"
56013,"Fremont County","Wyoming","Met_Breast_Screen",0.646
56015,"Goshen County","Wyoming","Met_Breast_Screen",0.683
56017,"Hot Springs County","Wyoming","Met_Breast_Screen",0.677
56019,"Johnson County","Wyoming","Met_Breast_Screen",0.671
56021,"Laramie County","Wyoming","Met_Breast_Screen",0.699
56023,"Lincoln County","Wyoming","Met_Breast_Screen",0.665
56025,"Natrona County","Wyoming","Met_Breast_Screen",0.708
56027,"Niobrara County","Wyoming","Met_Breast_Screen",0.649
56029,"Park County","Wyoming","Met_Breast_Screen",0.71
56031,"Platte County","Wyoming","Met_Breast_Screen",0.627
56033,"Sheridan County","Wyoming","Met_Breast_Screen",0.729
56035,"Sublette County","Wyoming","Met_Breast_Screen",0.671
56037,"Sweetwater County","Wyoming","Met_Breast_Screen",0.652
56039,"Teton County","Wyoming","Met_Breast_Screen",0.707
56041,"Uinta County","Wyoming","Met_Breast_Screen",0.692
56043,"Washakie County","Wyoming","Met_Breast_Screen",0.653
56045,"Weston County","Wyoming","Met_Breast_Screen",0.656
16001,"Ada County","Idaho","Met_Colon_Screen",0.649
16003,"Adams County","Idaho","Met_Colon_Screen",0.651
16005,"Bannock County","Idaho","Met_Colon_Screen",0.59
16007,"Bear Lake County","Idaho","Met_Colon_Screen",0.62
16009,"Benewah County","Idaho","Met_Colon_Screen",0.586
16011,"Bingham County","Idaho","Met_Colon_Screen",0.606
16013,"Blaine County","Idaho","Met_Colon_Screen",0.658
16015,"Boise County","Idaho","Met_Colon_Screen",0.673
16017,"Bonner County","Idaho","Met_Colon_Screen",0.622
16019,"Bonneville County","Idaho","Met_Colon_Screen",0.648
16021,"Boundary County","Idaho","Met_Colon_Screen",0.606
16023,"Butte County","Idaho","Met_Colon_Screen",0.598
16025,"Camas County","Idaho","Met_Colon_Screen",0.617
16027,"Canyon County","Idaho","Met_Colon_Screen",0.585
16029,"Caribou County","Idaho","Met_Colon_Screen",0.594
16031,"Cassia County","Idaho","Met_Colon_Screen",0.562
16033,"Clark County","Idaho","Met_Colon_Screen",0.552
16035,"Clearwater County","Idaho","Met_Colon_Screen",0.597
16037,"Custer County","Idaho","Met_Colon_Screen",0.627
16039,"Elmore County","Idaho","Met_Colon_Screen",0.594
16041,"Franklin County","Idaho","Met_Colon_Screen",0.557
16043,"Fremont County","Idaho","Met_Colon_Screen",0.603
16045,"Gem County","Idaho","Met_Colon_Screen",0.618
16047,"Gooding County","Idaho","Met_Colon_Screen",0.582
16049,"Idaho County","Idaho","Met_Colon_Screen",0.628
16051,"Jefferson County","Idaho","Met_Colon_Screen",0.596
16053,"Jerome County","Idaho","Met_Colon_Screen",0.551
16055,"Kootenai County","Idaho","Met_Colon_Screen",0.612
16057,"Latah County","Idaho","Met_Colon_Screen",0.622
16059,"Lemhi County","Idaho","Met_Colon_Screen",0.655
16061,"Lewis County","Idaho","Met_Colon_Screen",0.648
16063,"Lincoln County","Idaho","Met_Colon_Screen",0.559
16065,"Madison County","Idaho","Met_Colon_Screen",0.559
16067,"Minidoka County","Idaho","Met_Colon_Screen",0.566
16069,"Nez Perce County","Idaho","Met_Colon_Screen",0.66
16071,"Oneida County","Idaho","Met_Colon_Screen",0.635
16073,"Owyhee County","Idaho","Met_Colon_Screen",0.551
16075,"Payette County","Idaho","Met_Colon_Screen",0.615
16077,"Power County","Idaho","Met_Colon_Screen",0.583
16079,"Shoshone County","Idaho","Met_Colon_Screen",0.587
16081,"Teton County","Idaho","Met_Colon_Screen",0.574
16083,"Twin Falls County","Idaho","Met_Colon_Screen",0.618
16085,"Valley County","Idaho","Met_Colon_Screen",0.66
16087,"Washington County","Idaho","Met_Colon_Screen",0.603
30001,"Beaverhead County","Montana","Met_Colon_Screen",0.657
30003,"Big Horn County","Montana","Met_Colon_Screen",0.543
30005,"Blaine County","Montana","Met_Colon_Screen",0.556
30007,"Broadwater County","Montana","Met_Colon_Screen",0.625
30009,"Carbon County","Montana","Met_Colon_Screen",0.646
30011,"Carter County","Montana","Met_Colon_Screen",0.66
30013,"Cascade County","Montana","Met_Colon_Screen",0.635
30015,"Chouteau County","Montana","Met_Colon_Screen",0.613
30017,"Custer County","Montana","Met_Colon_Screen",0.645
30019,"Daniels County","Montana","Met_Colon_Screen",0.646
