FIPS,Tract,County,State,measure,value
16011950502,Census Tract 9505.02,Bingham County,Idaho,Vacancy Rate,0.06212204507971413
16011950600,Census Tract 9506,Bingham County,Idaho,Vacancy Rate,0.07826520438683948
16011950700,Census Tract 9507,Bingham County,Idaho,Vacancy Rate,0.07453786523553965
16013960101,Census Tract 9601.01,Blaine County,Idaho,Vacancy Rate,0.26405228758169935
16013960102,Census Tract 9601.02,Blaine County,Idaho,Vacancy Rate,0.2569360675512666
16013960201,Census Tract 9602.01,Blaine County,Idaho,Vacancy Rate,0.06110901546586194
16013960202,Census Tract 9602.02,Blaine County,Idaho,Vacancy Rate,0.18078175895765472
16013960301,Census Tract 9603.01,Blaine County,Idaho,Vacancy Rate,0.5630597014925374
16013960302,Census Tract 9603.02,Blaine County,Idaho,Vacancy Rate,0.5980230642504119
16013960501,Census Tract 9605.01,Blaine County,Idaho,Vacancy Rate,0.655868544600939
16013960502,Census Tract 9605.02,Blaine County,Idaho,Vacancy Rate,0.5561079545454546
16015950201,Census Tract 9502.01,Boise County,Idaho,Vacancy Rate,0.27141568981064024
16015950202,Census Tract 9502.02,Boise County,Idaho,Vacancy Rate,0.5191231343283582
16015950203,Census Tract 9502.03,Boise County,Idaho,Vacancy Rate,0.30614973262032086
16017950100,Census Tract 9501,Bonner County,Idaho,Vacancy Rate,0.3241852487135506
16017950201,Census Tract 9502.01,Bonner County,Idaho,Vacancy Rate,0.17842323651452283
16017950202,Census Tract 9502.02,Bonner County,Idaho,Vacancy Rate,0.28678678678678676
16017950203,Census Tract 9502.03,Bonner County,Idaho,Vacancy Rate,0.13049713193116635
16017950300,Census Tract 9503,Bonner County,Idaho,Vacancy Rate,0.09336870026525199
16017950401,Census Tract 9504.01,Bonner County,Idaho,Vacancy Rate,0.5022692889561271
16017950402,Census Tract 9504.02,Bonner County,Idaho,Vacancy Rate,0.1592128801431127
16017950403,Census Tract 9504.03,Bonner County,Idaho,Vacancy Rate,0.17559055118110237
16017950500,Census Tract 9505,Bonner County,Idaho,Vacancy Rate,0.15589804386484885
16017950600,Census Tract 9506,Bonner County,Idaho,Vacancy Rate,0.6833607907742998
16017950701,Census Tract 9507.01,Bonner County,Idaho,Vacancy Rate,0.2111506524317912
16017950702,Census Tract 9507.02,Bonner County,Idaho,Vacancy Rate,0.1790794979079498
16017950801,Census Tract 9508.01,Bonner County,Idaho,Vacancy Rate,0.23603603603603604
16017950802,Census Tract 9508.02,Bonner County,Idaho,Vacancy Rate,0.15153337342152737
16017950901,Census Tract 9509.01,Bonner County,Idaho,Vacancy Rate,0.5129490392648287
16017950902,Census Tract 9509.02,Bonner County,Idaho,Vacancy Rate,0.11541072640868975
16019970100,Census Tract 9701,Bonneville County,Idaho,Vacancy Rate,0.23974879940893978
16019970300,Census Tract 9703,Bonneville County,Idaho,Vacancy Rate,0.05432098765432099
16019970401,Census Tract 9704.01,Bonneville County,Idaho,Vacancy Rate,0.030965391621129327
16019970402,Census Tract 9704.02,Bonneville County,Idaho,Vacancy Rate,0.03651300775901415
16019970404,Census Tract 9704.04,Bonneville County,Idaho,Vacancy Rate,0.0
16019970405,Census Tract 9704.05,Bonneville County,Idaho,Vacancy Rate,0.04354648881914476
16019970502,Census Tract 9705.02,Bonneville County,Idaho,Vacancy Rate,0.049315068493150684
16019970503,Census Tract 9705.03,Bonneville County,Idaho,Vacancy Rate,0.06228373702422145
16019970504,Census Tract 9705.04,Bonneville County,Idaho,Vacancy Rate,0.04628736740597879
16019970505,Census Tract 9705.05,Bonneville County,Idaho,Vacancy Rate,0.03345900094250707
16019970601,Census Tract 9706.01,Bonneville County,Idaho,Vacancy Rate,0.06493506493506493
16019970602,Census Tract 9706.02,Bonneville County,Idaho,Vacancy Rate,0.017333883615352867
16019970603,Census Tract 9706.03,Bonneville County,Idaho,Vacancy Rate,0.08740068104426787
16019970700,Census Tract 9707,Bonneville County,Idaho,Vacancy Rate,0.04791271347248577
16019970800,Census Tract 9708,Bonneville County,Idaho,Vacancy Rate,0.08465244322092223
16019970900,Census Tract 9709,Bonneville County,Idaho,Vacancy Rate,0.0499219968798752
16019971000,Census Tract 9710,Bonneville County,Idaho,Vacancy Rate,0.05773781353525793
16019971100,Census Tract 9711,Bonneville County,Idaho,Vacancy Rate,0.12471131639722864
16019971200,Census Tract 9712,Bonneville County,Idaho,Vacancy Rate,0.11047786058746165
16019971301,Census Tract 9713.01,Bonneville County,Idaho,Vacancy Rate,0.06013986013986014
16019971302,Census Tract 9713.02,Bonneville County,Idaho,Vacancy Rate,0.07161345987920621
16019971401,Census Tract 9714.01,Bonneville County,Idaho,Vacancy Rate,0.1396011396011396
16019971402,Census Tract 9714.02,Bonneville County,Idaho,Vacancy Rate,0.0
16019971500,Census Tract 9715,Bonneville County,Idaho,Vacancy Rate,0.09290322580645162
16021970100,Census Tract 9701,Boundary County,Idaho,Vacancy Rate,0.12309257375381485
16021970200,Census Tract 9702,Boundary County,Idaho,Vacancy Rate,0.15277223773434384
16023970100,Census Tract 9701,Butte County,Idaho,Vacancy Rate,0.20311284046692607
16025970100,Census Tract 9701,Camas County,Idaho,Vacancy Rate,0.523598820058997
16027020100,Census Tract 201,Canyon County,Idaho,Vacancy Rate,0.1299342105263158
16027020200,Census Tract 202,Canyon County,Idaho,Vacancy Rate,0.043936731107205626
16027020300,Census Tract 203,Canyon County,Idaho,Vacancy Rate,0.039766702014846236
16027020403,Census Tract 204.03,Canyon County,Idaho,Vacancy Rate,0.0
16027020404,Census Tract 204.04,Canyon County,Idaho,Vacancy Rate,0.06725468577728776
16027020405,Census Tract 204.05,Canyon County,Idaho,Vacancy Rate,0.05625
16027020406,Census Tract 204.06,Canyon County,Idaho,Vacancy Rate,0.10091743119266056
16027020501,Census Tract 205.01,Canyon County,Idaho,Vacancy Rate,0.0
16027020503,Census Tract 205.03,Canyon County,Idaho,Vacancy Rate,0.04795050270688322
16027020505,Census Tract 205.05,Canyon County,Idaho,Vacancy Rate,0.0
16027020506,Census Tract 205.06,Canyon County,Idaho,Vacancy Rate,0.01872340425531915
