FIPS,County,State,measure,value
30071,Phillips County,Montana,Under 18,0.23482163949917317
30073,Pondera County,Montana,Under 18,0.23383998663771505
30075,Powder River County,Montana,Under 18,0.16864072194021432
30077,Powell County,Montana,Under 18,0.14632752214918548
30079,Prairie County,Montana,Under 18,0.2260327357755261
30081,Ravalli County,Montana,Under 18,0.18765041447544345
30083,Richland County,Montana,Under 18,0.2543550941404188
30085,Roosevelt County,Montana,Under 18,0.3347532178905454
30087,Rosebud County,Montana,Under 18,0.29061371841155237
30089,Sanders County,Montana,Under 18,0.17542608006341656
30091,Sheridan County,Montana,Under 18,0.21756756756756757
30093,Silver Bow County,Montana,Under 18,0.20234521044581658
30095,Stillwater County,Montana,Under 18,0.2067275562486077
30097,Sweet Grass County,Montana,Under 18,0.20151474168244524
30099,Teton County,Montana,Under 18,0.2476755370310997
30101,Toole County,Montana,Under 18,0.2064567556795536
30103,Treasure County,Montana,Under 18,0.17352941176470588
30105,Valley County,Montana,Under 18,0.2264300847457627
30107,Wheatland County,Montana,Under 18,0.2092233009708738
30109,Wibaux County,Montana,Under 18,0.26720285969615726
30111,Yellowstone County,Montana,Under 18,0.2314045093158696
32001,Churchill County,Nevada,Under 18,0.22220473060726514
32003,Clark County,Nevada,Under 18,0.2271676127110947
32005,Douglas County,Nevada,Under 18,0.15514592933947774
32007,Elko County,Nevada,Under 18,0.2639365671641791
32009,Esmeralda County,Nevada,Under 18,0.09795918367346938
32011,Eureka County,Nevada,Under 18,0.2601726263871763
32013,Humboldt County,Nevada,Under 18,0.26381327464380866
32015,Lander County,Nevada,Under 18,0.2629189944134078
32017,Lincoln County,Nevada,Under 18,0.22054581761704015
32019,Lyon County,Nevada,Under 18,0.20942205771010347
32021,Mineral County,Nevada,Under 18,0.19811733800350262
32023,Nye County,Nevada,Under 18,0.16652481720762893
32027,Pershing County,Nevada,Under 18,0.1689691817215728
32029,Storey County,Nevada,Under 18,0.16214896214896216
32031,Washoe County,Nevada,Under 18,0.21103449126109058
32033,White Pine County,Nevada,Under 18,0.19995554073580082
32510,Carson City,Nevada,Under 18,0.20022661333241773
49001,Beaver County,Utah,Under 18,0.308363841171501
49003,Box Elder County,Utah,Under 18,0.31033950352541556
49005,Cache County,Utah,Under 18,0.29632963370726334
49007,Carbon County,Utah,Under 18,0.25794080047202284
49009,Daggett County,Utah,Under 18,0.25391849529780564
49011,Davis County,Utah,Under 18,0.3111901981092576
49013,Duchesne County,Utah,Under 18,0.3283280246726326
49015,Emery County,Utah,Under 18,0.28551222469185694
49017,Garfield County,Utah,Under 18,0.22144112478031636
49019,Grand County,Utah,Under 18,0.1837809917355372
49021,Iron County,Utah,Under 18,0.27772611421092513
49023,Juab County,Utah,Under 18,0.3371849619023696
49025,Kane County,Utah,Under 18,0.22805221397491682
49027,Millard County,Utah,Under 18,0.31212097950410683
49029,Morgan County,Utah,Under 18,0.34341392415298777
49031,Piute County,Utah,Under 18,0.19160997732426305
49033,Rich County,Utah,Under 18,0.32166732206055837
49035,Salt Lake County,Utah,Under 18,0.2609408601922851
49037,San Juan County,Utah,Under 18,0.28222252822913796
49039,Sanpete County,Utah,Under 18,0.2481954469739034
49041,Sevier County,Utah,Under 18,0.2879955692989339
49043,Summit County,Utah,Under 18,0.23544351425077603
49045,Tooele County,Utah,Under 18,0.31709260860168575
49047,Uintah County,Utah,Under 18,0.3206030430307919
49049,Utah County,Utah,Under 18,0.32235470052746085
49051,Wasatch County,Utah,Under 18,0.2997800565568854
49053,Washington County,Utah,Under 18,0.24903844580107695
49055,Wayne County,Utah,Under 18,0.23499210110584517
49057,Weber County,Utah,Under 18,0.2732316702160024
56001,Albany County,Wyoming,Under 18,0.1548834110592938
56003,Big Horn County,Wyoming,Under 18,0.24875962360992301
56005,Campbell County,Wyoming,Under 18,0.2687111850950765
56007,Carbon County,Wyoming,Under 18,0.22814703265110547
56009,Converse County,Wyoming,Under 18,0.24058562167674266
56011,Crook County,Wyoming,Under 18,0.24731330945163957
56013,Fremont County,Wyoming,Under 18,0.24823613014567789
56015,Goshen County,Wyoming,Under 18,0.19798284625158832
56017,Hot Springs County,Wyoming,Under 18,0.20883882149046792
56019,Johnson County,Wyoming,Under 18,0.19411902530459232
56021,Laramie County,Wyoming,Under 18,0.22803939551018781
56023,Lincoln County,Wyoming,Under 18,0.2620996261493382
56025,Natrona County,Wyoming,Under 18,0.23883732045380224
56027,Niobrara County,Wyoming,Under 18,0.18130081300813009
56029,Park County,Wyoming,Under 18,0.20560278465760762
56031,Platte County,Wyoming,Under 18,0.19540496634950105
56033,Sheridan County,Wyoming,Under 18,0.21654477803438543
56035,Sublette County,Wyoming,Under 18,0.22372457675264174
56037,Sweetwater County,Wyoming,Under 18,0.254853965160769
56039,Teton County,Wyoming,Under 18,0.17626145806562152
56041,Uinta County,Wyoming,Under 18,0.2792757714396963
56043,Washakie County,Wyoming,Under 18,0.21877022653721684
56045,Weston County,Wyoming,Under 18,0.2042212518195051
16001,Ada County,Idaho,18 to 64,0.6201522028406373
16003,Adams County,Idaho,18 to 64,0.5380824372759857
16005,Bannock County,Idaho,18 to 64,0.5976393622618204
16007,Bear Lake County,Idaho,18 to 64,0.5205096333126166
16009,Benewah County,Idaho,18 to 64,0.5472202240263077
16011,Bingham County,Idaho,18 to 64,0.5556752948003233
16013,Blaine County,Idaho,18 to 64,0.5926674364896074
16015,Boise County,Idaho,18 to 64,0.5748495325906006
16017,Bonner County,Idaho,18 to 64,0.5481907620476905
16019,Bonneville County,Idaho,18 to 64,0.564165796449514
16021,Boundary County,Idaho,18 to 64,0.5329550060802595
16023,Butte County,Idaho,18 to 64,0.5397312859884836
16025,Camas County,Idaho,18 to 64,0.5639894086496028
16027,Canyon County,Idaho,18 to 64,0.5844021003719054
16029,Caribou County,Idaho,18 to 64,0.5522810994616039
16031,Cassia County,Idaho,18 to 64,0.5494187215897662
16033,Clark County,Idaho,18 to 64,0.626984126984127
16035,Clearwater County,Idaho,18 to 64,0.5692395005675369
16037,Custer County,Idaho,18 to 64,0.5138121546961326
16039,Elmore County,Idaho,18 to 64,0.6163745130773511
