"FIPS","Tract","County","State","Vacancy.Rate","No.Vehicle","Single.Parent.Household","Multi.Unit.Structures","Mobile.Homes","Owner.Occupied.Housing","Crowded.Housing","Lack.Complete.Plumbing","Median.Home.Value","Median.Monthly.Mortgage","Median.Gross.Rent","No.Home.Broadband","Rent.Burden..40..Income."
16055000704,"Census Tract 7.04","Kootenai County","Idaho",0.112758073054526,0.0131348511383538,0.0483293556085919,0,0.011646373742721,0.668257756563246,0.0190930787589499,0,592600,2024,1907,0.0503461296412838,0.330935251798561
16055000800,"Census Tract 8","Kootenai County","Idaho",0.096085409252669,0.0172530446549391,0.0476377952755906,0.120996441281139,0.0096085409252669,0.676771653543307,0.00905511811023622,0.00118110236220472,536500,1813,1473,0.0208785702355103,0.394640682095006
16055000901,"Census Tract 9.01","Kootenai County","Idaho",0.0548405148293229,0.063953488372093,0.0651272942569568,0.391717963066592,0.194739787353106,0.246299585553582,0.0698638247483718,0,146100,0,1160,0.172802653399668,0.255302435192459
16055000902,"Census Tract 9.02","Kootenai County","Idaho",0.0787653006918574,0.046969696969697,0.0433275563258232,0.513038850452368,0,0.261698440207972,0,0,460800,1434,1039,0.238025055268976,0.406103286384977
16055001002,"Census Tract 10.02","Kootenai County","Idaho",0.0248538011695906,0,0.0489755122438781,0.00389863547758285,0.0238791423001949,0.859570214892554,0.00949525237381309,0,498300,1819,1608,0.0190884300740164,0.491103202846975
16055001003,"Census Tract 10.03","Kootenai County","Idaho",0.0732484076433121,0.0617715617715618,0,0.162420382165605,0.101910828025478,0.738831615120275,0.0160366552119129,0,472900,1654,0,0.110361445783133,0.157894736842105
16055001004,"Census Tract 10.04","Kootenai County","Idaho",0.0608308605341246,0.0192822710230316,0.0157977883096366,0.02324431256182,0.120178041543027,0.766719325961032,0.0289626119010005,0,366200,1435,1738,0.0820016820857864,0.110609480812641
16055001100,"Census Tract 11","Kootenai County","Idaho",0.0754716981132075,0.0102669404517454,0.0153061224489796,0.0650943396226415,0,0.722448979591837,0,0,663700,2147,838,0.0124677558039553,0.617647058823529
16055001201,"Census Tract 12.01","Kootenai County","Idaho",0.0267584097859327,0.0213730569948187,0.0392772977219167,0.0107033639143731,0.0237003058103976,0.80675569520817,0.00549882168106834,0,381600,1600,1381,0.0342034203420342,0.585365853658537
16055001202,"Census Tract 12.02","Kootenai County","Idaho",0.0798985415345593,0,0.11026878015162,0.187698161065314,0,0.475534114403859,0,0,390400,1427,974,0.0838344534842589,0.350854139290407
16055001300,"Census Tract 13","Kootenai County","Idaho",0.0624375624375624,0.0172820109976434,0.0649973361747469,0.0859140859140859,0,0.534896110815131,0.0223761321257326,0.00426212040490144,353300,1410,1280,0.0640802092414996,0.390607101947308
16055001400,"Census Tract 14","Kootenai County","Idaho",0.19543317662861,0.0298507462686567,0.0125208681135225,0.108126259234385,0.0114170584284755,0.520033388981636,0.00417362270450751,0.0200333889816361,642700,1791,1236,0.0762124711316398,0.330434782608696
16055001500,"Census Tract 15","Kootenai County","Idaho",0.145758661887694,0.00834637454355764,0.0405594405594406,0.00716845878136201,0.0197132616487455,0.644055944055944,0.0195804195804196,0.00909090909090909,404000,1546,1210,0.0890225563909774,0.235756385068762
16055001600,"Census Tract 16","Kootenai County","Idaho",0.127437325905292,0,0.0558659217877095,0.0905292479108635,0,0.624102154828412,0,0,573500,1327,1480,0.025399129172714,0.35031847133758
16055001700,"Census Tract 17","Kootenai County","Idaho",0.0523584905660377,0,0.0428073668491787,0.0966981132075472,0.0160377358490566,0.737182677949228,0.00597312095569935,0,639200,2174,1167,0.0505902192242833,0.327651515151515
16055001801,"Census Tract 18.01","Kootenai County","Idaho",0.290399522957662,0,0.0117647058823529,0.00715563506261181,0.0161001788908766,0.960504201680672,0.00588235294117647,0,804100,2491,2259,0.0179887938661162,0.0638297872340425
16055001802,"Census Tract 18.02","Kootenai County","Idaho",0.111111111111111,0.0117388114453412,0.0436440677966102,0.0203389830508475,0.0297551789077213,0.883050847457627,0.00805084745762712,0,616400,2158,1550,0.0407374890254609,0.271739130434783
16055001901,"Census Tract 19.01","Kootenai County","Idaho",0.14721919302072,0.04644412191582,0.0268542199488491,0,0.166848418756816,0.969309462915601,0.0255754475703325,0.0166240409207161,547100,1813,1115,0.0682795698924731,0
16055001902,"Census Tract 19.02","Kootenai County","Idaho",0.601637107776262,0.0390625,0.0102739726027397,0.0300136425648022,0.0422919508867667,0.931506849315068,0,0,540800,1911,850,0.0524886877828055,0.1
16055002000,"Census Tract 20","Kootenai County","Idaho",0.309811503141614,0.0197547683923706,0.0266106442577031,0,0.0425326244562591,0.932072829131653,0.0259103641456583,0.00700280112044818,694000,1963,2614,0.084619625137817,0.185567010309278
16055940000,"Census Tract 9400","Kootenai County","Idaho",0.560103403705299,0.0246252676659529,0.0372184133202742,0.001292546316243,0.168892718655752,0.864838393731636,0.00881488736532811,0.00881488736532811,449300,1806,965,0.15327564894932,0.166666666666667
16057005101,"Census Tract 51.01","Latah County","Idaho",0,0.00809716599190283,0.0619195046439628,0.0835913312693498,0.11609907120743,0.496130030959752,0.0131578947368421,0,311200,1875,981,0.115575966322235,0.298003072196621
16057005102,"Census Tract 51.02","Latah County","Idaho",0.0970178926441352,0.0728920409771474,0.0184940554821664,0.389662027833002,0.104174950298211,0.296785557023338,0,0.0158520475561427,292800,1674,904,0.0453938584779706,0.409517845961177
16057005200,"Census Tract 52","Latah County","Idaho",0.0518918918918919,0.000928505106778087,0.0581527936145952,0.0900900900900901,0.0324324324324324,0.735461801596351,0.00874192322310908,0,381300,1583,972,0.0504334121355398,0.23132183908046
16057005301,"Census Tract 53.01","Latah County","Idaho",0,0.0309951060358891,0.0380952380952381,0.0371428571428571,0.121904761904762,0.607619047619048,0.0171428571428571,0,343200,1688,1250,0.0450204638472033,0.118932038834951
16057005302,"Census Tract 53.02","Latah County","Idaho",0.0761652140962486,0.0410769761822575,0.0459392945036916,0.260325881015536,0,0.339622641509434,0.0328137817883511,0,347400,1889,796,0.0956325301204819,0.48695652173913
16057005400,"Census Tract 54","Latah County","Idaho",0.12284730195178,0.0130039011703511,0.0274869109947644,0.192881745120551,0.186567164179104,0.459424083769634,0.0183246073298429,0.00785340314136126,339600,1779,854,0.159134309357097,0.406779661016949
16057005500,"Census Tract 55","Latah County","Idaho",0.132848988064349,0,0.06163973668462,0.0041515308770109,0.187337830825117,0.933572710951526,0.0424895272292041,0.0119688809096349,323700,1549,708,0.0512280701754386,0.108108108108108
16057005600,"Census Tract 56","Latah County","Idaho",0.0959409594095941,0.0099241097489784,0.0221574344023324,0,0.136531365313653,0.909620991253644,0.0209912536443149,0.00524781341107872,366100,1624,986,0.103720128110372,0.135483870967742
16057005700,"Census Tract 57","Latah County","Idaho",0.0816582914572864,0.0225409836065574,0.0129958960328317,0.0358040201005025,0.204145728643216,0.820109439124487,0.0184678522571819,0.00615595075239398,296600,1571,918,0.0967147681915873,0.368821292775665
16059970100,"Census Tract 9701","Lemhi County","Idaho",0.276755282890252,0.00859375,0.0263901979264844,0,0.132242672119973,0.90951932139491,0,0.0367577756833176,262100,1327,788,0.0261854210898796,0.135416666666667
16059970200,"Census Tract 9702","Lemhi County","Idaho",0.213433772755807,0.053475935828877,0.0782122905027933,0.0175768989328311,0.109855618330195,0.672785315243416,0.0279329608938547,0.00718276137270551,274700,1245,550,0.181238615664845,0.224390243902439
16059970300,"Census Tract 9703","Lemhi County","Idaho",0.342639593908629,0.000823723228995058,0.0135135135135135,0,0.227157360406091,0.885135135135135,0.0193050193050193,0.00193050193050193,304900,1526,950,0.0457472043375127,0.218487394957983
16061940001,"Census Tract 9400.01","Lewis County","Idaho",0.153388822829964,0.00572519083969466,0.0351123595505618,0.0202140309155767,0.13436385255648,0.657303370786517,0.023876404494382,0.0140449438202247,209200,1192,619,0.123610202746893,0.118852459016393
16061940002,"Census Tract 9400.02","Lewis County","Idaho",0.145245559038662,0.00646830530401035,0.0415647921760391,0,0.118077324973877,0.810513447432763,0.0158924205378973,0.0146699266503667,193800,1281,798,0.150548354935194,0.154838709677419
16061950300,"Census Tract 9503","Lewis County","Idaho",0.36,0,0,0,0.44,1,0,0,650000,0,0,0.194444444444444,NA
16063950100,"Census Tract 9501","Lincoln County","Idaho",0.0694374049670552,0.00313234142521535,0.0506535947712418,0.00506842372022301,0.220476431829701,0.769063180827887,0.0239651416122004,0.00272331154684096,206700,1268,860,0.103468097336655,0.195754716981132
16065950101,"Census Tract 9501.01","Madison County","Idaho",0.14585764294049,0.0188501413760603,0.0204918032786885,0,0.14585764294049,0.822404371584699,0.0122950819672131,0,443500,1747,936,0.106337728626117,0.0307692307692308
16065950102,"Census Tract 9501.02","Madison County","Idaho",0.0791974656810982,0.0092378752886836,0.00688073394495413,0,0.0929250263991552,0.690366972477064,0.0711009174311927,0,336500,1610,1407,0.0181818181818182,0.0592592592592593
16065950103,"Census Tract 9501.03","Madison County","Idaho",0.168508287292818,0,0,0.330110497237569,0.0511049723756906,0.476744186046512,0.0980066445182724,0,484200,2159,973,0.0451547437848808,0.273015873015873
16065950200,"Census Tract 9502","Madison County","Idaho",0.0839975475168608,0.0122549019607843,0.0140562248995984,0.465971796443899,0.0717351318209687,0.248995983935743,0.129183400267738,0.0227576974564926,247500,1422,976,0.233287858117326,0.341354723707665
16065950301,"Census Tract 9503.01","Madison County","Idaho",0.171561051004637,0.0475497331392528,0.00559701492537313,0.578825347758887,0.00463678516228748,0.0652985074626866,0.217350746268657,0,312900,0,596,0.564217891054473,0.203592814371257
16065950303,"Census Tract 9503.03","Madison County","Idaho",0.243252840909091,0.00322511287895076,0.00703894885030502,0.627840909090909,0.00745738636363636,0.0431722196152041,0.114500234631628,0,2000001,2404,961,0.314131526104418,0.408043158410986
16065950304,"Census Tract 9503.04","Madison County","Idaho",0.0684138869979578,0.00455635491606715,0.00840336134453781,0.466984343090538,0.0078284547311096,0.217391304347826,0.262331019364267,0,405800,1513,968,0.202787830049591,0.252567693744164
16065950401,"Census Tract 9504.01","Madison County","Idaho",0.234207968901846,0.00697050938337802,0.067258883248731,0.166180758017493,0,0.656091370558376,0.0444162436548223,0,401500,1536,962,0.0959752321981424,0.387453874538745
16065950402,"Census Tract 9504.02","Madison County","Idaho",0.0761290322580645,0.0139405204460967,0.0167597765363128,0.0206451612903226,0.116129032258065,0.66340782122905,0.0111731843575419,0,327500,1436,973,0.0278491859468724,0.273858921161826
16065950501,"Census Tract 9505.01","Madison County","Idaho",0.0923845193508115,0,0.0440165061898212,0,0.117353308364544,0.922971114167813,0.0371389270976616,0,372800,1660,1077,0.046559397466621,0.392857142857143
16065950502,"Census Tract 9505.02","Madison County","Idaho",0.0522466039707419,0,0.0352811466372657,0,0.108672936259143,0.945975744211687,0.0385887541345094,0,294800,1424,920,0.0131479140328697,0.326530612244898
16067970100,"Census Tract 9701","Minidoka County","Idaho",0.0943931866572037,0.026691495965239,0.0564263322884013,0.0085166784953868,0.0503903477643719,0.760188087774295,0.0125391849529781,0,273100,1242,738,0.153889997150185,0.0196078431372549
16067970200,"Census Tract 9702","Minidoka County","Idaho",0.0649137222678718,0,0.0597539543057996,0,0.14708299096138,0.710456942003515,0.0114235500878735,0,268100,1351,1056,0.0735979431142536,0.238239757207891
16067970300,"Census Tract 9703","Minidoka County","Idaho",0.0836298932384342,0,0.0058252427184466,0,0.132562277580071,0.728155339805825,0.041747572815534,0.0029126213592233,305300,1594,767,0.0922401171303074,0.282142857142857
16067970400,"Census Tract 9704","Minidoka County","Idaho",0.0807712350182387,0.0135996600084998,0.0884353741496599,0.0343929129755081,0.0406461698801459,0.751133786848073,0.132086167800454,0,193800,1424,804,0.0501243543141381,0.218678815489749
16067970500,"Census Tract 9705","Minidoka County","Idaho",0.0778894472361809,0.00845410628019324,0.106267029972752,0.0778894472361809,0.113065326633166,0.699591280653951,0.0517711171662125,0,213500,1168,883,0.0792079207920792,0.287981859410431
16069940000,"Census Tract 9400","Nez Perce County","Idaho",0.125551741049534,0.00973096737263881,0.0482333146382501,0.00441392839627268,0.24816086316822,0.775659001682558,0.0482333146382501,0.00336511497476164,228300,1395,846,0.117805151175812,0.215
16069960200,"Census Tract 9602","Nez Perce County","Idaho",0.31055900621118,0,0,0,0.304347826086957,0.864864864864865,0,0,285000,1450,0,0,0
16069960300,"Census Tract 9603","Nez Perce County","Idaho",0.110331930808789,0.0165254237288136,0.0803993694167105,0.11781206171108,0.0668536699392239,0.546505517603784,0.0278507619548082,0.0204939569101419,434600,1897,877,0.174143556280587,0.269988412514484
16069960400,"Census Tract 9604","Nez Perce County","Idaho",0.048955223880597,0,0.0822347771500314,0.013134328358209,0,0.706842435655995,0,0.00502197112366604,237200,1359,1080,0.0938740782756665,0.486081370449679
16069960500,"Census Tract 9605","Nez Perce County","Idaho",0.0680657969370391,0,0.0815581253804017,0.11287577992059,0.00623936471922859,0.6457699330493,0.00365185636031649,0,300900,1600,1032,0.0503790657862558,0.130584192439863
16069960600,"Census Tract 9606","Nez Perce County","Idaho",0.0580592773041007,0,0.0198275862068966,0.11043442955745,0.0682095006090134,0.675431034482759,0.0387931034482759,0,265000,1528,1012,0.116567934263329,0.472775564409031
16069960700,"Census Tract 9607","Nez Perce County","Idaho",0.0718496683861459,0.0338645418326693,0.0889241762604208,0.0700073691967576,0.171333824613117,0.66534339023422,0,0.00793965859468043,342600,1835,837,0.0996918615189415,0.461447212336892
16069960800,"Census Tract 9608","Nez Perce County","Idaho",0.015990159901599,0.00551876379690949,0.02,0.0252152521525215,0.0153751537515375,0.83125,0,0,302800,1713,838,0.0814012096774194,0.155555555555556
16069960900,"Census Tract 9609","Nez Perce County","Idaho",0.0596825396825397,0.0311653116531165,0.0553679945982444,0.103492063492063,0.149206349206349,0.655638082376772,0.0337609723160027,0,237800,1534,784,0.101013299556681,0.188235294117647
16069961000,"Census Tract 9610","Nez Perce County","Idaho",0.0187953865869287,0,0.0470178493687418,0,0.0375907731738573,0.958206356116674,0,0,334600,1796,1341,0.0581591368846932,0.416666666666667
16071960100,"Census Tract 9601","Oneida County","Idaho",0.0630455868089234,0.00177698800533096,0.0201863354037267,0,0.0169738118331717,0.872153209109731,0.0502070393374741,0.0046583850931677,228100,1324,1009,0.111661996119853,0.1417004048583
16073950101,"Census Tract 9501.01","Owyhee County","Idaho",0.0244055068836045,0.0143351458230351,0.072482360487492,0.023153942428035,0.219023779724656,0.688903143040411,0.0769724182168056,0,225600,1458,943,0.0678370177719982,0.235051546391753
16073950102,"Census Tract 9501.02","Owyhee County","Idaho",0.0737951807228916,0.031810766721044,0.0569105691056911,0.0278614457831325,0.109939759036145,0.769918699186992,0.0666666666666667,0.0154471544715447,383200,1465,656,0.142020497803807,0.0424028268551237
16073950200,"Census Tract 9502","Owyhee County","Idaho",0.2226957911561,0.00220385674931129,0.0445510623714873,0,0.279168886521044,0.67854694996573,0.0993831391363948,0,266700,1561,891,0.130275676994389,0.0788912579957356
16075960100,"Census Tract 9601","Payette County","Idaho",0.0203298810893748,0.0337913108057928,0.0305403288958496,0.0118910625239739,0.196777905638665,0.698512137823023,0.0368050117462803,0.0140955364134691,282000,1214,900,0.0981132075471698,0.122077922077922
16075960200,"Census Tract 9602","Payette County","Idaho",0.0773722627737226,0.00702875399361022,0.0300632911392405,0.0912408759124088,0.0525547445255474,0.530063291139241,0.0411392405063291,0,265000,1265,800,0.145622652412598,0.138047138047138
16075960301,"Census Tract 9603.01","Payette County","Idaho",0,0,0.0747126436781609,0,0.0632183908045977,0.923371647509579,0,0,515700,1817,0,0.0548029556650246,0
16075960302,"Census Tract 9603.02","Payette County","Idaho",0.068414707655214,0.00867208672086721,0.0507926237463604,0.0756479807112719,0.145268233875829,0.766418634746037,0.0750566159818829,0,299600,1428,917,0.143319352905932,0.38781163434903
16075960400,"Census Tract 9604","Payette County","Idaho",0.0389123300515706,0,0.0360975609756098,0.00421940928270042,0.110642287857478,0.857560975609756,0.0404878048780488,0,337800,1527,941,0.10229799851742,0.184931506849315
16077960100,"Census Tract 9601","Power County","Idaho",0.11611030478955,0.0276679841897233,0.12807881773399,0,0.248185776487663,0.921182266009852,0.0197044334975369,0,173000,1094,944,0.0852520224019913,0.25
16077960200,"Census Tract 9602","Power County","Idaho",0.075737560546015,0.0285103349964362,0.0705097665555026,0.0180537208278292,0.225451343020696,0.694616484040019,0.0952834683182468,0,195800,1433,726,0.0801327643432906,0.124804992199688
16079960200,"Census Tract 9602","Shoshone County","Idaho",0.217075386012716,0.0208085612366231,0.0498839907192575,0.00181653042688465,0.146230699364214,0.822505800464037,0.0145011600928074,0.0237819025522042,280200,1335,927,0.112719506407214,0.254901960784314
16079960300,"Census Tract 9603","Shoshone County","Idaho",0.159379407616361,0.0264721772015127,0.0508948545861298,0.0446638457921956,0.0883874000940292,0.605704697986577,0.0536912751677852,0.00335570469798658,171700,1148,916,0.108548508398095,0.375886524822695
16079960400,"Census Tract 9604","Shoshone County","Idaho",0.199482822312523,0.0101677681748856,0.0350715274573143,0.04617657923901,0.0812707794606576,0.780802953391786,0.00876788186432857,0.00415320719889248,219200,1257,796,0.08174118573961,0.36
16081960101,"Census Tract 9601.01","Teton County","Idaho",0.151757188498403,0,0.131826741996234,0,0.073482428115016,0.947269303201507,0.00941619585687382,0,454300,1839,973,0.0717455621301775,0.142857142857143
16081960102,"Census Tract 9601.02","Teton County","Idaho",0.378698224852071,0,0,0,0,0.742857142857143,0.123809523809524,0.0571428571428571,650000,1167,0,0,1
16081960103,"Census Tract 9601.03","Teton County","Idaho",0.268565615462869,0,0.00556328233657858,0.0356052899287894,0.069175991861648,0.648122392211405,0.0528511821974965,0,394700,1525,1197,0.135202804206309,0.284584980237154
16081960104,"Census Tract 9601.04","Teton County","Idaho",0.296625222024867,0.00545171339563863,0.0618686868686869,0.0373001776198934,0.0435168738898757,0.743686868686869,0.0101010101010101,0,449300,1773,1294,0.0675990675990676,0.310344827586207
16081960105,"Census Tract 9601.05","Teton County","Idaho",0.306701030927835,0,0.0120817843866171,0.0335051546391753,0.0283505154639175,0.735130111524164,0.0678438661710037,0,822000,1959,1213,0.0228526398739165,0.350877192982456
16081960106,"Census Tract 9601.06","Teton County","Idaho",0.0841121495327103,0,0.0293367346938776,0,0.0467289719626168,0.970663265306122,0.0778061224489796,0,682800,2122,0,0,0
16081960107,"Census Tract 9601.07","Teton County","Idaho",0.361894024802706,0.0253456221198157,0,0,0.0721533258173619,0.814487632508834,0.0300353356890459,0,638600,1633,1564,0,0.314285714285714
16083000200,"Census Tract 2","Twin Falls County","Idaho",0.0417108518911276,0.0195150798344175,0.0402065658428624,0.0169671261930011,0.0106044538706257,0.802286978974548,0.00590188122464035,0.00627074880118038,338000,1642,890,0.0429614778748389,0.292910447761194
16083000300,"Census Tract 3","Twin Falls County","Idaho",0.114490161001789,0,0.0777777777777778,0.0250447227191413,0.127906976744186,0.726262626262626,0.0373737373737374,0.00606060606060606,332000,1575,950,0.0829343037732235,0.215867158671587
16083000400,"Census Tract 4","Twin Falls County","Idaho",0.0417318727177882,0.00520833333333333,0.0424605334784975,0,0.0318205529473135,0.825802939575395,0.0517147523135547,0.00544365813826892,200800,1212,763,0.0920150409201504,0.171875
16083000500,"Census Tract 5","Twin Falls County","Idaho",0.0498647081561654,0.00203183203521842,0.0903173311635476,0.0054116737533823,0.103594897564747,0.764035801464605,0.0252237591537836,0,289700,1517,1131,0.0654136451087761,0.255172413793103
16083000600,"Census Tract 6","Twin Falls County","Idaho",0.028735632183908,0,0.00591715976331361,0,0.083743842364532,0.841927303465765,0.0388841927303466,0.0169061707523246,428900,1683,1167,0.0330649798734906,0
16083000701,"Census Tract 7.01","Twin Falls County","Idaho",0.0602113541410666,0.0246543778801843,0.0677301255230126,0.0626689604325387,0.0344064880806095,0.640690376569038,0,0,345300,1767,1321,0.0450831220061989,0.158660844250364
16083000702,"Census Tract 7.02","Twin Falls County","Idaho",0.0155844155844156,0.0206980519480519,0.0353562005277045,0.0379220779220779,0.0103896103896104,0.639577836411609,0.0348284960422164,0,244500,1655,1010,0.0252791236570465,0.244509516837482
16083000800,"Census Tract 8","Twin Falls County","Idaho",0.0108892921960073,0.0318690783807063,0.0726605504587156,0.0424682395644283,0.0907441016333938,0.510825688073394,0.00513761467889908,0,192800,1279,1002,0.144121758036962,0.4576144036009
16083000900,"Census Tract 9","Twin Falls County","Idaho",0.0383631713554987,0.0201593999062353,0,0.0465473145780051,0.0388746803069054,0.813297872340425,0.00531914893617021,0,423800,1788,1070,0.0299654245101806,0.336182336182336
16083001001,"Census Tract 10.01","Twin Falls County","Idaho",0.0641799232035107,0,0.100234466588511,0,0.0257816785518376,0.847596717467761,0.0386869871043376,0,278600,1351,1487,0.0669053479525621,0.292307692307692
16083001002,"Census Tract 10.02","Twin Falls County","Idaho",0.0668016194331984,0.03,0.0737527114967462,0,0.0263157894736842,0.550433839479393,0.0184381778741865,0.00433839479392625,226500,1217,975,0.0731064763995609,0.209891435464415
16083001100,"Census Tract 11","Twin Falls County","Idaho",0.0949152542372881,0.0125751776927283,0.0137328339575531,0.123728813559322,0,0.234706616729089,0.0474406991260924,0,223600,1256,973,0.112918660287081,0.219412724306688
16083001201,"Census Tract 12.01","Twin Falls County","Idaho",0.045220377790498,0,0.0731414868105516,0.0257584430452204,0.194619347452776,0.751798561151079,0.0701438848920863,0.01378896882494,241400,1359,703,0.14289180009704,0.427536231884058
16083001202,"Census Tract 12.02","Twin Falls County","Idaho",0.0379815518176886,0.00502692998204668,0.0654258319232938,0,0.0895279435702659,0.6751269035533,0.0203045685279188,0,275500,1222,1086,0.0475659606094389,0.180555555555556
16083001301,"Census Tract 13.01","Twin Falls County","Idaho",0.0319353597537514,0.0232919254658385,0.104928457869634,0,0.0904193920738746,0.860095389507154,0.0321939586645469,0,390400,1861,1013,0.0172963689892051,0.264204545454545
16083001302,"Census Tract 13.02","Twin Falls County","Idaho",0.0106508875739645,0.0260521042084168,0.0406698564593301,0,0.170414201183432,0.662679425837321,0.0406698564593301,0,258200,1245,743,0.184754521963824,0.138297872340426
16083001600,"Census Tract 16","Twin Falls County","Idaho",0.109365558912387,0.0267639902676399,0.0251017639077341,0,0.241691842900302,0.683175033921303,0.0407055630936228,0.00271370420624152,303800,1369,904,0.0784486557955046,0.0792291220556745
16085970100,"Census Tract 9701","Valley County","Idaho",0.741064916119621,0.166921898928025,0.0140845070422535,0.000243131534159981,0.12813031850231,0.862910798122066,0.0122065727699531,0,396200,1388,900,0.0757264455532727,0.198630136986301
16085970200,"Census Tract 9702","Valley County","Idaho",0.738313366220343,0,0.0394973070017953,0.044867277425417,0.0420483908856002,0.805206463195691,0.018850987432675,0,562500,1882,974,0.085679685134726,0.225806451612903
16085970301,"Census Tract 9703.01","Valley County","Idaho",0.589711417816813,0,0,0.0181932245922208,0.0589711417816813,0.850152905198777,0.0168195718654434,0,958900,2623,1320,0.0325068870523416,0.326530612244898
16085970302,"Census Tract 9703.02","Valley County","Idaho",0.641638225255973,0.0510127531882971,0.00740740740740741,0.00303375047402351,0.0902540766021995,0.918518518518519,0.0137566137566138,0,786000,1688,1139,0.127153891859774,0.233766233766234
16087970100,"Census Tract 9701","Washington County","Idaho",0.20403825717322,0.0208333333333333,0.0427236315086782,0.00106269925611052,0.191285866099894,0.819759679572764,0.0467289719626168,0.0133511348464619,281200,1208,739,0.0990816819719671,0.185185185185185
16087970200,"Census Tract 9702","Washington County","Idaho",0.0754958413307742,0.0388768898488121,0.0532871972318339,0.0409468969929623,0.0588611644273832,0.662975778546713,0.0352941176470588,0,250000,1243,893,0.0776540863426555,0.347022587268994
16087970300,"Census Tract 9703","Washington County","Idaho",0.0898174831892411,0.00492004920049201,0.0606860158311346,0.0278578290105668,0.172430355427474,0.751451187335092,0.0179419525065963,0,240100,1386,965,0.115071283095723,0.437367303609342
30001000100,"Census Tract 1","Beaverhead County","Montana",0.433145009416196,0.00310077519379845,0,0,0.167608286252354,0.757475083056478,0.0166112956810631,0,276600,1292,750,0.160625444207534,0.0684931506849315
30001000200,"Census Tract 2","Beaverhead County","Montana",0.0915601023017903,0.00842223469960696,0.027027027027027,0,0.237340153452685,0.74268018018018,0.0197072072072072,0.0197072072072072,311000,1517,695,0.127521986549405,0.240700218818381
30001000300,"Census Tract 3","Beaverhead County","Montana",0.108895705521472,0.00357690342360756,0.0545037292025244,0.0858895705521472,0.128834355828221,0.573149741824441,0.0177854274239816,0,249600,1447,821,0.074665968037726,0.352150537634409
30003000100,"Census Tract 1","Big Horn County","Montana",0.0862068965517241,0.0409416581371546,0,0.0773081201334817,0.10734149054505,0.632379793061473,0.10407790626902,0.00608642726719416,177100,1394,723,0.11608818011257,0.240066225165563
30003940400,"Census Tract 9404","Big Horn County","Montana",0.273851590106007,0,0.104622871046229,0,0.130742049469965,0.656934306569343,0.0681265206812652,0.0583941605839416,118000,1823,401,0.156129032258065,0
30003940500,"Census Tract 9405","Big Horn County","Montana",0.359497645211931,0,0.0563725490196078,0,0.326530612244898,0.78921568627451,0.0637254901960784,0.0416666666666667,185700,1389,403,0.162842339008142,0.0581395348837209
30003940600,"Census Tract 9406","Big Horn County","Montana",0.195876288659794,0.0131736526946108,0.132478632478632,0.00458190148911798,0.242840778923253,0.729344729344729,0.198005698005698,0.0284900284900285,105300,1181,0,0.190602836879433,0.0842105263157895
30003940700,"Census Tract 9407","Big Horn County","Montana",0.200303490136571,0,0.0702087286527514,0,0.194233687405159,0.713472485768501,0.138519924098672,0.0246679316888046,162800,1302,598,0.251918735891648,0.0662251655629139
30005000100,"Census Tract 1","Blaine County","Montana",0.218884120171674,0.0317460317460317,0.0787545787545788,0.0300429184549356,0.0629470672389127,0.586080586080586,0.043956043956044,0,104500,1283,762,0.0539971949509116,0.15929203539823
30005000200,"Census Tract 2","Blaine County","Montana",0.19847972972973,0.0103480714957667,0.0600632244467861,0.0388513513513514,0.0396959459459459,0.715489989462592,0.0210748155953635,0.00210748155953635,199500,1359,736,0.105701754385965,0.0444444444444444
30005940100,"Census Tract 9401","Blaine County","Montana",0.138429752066116,0.173745173745174,0.15347721822542,0,0.136363636363636,0.544364508393285,0.0671462829736211,0,74100,0,344,0.215141955835962,0.357894736842105
30005940200,"Census Tract 9402","Blaine County","Montana",0.157549234135667,0.0773809523809524,0.109090909090909,0,0.0919037199124726,0.584415584415584,0.109090909090909,0.0545454545454545,67500,1323,527,0.215931533903884,0.11875
30007000100,"Census Tract 1","Broadwater County","Montana",0.0553037171350861,0.00423728813559322,0.027831094049904,0.0172257479601088,0.174977334542158,0.636276391554703,0.0211132437619962,0,206800,1202,1019,0.162923642302981,0.33245382585752
30007000200,"Census Tract 2","Broadwater County","Montana",0.104318292091218,0.00298507462686567,0.0140845070422535,0,0.0994662785055798,0.926327193932828,0.0276273022751896,0,437900,1794,926,0.14625,0.669117647058823
30009000100,"Census Tract 1","Carbon County","Montana",0.131886477462437,0.0136200716845878,0.00961538461538462,0,0.196160267111853,0.844230769230769,0,0.00384615384615385,383500,1634,1144,0.160714285714286,0.0308641975308642
30009000200,"Census Tract 2","Carbon County","Montana",0.125592417061611,0.00700934579439252,0.010840108401084,0.0201421800947867,0.161137440758294,0.7289972899729,0.0257452574525745,0.00542005420054201,242900,1344,850,0.142058165548098,0.29
30009000300,"Census Tract 3","Carbon County","Montana",0.296189097925712,0.0729751403368083,0.0315284441398218,0.0294259527255186,0.0101302460202605,0.605894448252228,0,0,379200,1651,793,0.101897689768977,0.332173913043478
30009000400,"Census Tract 4","Carbon County","Montana",0.437951807228916,0.0107212475633528,0.0117899249732047,0,0.0578313253012048,0.823151125401929,0.00428724544480171,0.0128617363344051,539700,1750,1147,0.103066439522998,0.103030303030303
