FIPS,Tract,County,State,Vacancy Rate,No Vehicle,Single Parent Household,Multi-Unit Structures,Mobile Homes,Owner Occupied Housing,Crowded Housing,Lack Complete Plumbing,Median Home Value,Median Monthly Mortgage,Median Gross Rent,No Home Broadband,Rent Burden (40% Income)
16001000809,Census Tract 8.09,Ada County,Idaho,0.05862068965517241,0.0,0.0521978021978022,0.09224137931034483,0.0,0.6813186813186813,0.0,0.0,441900.0,1781.0,1160.0,0.04200323101777059,0.2442528735632184
16001000810,Census Tract 8.10,Ada County,Idaho,0.06179138321995465,0.0,0.056797583081571,0.03798185941043084,0.0,0.4634441087613293,0.02416918429003021,0.016918429003021148,374900.0,1286.0,1363.0,0.06602426837972875,0.18018018018018017
16001000901,Census Tract 9.01,Ada County,Idaho,0.014492753623188406,0.047345767575322814,0.014705882352941176,0.02564102564102564,0.11705685618729098,0.4819004524886878,0.05203619909502263,0.0,360000.0,1230.0,1431.0,0.07223796033994334,0.44759825327510916
16001000902,Census Tract 9.02,Ada County,Idaho,0.2145536384096024,0.14079630698211196,0.013371537726838587,0.2745686421605401,0.0,0.04202483285577841,0.0,0.0,0.0,0.0,989.0,0.1699121802214586,0.5383848454636092
16001001001,Census Tract 10.01,Ada County,Idaho,0.0,0.01885424220449601,0.0,0.028085106382978724,0.0,0.5948936170212766,0.0,0.03148936170212766,415500.0,1520.0,1146.0,0.02931745304626665,0.3277310924369748
16001001002,Census Tract 10.02,Ada County,Idaho,0.10025273799494525,0.23564954682779457,0.03838951310861423,0.8795282224094355,0.0,0.031835205992509365,0.0,0.0,0.0,0.0,859.0,0.42465156794425085,0.4090909090909091
16001001003,Census Tract 10.03,Ada County,Idaho,0.025693035835023664,0.010764262648008612,0.0520471894517696,0.17106152805949967,0.0,0.5440666204024983,0.015961138098542677,0.0,377000.0,1610.0,1070.0,0.0273972602739726,0.4170471841704718
16001001100,Census Tract 11,Ada County,Idaho,0.08348214285714285,0.005578281889178133,0.12079883097905504,0.125,0.4330357142857143,0.5065757428153921,0.06867998051631759,0.0,153300.0,1462.0,960.0,0.04282115869017633,0.2665350444225074
16001001201,Census Tract 12.01,Ada County,Idaho,0.01736806947227789,0.02023298589822195,0.011556764106050306,0.01736806947227789,0.0,0.8042148198504419,0.005438477226376614,0.018354860639021073,343800.0,1512.0,1306.0,0.06342740762292698,0.4965277777777778
16001001203,Census Tract 12.03,Ada County,Idaho,0.06792873051224944,0.0,0.06272401433691756,0.21659242761692651,0.07015590200445435,0.5884109916367981,0.02986857825567503,0.016129032258064516,320600.0,1342.0,1253.0,0.13167938931297707,0.26995645863570394
16001001204,Census Tract 12.04,Ada County,Idaho,0.06399554813578186,0.02952433023510115,0.04518430439952437,0.3861992209237618,0.0,0.29607609988109396,0.016646848989298454,0.015457788347205707,264600.0,984.0,1150.0,0.14915844457341842,0.2635135135135135
16001001401,Census Tract 14.01,Ada County,Idaho,0.06060606060606061,0.01805728518057285,0.06713164777680906,0.17854217854217855,0.0,0.43330427201394944,0.02005231037489102,0.0,346000.0,1507.0,1043.0,0.05899705014749268,0.23384615384615384
16001001402,Census Tract 14.02,Ada County,Idaho,0.04037854889589906,0.0,0.020381328073635765,0.11419558359621451,0.0,0.3971071663379356,0.01972386587771203,0.0,230600.0,1139.0,1089.0,0.08669150016931937,0.2410032715376227
16001001500,Census Tract 15,Ada County,Idaho,0.04991394148020654,0.008217993079584774,0.010869565217391304,0.021801491681009755,0.01606425702811245,0.7584541062801933,0.008454106280193236,0.006038647342995169,380000.0,1550.0,1096.0,0.030829459261071723,0.2925
16001001600,Census Tract 16,Ada County,Idaho,0.039077212806026364,0.0038880248833592537,0.028417442430181284,0.05273069679849341,0.018832391713747645,0.6756491915727585,0.016658500734933857,0.0,328100.0,1320.0,1200.0,0.10959821428571426,0.31268882175226587
16001001701,Census Tract 17.01,Ada County,Idaho,0.1257606490872211,0.0,0.058004640371229696,0.11764705882352941,0.019269776876267748,0.5162412993039444,0.13225058004640372,0.0,247100.0,1391.0,1236.0,0.1917554423344141,0.3213429256594724
16001001702,Census Tract 17.02,Ada County,Idaho,0.0,0.010646687697160883,0.07249712313003452,0.07940161104718067,0.03682393555811277,0.44016110471806674,0.05466052934407365,0.0,275800.0,1329.0,1058.0,0.029055690072639195,0.28365878725590954
16001001800,Census Tract 18,Ada County,Idaho,0.08060692271218586,0.004600585529067336,0.03558535327488396,0.06164058795637743,0.01944049312470365,0.66838576585869,0.024239298607529654,0.0,331600.0,1285.0,1160.0,0.07284151733767741,0.3856920684292379
16001001900,Census Tract 19,Ada County,Idaho,0.03675481846705513,0.09674981103552532,0.0637505816658911,0.0681308830121022,0.007171671896010758,0.63936714751047,0.028385295486272687,0.0,335100.0,1287.0,1155.0,0.02427921092564489,0.12
16001002000,Census Tract 20,Ada County,Idaho,0.07142857142857142,0.07228315054835494,0.10291777188328913,0.1876847290640394,0.11477832512315271,0.3384615384615385,0.06153846153846154,0.0,310300.0,1078.0,1024.0,0.12051618547681542,0.31595829991980756
16001002100,Census Tract 21,Ada County,Idaho,0.020731707317073172,0.0,0.0361145703611457,0.0,0.024390243902439025,0.9140722291407223,0.028642590286425903,0.0062266500622665,375000.0,1586.0,1316.0,0.10626283367556466,0.057971014492753624
16001002223,Census Tract 22.23,Ada County,Idaho,0.026347305389221556,0.006538321830730113,0.04366543665436654,0.012574850299401197,0.0,0.8683886838868389,0.003075030750307503,0.0,439300.0,1936.0,1238.0,0.05420417544531697,0.07009345794392523
16001002225,Census Tract 22.25,Ada County,Idaho,0.0,0.0,0.05472636815920398,0.0,0.0,0.9019189765458422,0.0,0.04051172707889126,380100.0,1658.0,2045.0,0.036431824270024116,0.2826086956521739
16001002226,Census Tract 22.26,Ada County,Idaho,0.0,0.006531678641410843,0.03873873873873874,0.01891891891891892,0.0,0.7855855855855856,0.009009009009009009,0.0,449000.0,1632.0,1214.0,0.022789115646258518,0.15966386554621848
16001002227,Census Tract 22.27,Ada County,Idaho,0.0,0.0,0.11338100102145046,0.0,0.0,0.9397344228804902,0.021450459652706845,0.0,426200.0,1462.0,0.0,0.0475326560232221,0.6440677966101694
16001002228,Census Tract 22.28,Ada County,Idaho,0.04918032786885246,0.0,0.1082375478927203,0.0,0.0,0.8706896551724138,0.007662835249042145,0.0,358700.0,1427.0,1781.0,0.024104927330733772,0.6444444444444445
16001002229,Census Tract 22.29,Ada County,Idaho,0.0468384074941452,0.0,0.007371007371007371,0.01014832162373146,0.0,0.9090909090909091,0.13513513513513514,0.0,423000.0,1659.0,1696.0,0.029763560500695396,0.0
16001002230,Census Tract 22.30,Ada County,Idaho,0.024057217165149546,0.01744186046511628,0.009993337774816789,0.0,0.0,0.9260493004663558,0.010659560293137908,0.0,362900.0,1588.0,1744.0,0.04598639455782316,0.2882882882882883
16001002231,Census Tract 22.31,Ada County,Idaho,0.12330009066183137,0.010347376201034738,0.04343329886246122,0.2230281051677244,0.08794197642792384,0.6938986556359876,0.0,0.012409513960703205,415600.0,1595.0,1462.0,0.17111885404568328,0.19594594594594594
16001002313,Census Tract 23.13,Ada County,Idaho,0.028469750889679714,0.0,0.07692307692307693,0.04863582443653618,0.0711743772241993,0.6776556776556777,0.023809523809523808,0.0,333500.0,1378.0,1169.0,0.07607361963190185,0.17992424242424243
16001002314,Census Tract 23.14,Ada County,Idaho,0.020076481835564052,0.0,0.054146341463414634,0.04158699808795411,0.22609942638623326,0.7429268292682927,0.0,0.00975609756097561,325800.0,1561.0,1384.0,0.08396533044420373,0.3776091081593928
16001002315,Census Tract 23.15,Ada County,Idaho,0.011686143572621035,0.0,0.06841216216216216,0.05091819699499165,0.09015025041736227,0.7432432432432432,0.021114864864864864,0.0,357400.0,1300.0,1239.0,0.012359764213728863,0.15625
16001002316,Census Tract 23.16,Ada County,Idaho,0.07773851590106007,0.003849114703618168,0.05555555555555555,0.0812720848056537,0.1413427561837456,0.6637931034482759,0.0019157088122605363,0.0,309900.0,1412.0,1084.0,0.06440957886044596,0.18518518518518517
16001002317,Census Tract 23.17,Ada County,Idaho,0.0667739340305712,0.01820464532328939,0.12241379310344827,0.0418342719227675,0.2164119066773934,0.6715517241379311,0.007758620689655172,0.0,250400.0,1294.0,1129.0,0.06004945249028615,0.11023622047244094
16001002318,Census Tract 23.18,Ada County,Idaho,0.015432098765432098,0.0,0.03709508881922675,0.03446502057613169,0.056584362139917695,0.7136886102403344,0.032915360501567396,0.021421107628004178,291700.0,1287.0,1205.0,0.028197608842770117,0.26277372262773724
16001002319,Census Tract 23.19,Ada County,Idaho,0.10435267857142858,0.08982035928143713,0.07102803738317758,0.17299107142857142,0.109375,0.48411214953271026,0.024299065420560748,0.008722741433021807,273200.0,1538.0,1526.0,0.05858854860186413,0.26811594202898553
16001002412,Census Tract 24.12,Ada County,Idaho,0.04997573993207181,0.0025614754098360654,0.012257405515832482,0.08393983503153808,0.017952450266860747,0.6756894790602656,0.021961184882533197,0.0,366700.0,1909.0,1363.0,0.06958113984893566,0.32125984251968503
16001002414,Census Tract 24.14,Ada County,Idaho,0.0,0.058695652173913045,0.0,0.0,0.20114942528735633,0.8812260536398467,0.017241379310344827,0.0,271500.0,1244.0,1154.0,0.06459330143540665,0.14516129032258066
16001002415,Census Tract 24.15,Ada County,Idaho,0.0195712954333644,0.0,0.058935361216730035,0.0,0.0,0.7690114068441065,0.0019011406844106464,0.0,383100.0,1769.0,1415.0,0.08881730326737225,0.12345679012345678
16001002416,Census Tract 24.16,Ada County,Idaho,0.047436511739338764,0.0349283967865875,0.07394366197183098,0.007666506947771922,0.0,0.8571428571428571,0.04527162977867203,0.005533199195171026,333500.0,1440.0,1562.0,0.019185090443997854,0.5422535211267606
16001002417,Census Tract 24.17,Ada County,Idaho,0.0,0.0,0.023985239852398525,0.09870848708487084,0.0,0.8487084870848709,0.0,0.0,423600.0,1559.0,1910.0,0.12018381053375748,0.5182926829268293
16001002418,Census Tract 24.18,Ada County,Idaho,0.08108108108108109,0.00257201646090535,0.02030812324929972,0.064993564993565,0.0,0.8144257703081232,0.023809523809523808,0.0,356000.0,1607.0,1476.0,0.05194428322692979,0.28679245283018867
16001002419,Census Tract 24.19,Ada County,Idaho,0.0,0.017410228509249184,0.010687022900763359,0.13740458015267176,0.01450381679389313,0.7557251908396947,0.0,0.0,379100.0,1659.0,1784.0,0.05957911997813614,0.721875
16001010101,Census Tract 101.01,Ada County,Idaho,0.048215403882279274,0.016891891891891893,0.06447368421052632,0.046963055729492796,0.13525360050093926,0.8296052631578947,0.0,0.03355263157894737,657900.0,2678.0,1909.0,0.04859529233105542,0.18532818532818532
16001010102,Census Tract 101.02,Ada County,Idaho,0.01891040072039622,0.0,0.0,0.0,0.0,0.8976594768242313,0.0,0.0,562000.0,1998.0,1882.0,0.011264885741873232,0.6233183856502242
16001010224,Census Tract 102.24,Ada County,Idaho,0.046065259117082535,0.0,0.038900067069081154,0.0,0.0,0.8745808182427901,0.0053655264922870555,0.0,601400.0,2229.0,2115.0,0.01942429206646379,0.18716577540106952
16001010226,Census Tract 102.26,Ada County,Idaho,0.0,0.0,0.013111888111888112,0.0,0.02097902097902098,0.8636363636363636,0.0,0.0,377500.0,1661.0,1542.0,0.033673154155081875,0.0
16001010227,Census Tract 102.27,Ada County,Idaho,0.016999260901699925,0.0,0.022556390977443608,0.008869179600886918,0.05543237250554324,0.7165413533834587,0.0,0.0,451400.0,1850.0,1112.0,0.02628984554715741,0.06896551724137931
16001010228,Census Tract 102.28,Ada County,Idaho,0.014251781472684086,0.023773006134969327,0.02248995983935743,0.02454473475851148,0.00791765637371338,0.8481927710843373,0.06345381526104418,0.0,514700.0,1763.0,0.0,0.08449138410227908,0.6984126984126984
16001010229,Census Tract 102.29,Ada County,Idaho,0.09788768675940238,0.023424428332403793,0.08794974300399772,0.13652756311179803,0.0190623390005152,0.9314677327241576,0.0,0.0,697100.0,2457.0,1837.0,0.0,0.075
16001010230,Census Tract 102.30,Ada County,Idaho,0.027325959661678594,0.05887560867640549,0.02073578595317726,0.0,0.06115810019518542,0.9364548494983278,0.0,0.03879598662207358,642300.0,2239.0,1831.0,0.059832635983263605,0.1368421052631579
16001010231,Census Tract 102.31,Ada County,Idaho,0.0,0.015971606033717833,0.07840772014475271,0.0,0.0,1.0,0.0,0.0,868200.0,2798.0,0.0,0.029055690072639195,
16001010232,Census Tract 102.32,Ada County,Idaho,0.02275960170697013,0.0,0.010917030567685589,0.005689900426742532,0.0,0.8486171761280932,0.0,0.0,626300.0,2417.0,2674.0,0.025700934579439227,0.47596153846153844
16001010233,Census Tract 102.33,Ada County,Idaho,0.026041666666666668,0.0,0.0,0.0,0.03993055555555555,0.9001782531194296,0.0196078431372549,0.0,926600.0,2176.0,1740.0,0.14874484825777445,0.6071428571428571
16001010234,Census Tract 102.34,Ada County,Idaho,0.06773243584350021,0.0,0.05144404332129964,0.16365166175851914,0.13672696676482962,0.6588447653429603,0.03203971119133574,0.0,460900.0,1377.0,1465.0,0.052128764278296935,0.3637566137566138
16001010235,Census Tract 102.35,Ada County,Idaho,0.01893740136770121,0.0,0.055764075067024126,0.009468700683850605,0.08627038400841662,0.9458445040214477,0.0,0.0,437500.0,1711.0,1906.0,0.03197194719471952,0.2376237623762376
16001010236,Census Tract 102.36,Ada County,Idaho,0.04557823129251701,0.042286609240407204,0.023521026372059873,0.007482993197278911,0.11360544217687076,0.8367783321454028,0.02851033499643621,0.0,566200.0,2024.0,1230.0,0.06021780909673291,0.1615720524017467
16001010237,Census Tract 102.37,Ada County,Idaho,0.016288041148735534,0.007543103448275862,0.07363834422657953,0.14744963566223745,0.05957993999142735,0.6318082788671024,0.01045751633986928,0.0,367100.0,1476.0,1402.0,0.06517803258901633,0.19881656804733727
16001010336,Census Tract 103.36,Ada County,Idaho,0.0,0.017412935323383085,0.010554089709762533,0.0,0.0,0.9656992084432717,0.0,0.0,479000.0,2043.0,0.0,0.1027989821882952,0.0
16001010337,Census Tract 103.37,Ada County,Idaho,0.07657909446618222,0.0,0.041767554479418885,0.106763555058692,0.0,0.8002421307506054,0.0,0.0,558100.0,2090.0,1412.0,0.008724100327153761,0.1484848484848485
16001010338,Census Tract 103.38,Ada County,Idaho,0.012987012987012988,0.0,0.019736842105263157,0.0,0.0,0.9283625730994152,0.0,0.0,546900.0,1801.0,1576.0,0.011749347258485643,0.5714285714285714
16001010339,Census Tract 103.39,Ada County,Idaho,0.04300234558248632,0.0,0.0,0.02580140734949179,0.00547302580140735,0.7075163398692811,0.015522875816993464,0.0,503900.0,2220.0,1804.0,0.13961813842482096,0.5279329608938548
16001010340,Census Tract 103.40,Ada County,Idaho,0.0,0.007352941176470588,0.08216676810712112,0.1430310407790627,0.0,0.5867315885575167,0.005477784540474742,0.009129640900791236,380800.0,1750.0,1565.0,0.058638743455497355,0.18262150220913106
16001010341,Census Tract 103.41,Ada County,Idaho,0.0,0.0,0.0328133405056482,0.0,0.0,0.933835395373857,0.0,0.0,539800.0,2178.0,1933.0,0.0018506056527590742,0.11382113821138211
16001010342,Census Tract 103.42,Ada County,Idaho,0.0,0.0,0.0,0.0,0.0,0.8747855917667239,0.005717552887364208,0.0,484300.0,1973.0,1415.0,0.02086923224200654,0.0593607305936073
16001010343,Census Tract 103.43,Ada County,Idaho,0.032388663967611336,0.0,0.04435146443514645,0.032388663967611336,0.0,0.9573221757322176,0.08619246861924686,0.03682008368200837,432000.0,1895.0,1825.0,0.0,0.17647058823529413
16001010344,Census Tract 103.44,Ada County,Idaho,0.0659121171770972,0.0,0.05702066999287242,0.017310252996005325,0.0,0.8011404133998574,0.011404133998574484,0.009978617248752673,344600.0,1365.0,1743.0,0.019651259341267657,0.0931899641577061
16001010345,Census Tract 103.45,Ada County,Idaho,0.0,0.012785741960480435,0.0897597977243995,0.17256637168141592,0.0,0.6864728192161821,0.004424778761061947,0.0,396700.0,1658.0,1729.0,0.050264550264550234,0.3548387096774194
16001010346,Census Tract 103.46,Ada County,Idaho,0.0,0.04448398576512456,0.023166023166023165,0.20270270270270271,0.02895752895752896,0.6911196911196911,0.0,0.02895752895752896,504200.0,1666.0,1723.0,0.022943037974683556,0.26875
16001010347,Census Tract 103.47,Ada County,Idaho,0.04039812646370024,0.049565661727133364,0.04636973764490543,0.09484777517564402,0.0,0.4081757169005491,0.04392922513727883,0.0,321700.0,1151.0,1101.0,0.08834019204389576,0.3804123711340206
16001010348,Census Tract 103.48,Ada County,Idaho,0.0,0.0,0.12381596752368065,0.11231393775372124,0.058186738836265225,0.6299052774018945,0.0,0.008119079837618403,312300.0,1216.0,1597.0,0.0361581920903955,0.30895795246800734
16001010349,Census Tract 103.49,Ada County,Idaho,0.10089224433768017,0.05155642023346303,0.04122137404580153,0.032944406314344546,0.0,0.8320610687022901,0.0,0.0,433400.0,1946.0,1869.0,0.051425526245670095,0.2636363636363636
16001010350,Census Tract 103.50,Ada County,Idaho,0.0,0.0,0.0,0.029850746268656716,0.0,0.9701492537313433,0.0,0.0,365400.0,1607.0,0.0,0.0824242424242424,1.0
16001010351,Census Tract 103.51,Ada County,Idaho,0.009397024275646046,0.007710100231303007,0.11383399209486166,0.0,0.0,1.0,0.0,0.0,476700.0,2117.0,0.0,0.010372178157413092,
16001010352,Census Tract 103.52,Ada County,Idaho,0.005246589716684155,0.02634508348794063,0.016877637130801686,0.0,0.0,0.9113924050632911,0.0,0.03322784810126582,342100.0,1644.0,1842.0,0.12566607460035528,0.017857142857142856
16001010353,Census Tract 103.53,Ada County,Idaho,0.0,0.01852731591448931,0.038787023977433006,0.0,0.0,0.921015514809591,0.0,0.0,608500.0,2321.0,0.0,0.0,0.0
16001010354,Census Tract 103.54,Ada County,Idaho,0.02628696604600219,0.0,0.14904386951631046,0.1276013143483023,0.012595837897042717,0.6591676040494938,0.0421822272215973,0.0,444900.0,1467.0,1479.0,0.014830170626694339,0.052805280528052806
16001010355,Census Tract 103.55,Ada County,Idaho,0.02351313969571231,0.0,0.0,0.06915629322268327,0.0,0.9291784702549575,0.0,0.0,989300.0,2948.0,0.0,0.0,0.0
16001010356,Census Tract 103.56,Ada County,Idaho,0.0,0.0,0.06629448709002093,0.0,0.0,0.9197487787857641,0.0,0.0314026517794836,491600.0,2273.0,2278.0,0.0,0.09565217391304348
16001010357,Census Tract 103.57,Ada County,Idaho,0.07217210270645386,0.0,0.04487658937920718,0.0,0.002081887578070784,0.9805534779356769,0.0,0.0,798400.0,2480.0,0.0,0.006556517178075039,0.46153846153846156
16001010358,Census Tract 103.58,Ada County,Idaho,0.033576642335766425,0.0,0.014098690835850957,0.12895377128953772,0.0,0.7885196374622356,0.02920443101711984,0.0,534900.0,2089.0,1201.0,0.02320101504440819,0.4119047619047619
16001010359,Census Tract 103.59,Ada County,Idaho,0.0,0.0,0.017928286852589643,0.07702523240371846,0.0,0.7051792828685259,0.0,0.0,415400.0,1665.0,1702.0,0.031136857349746583,0.2927927927927928
16001010360,Census Tract 103.60,Ada County,Idaho,0.08527572484366117,0.0,0.0,0.054576463899943146,0.0,0.9285270354257302,0.0,0.0,420400.0,1563.0,1240.0,0.0,0.3130434782608696
16001010361,Census Tract 103.61,Ada County,Idaho,0.008513425016371971,0.0,0.09114927344782034,0.0,0.0,0.8480845442536328,0.0,0.0,424800.0,2100.0,2207.0,0.013391826368044368,0.44782608695652176
16001010362,Census Tract 103.62,Ada County,Idaho,0.041666666666666664,0.0,0.1062111801242236,0.0,0.0,0.8298136645962733,0.008695652173913044,0.0,392800.0,1675.0,1919.0,0.0084761045987376,0.2664233576642336
16001010363,Census Tract 103.63,Ada County,Idaho,0.0,0.03419811320754717,0.03958090803259604,0.005238649592549476,0.0,0.9254947613504074,0.006402793946449359,0.0,418400.0,1807.0,1971.0,0.019690063810391956,0.1640625
16001010364,Census Tract 103.64,Ada County,Idaho,0.00949367088607595,0.023440317345834835,0.08124144226380649,0.0081374321880651,0.031193490054249547,0.7183934276586034,0.012323140118667275,0.0,323500.0,1628.0,1521.0,0.054470382721931054,0.3063209076175041
16001010365,Census Tract 103.65,Ada County,Idaho,0.05085865257595773,0.0,0.014613778705636743,0.035667107001321,0.0,0.8072372999304106,0.03549060542797495,0.0,503700.0,2034.0,1710.0,0.020305980528511847,0.48375451263537905
16001010366,Census Tract 103.66,Ada County,Idaho,0.0912938331318017,0.019193857965451054,0.05854956753160346,0.0,0.0,0.8196939454424484,0.0,0.0,462700.0,1752.0,1773.0,0.02369146005509637,0.18081180811808117
16001010367,Census Tract 103.67,Ada County,Idaho,0.03407707910750507,0.0,0.14489710205795883,0.06247464503042596,0.04949290060851927,0.626627467450651,0.0625787484250315,0.0,335400.0,1462.0,1443.0,0.06860282574568288,0.3363329583802025
16001010368,Census Tract 103.68,Ada County,Idaho,0.055322128851540614,0.008292682926829269,0.0340993328391401,0.01050420168067227,0.02100840336134454,0.39140103780578206,0.015567086730911787,0.0,324500.0,1177.0,1210.0,0.006480698788391082,0.315468940316687
16001010369,Census Tract 103.69,Ada County,Idaho,0.0,0.0,0.052128583840139006,0.07037358818418767,0.0,0.7254561251086012,0.009556907037358819,0.0,493400.0,2112.0,1503.0,0.06537216828478964,0.4936708860759494
16001010370,Census Tract 103.70,Ada County,Idaho,0.06153846153846154,0.0,0.0181190681622088,0.19433198380566802,0.011336032388663968,0.5289042277825712,0.01725625539257981,0.0,388700.0,1557.0,1441.0,0.05525460455037923,0.4816849816849817
16001010371,Census Tract 103.71,Ada County,Idaho,0.10092592592592593,0.0,0.01956745623069001,0.3037037037037037,0.0,0.6632337796086509,0.04737384140061792,0.0,448600.0,1502.0,1569.0,0.08660130718954251,0.3180428134556575
16001010403,Census Tract 104.03,Ada County,Idaho,0.011912225705329153,0.0,0.015862944162436547,0.0,0.03824451410658307,0.9219543147208121,0.0,0.0,376700.0,1822.0,1599.0,0.0,0.0
16001010404,Census Tract 104.04,Ada County,Idaho,0.0,0.01672085462145843,0.04512753433616743,0.003924133420536298,0.1039895356442119,0.750817527795945,0.08960104643557881,0.0,247100.0,1138.0,1419.0,0.06839052682455293,0.18110236220472442
16001010405,Census Tract 104.05,Ada County,Idaho,0.0,0.0,0.18261826182618263,0.0,0.16831683168316833,0.7656765676567657,0.014301430143014302,0.0,428000.0,2026.0,1354.0,0.012326656394452962,0.5023474178403756
