FIPS,County,State,measure,value
32023,Nye County,Nevada,pctBB_1000_10,0.1407
32027,Pershing County,Nevada,pctBB_1000_10,0.0
32029,Storey County,Nevada,pctBB_1000_10,0.3287
32031,Washoe County,Nevada,pctBB_1000_10,0.919
32033,White Pine County,Nevada,pctBB_1000_10,0.002
32510,Carson City,Nevada,pctBB_1000_10,0.7587
49001,Beaver County,Utah,pctBB_1000_10,0.3448
49003,Box Elder County,Utah,pctBB_1000_10,0.8073
49005,Cache County,Utah,pctBB_1000_10,0.098
49007,Carbon County,Utah,pctBB_1000_10,0.8384
49009,Daggett County,Utah,pctBB_1000_10,0.4079
49011,Davis County,Utah,pctBB_1000_10,0.7793
49013,Duchesne County,Utah,pctBB_1000_10,0.4776
49015,Emery County,Utah,pctBB_1000_10,0.8049
49017,Garfield County,Utah,pctBB_1000_10,0.584
49019,Grand County,Utah,pctBB_1000_10,0.8662
49021,Iron County,Utah,pctBB_1000_10,0.7068
49023,Juab County,Utah,pctBB_1000_10,0.6194
49025,Kane County,Utah,pctBB_1000_10,0.4553
49027,Millard County,Utah,pctBB_1000_10,0.447
49029,Morgan County,Utah,pctBB_1000_10,0.5971
49031,Piute County,Utah,pctBB_1000_10,0.3918
49033,Rich County,Utah,pctBB_1000_10,0.2397
49035,Salt Lake County,Utah,pctBB_1000_10,0.8246
49037,San Juan County,Utah,pctBB_1000_10,0.4519
49039,Sanpete County,Utah,pctBB_1000_10,0.6392
49041,Sevier County,Utah,pctBB_1000_10,0.7099
49043,Summit County,Utah,pctBB_1000_10,0.6411
49045,Tooele County,Utah,pctBB_1000_10,0.9063
49047,Uintah County,Utah,pctBB_1000_10,0.7856
49049,Utah County,Utah,pctBB_1000_10,0.6392
49051,Wasatch County,Utah,pctBB_1000_10,0.4312
49053,Washington County,Utah,pctBB_1000_10,0.3429
49055,Wayne County,Utah,pctBB_1000_10,0.7035
49057,Weber County,Utah,pctBB_1000_10,0.3624
56001,Albany County,Wyoming,pctBB_1000_10,0.7698
56003,Big Horn County,Wyoming,pctBB_1000_10,0.3451
56005,Campbell County,Wyoming,pctBB_1000_10,0.095
56007,Carbon County,Wyoming,pctBB_1000_10,0.1186
56009,Converse County,Wyoming,pctBB_1000_10,0.4231
56011,Crook County,Wyoming,pctBB_1000_10,0.216
56013,Fremont County,Wyoming,pctBB_1000_10,0.0739
56015,Goshen County,Wyoming,pctBB_1000_10,0.2636
56017,Hot Springs County,Wyoming,pctBB_1000_10,0.6878
56019,Johnson County,Wyoming,pctBB_1000_10,0.0448
56021,Laramie County,Wyoming,pctBB_1000_10,0.2497
56023,Lincoln County,Wyoming,pctBB_1000_10,0.691
56025,Natrona County,Wyoming,pctBB_1000_10,0.2867
56027,Niobrara County,Wyoming,pctBB_1000_10,0.5497
56029,Park County,Wyoming,pctBB_1000_10,0.5763
56031,Platte County,Wyoming,pctBB_1000_10,0.0326
56033,Sheridan County,Wyoming,pctBB_1000_10,0.3295
56035,Sublette County,Wyoming,pctBB_1000_10,0.2107
56037,Sweetwater County,Wyoming,pctBB_1000_10,0.0281
56039,Teton County,Wyoming,pctBB_1000_10,0.3673
56041,Uinta County,Wyoming,pctBB_1000_10,0.1242
56043,Washakie County,Wyoming,pctBB_1000_10,0.8296
56045,Weston County,Wyoming,pctBB_1000_10,0.4473
16001,Ada County,Idaho,pctBB_100_20,1.0
16003,Adams County,Idaho,pctBB_100_20,1.0
16005,Bannock County,Idaho,pctBB_100_20,1.0
16007,Bear Lake County,Idaho,pctBB_100_20,1.0
16009,Benewah County,Idaho,pctBB_100_20,1.0
16011,Bingham County,Idaho,pctBB_100_20,1.0
16013,Blaine County,Idaho,pctBB_100_20,1.0
16015,Boise County,Idaho,pctBB_100_20,0.9998
16017,Bonner County,Idaho,pctBB_100_20,1.0
16019,Bonneville County,Idaho,pctBB_100_20,1.0
16021,Boundary County,Idaho,pctBB_100_20,1.0
16023,Butte County,Idaho,pctBB_100_20,1.0
16025,Camas County,Idaho,pctBB_100_20,1.0
16027,Canyon County,Idaho,pctBB_100_20,1.0
16029,Caribou County,Idaho,pctBB_100_20,1.0
16031,Cassia County,Idaho,pctBB_100_20,1.0
16033,Clark County,Idaho,pctBB_100_20,1.0
16035,Clearwater County,Idaho,pctBB_100_20,1.0
16037,Custer County,Idaho,pctBB_100_20,1.0
16039,Elmore County,Idaho,pctBB_100_20,1.0
16041,Franklin County,Idaho,pctBB_100_20,1.0
16043,Fremont County,Idaho,pctBB_100_20,1.0
